DiadaSemana,Mes,Dia,Ano,Jornal,qt,pos,neg,neu
Sat,JUL,12,2014,G1,13,9,1,3
Sat,JUL,12,2014,FOLHASP,10,9,0,1
Sat,JUL,12,2014,ESTADAO,6,6,0,0
Sun,JUL,13,2014,G1,10,6,1,3
Sun,JUL,13,2014,FOLHASP,14,14,0,0
Sun,JUL,13,2014,ESTADAO,13,7,4,2
Mon,JUL,14,2014,G1,57,30,14,13
Mon,JUL,14,2014,FOLHASP,33,22,6,5
Mon,JUL,14,2014,ESTADAO,36,25,2,9
Tue,JUL,15,2014,G1,56,40,7,9
Tue,JUL,15,2014,FOLHASP,32,17,7,8
Tue,JUL,15,2014,ESTADAO,32,26,2,4
Wed,JUL,16,2014,G1,61,41,6,14
Wed,JUL,16,2014,FOLHASP,46,30,12,4
Wed,JUL,16,2014,ESTADAO,28,24,2,2
Thu,JUL,17,2014,G1,64,38,8,18
Thu,JUL,17,2014,FOLHASP,45,30,8,7
Thu,JUL,17,2014,ESTADAO,0,0,0,0
Fri,JUL,18,2014,G1,50,26,11,13
Fri,JUL,18,2014,FOLHASP,34,23,2,9
Fri,JUL,18,2014,ESTADAO,11,6,3,2
Sat,JUL,19,2014,G1,7,4,0,3
Sat,JUL,19,2014,FOLHASP,6,3,2,1
Sat,JUL,19,2014,ESTADAO,0,0,0,0
Sun,JUL,20,2014,G1,11,8,2,1
Sun,JUL,20,2014,FOLHASP,16,13,2,1
Sun,JUL,20,2014,ESTADAO,0,0,0,0
Mon,JUL,21,2014,G1,35,20,10,5
Mon,JUL,21,2014,FOLHASP,34,25,5,4
Mon,JUL,21,2014,ESTADAO,17,12,3,2
Tue,JUL,22,2014,G1,49,25,11,13
Tue,JUL,22,2014,FOLHASP,28,21,3,4
Tue,JUL,22,2014,ESTADAO,23,14,3,6
Wed,JUL,23,2014,G1,57,27,12,18
Wed,JUL,23,2014,FOLHASP,35,19,9,7
Wed,JUL,23,2014,ESTADAO,29,18,7,4
Thu,JUL,24,2014,G1,58,34,11,13
Thu,JUL,24,2014,FOLHASP,35,20,7,8
Thu,JUL,24,2014,ESTADAO,0,0,0,0
Fri,JUL,25,2014,G1,52,35,3,14
Fri,JUL,25,2014,FOLHASP,40,30,6,4
Fri,JUL,25,2014,ESTADAO,15,11,2,2
Sat,JUL,26,2014,G1,4,2,0,2
Sat,JUL,26,2014,FOLHASP,13,8,3,2
Sat,JUL,26,2014,ESTADAO,0,0,0,0
Sun,JUL,27,2014,G1,12,7,4,1
Sun,JUL,27,2014,FOLHASP,20,14,3,3
Sun,JUL,27,2014,ESTADAO,7,5,1,1
Mon,JUL,28,2014,G1,55,34,12,9
Mon,JUL,28,2014,FOLHASP,39,28,5,6
Mon,JUL,28,2014,ESTADAO,35,19,10,6
Tue,JUL,29,2014,G1,56,26,12,18
Tue,JUL,29,2014,FOLHASP,43,33,8,2
Tue,JUL,29,2014,ESTADAO,27,17,3,7
Wed,JUL,30,2014,G1,69,35,16,18
Wed,JUL,30,2014,FOLHASP,43,36,3,4
Wed,JUL,30,2014,ESTADAO,18,8,7,3
Thu,JUL,31,2014,G1,64,42,8,14
Thu,JUL,31,2014,FOLHASP,54,33,15,6
Thu,JUL,31,2014,ESTADAO,2,0,2,0
Fri,AGO,1,2014,G1,65,33,20,12
Fri,AGO,1,2014,FOLHASP,46,28,10,8
Fri,AGO,1,2014,ESTADAO,24,17,4,3
Sat,AGO,2,2014,G1,7,4,2,1
Sat,AGO,2,2014,FOLHASP,15,8,1,6
Sat,AGO,2,2014,ESTADAO,0,0,0,0
Sun,AGO,3,2014,G1,13,9,2,2
Sun,AGO,3,2014,FOLHASP,17,9,5,3
Sun,AGO,3,2014,ESTADAO,0,0,0,0
Mon,AGO,4,2014,G1,59,35,6,18
Mon,AGO,4,2014,FOLHASP,42,25,13,4
Mon,AGO,4,2014,ESTADAO,1,1,0,0
Tue,AGO,5,2014,G1,66,42,13,11
Tue,AGO,5,2014,FOLHASP,47,29,9,9
Tue,AGO,5,2014,ESTADAO,20,12,3,5
Wed,AGO,6,2014,G1,82,54,13,15
Wed,AGO,6,2014,FOLHASP,45,33,7,5
Wed,AGO,6,2014,ESTADAO,15,9,3,3
Thu,AGO,7,2014,G1,86,51,14,21
Thu,AGO,7,2014,FOLHASP,49,29,9,11
Thu,AGO,7,2014,ESTADAO,12,6,3,3
Fri,AGO,8,2014,G1,64,32,15,17
Fri,AGO,8,2014,FOLHASP,39,22,7,10
Fri,AGO,8,2014,ESTADAO,38,18,10,10
Sat,AGO,9,2014,G1,4,4,0,0
Sat,AGO,9,2014,FOLHASP,13,6,1,6
Sat,AGO,9,2014,ESTADAO,0,0,0,0
Sun,AGO,10,2014,G1,10,6,2,2
Sun,AGO,10,2014,FOLHASP,17,8,5,4
Sun,AGO,10,2014,ESTADAO,0,0,0,0
Mon,AGO,11,2014,G1,61,41,7,13
Mon,AGO,11,2014,FOLHASP,44,27,7,10
Mon,AGO,11,2014,ESTADAO,18,15,1,2
Tue,AGO,12,2014,G1,53,27,8,18
Tue,AGO,12,2014,FOLHASP,42,24,6,12
Tue,AGO,12,2014,ESTADAO,16,10,5,1
Wed,AGO,13,2014,G1,58,31,16,11
Wed,AGO,13,2014,FOLHASP,43,26,10,7
Wed,AGO,13,2014,ESTADAO,33,22,5,6
Thu,AGO,14,2014,G1,58,35,10,13
Thu,AGO,14,2014,FOLHASP,41,30,6,5
Thu,AGO,14,2014,ESTADAO,16,7,8,1
Fri,AGO,15,2014,G1,52,21,15,16
Fri,AGO,15,2014,FOLHASP,32,22,5,5
Fri,AGO,15,2014,ESTADAO,30,9,14,7
Sat,AGO,16,2014,G1,1,1,0,0
Sat,AGO,16,2014,FOLHASP,10,6,1,3
Sat,AGO,16,2014,ESTADAO,0,0,0,0
Sun,AGO,17,2014,G1,10,8,2,0
Sun,AGO,17,2014,FOLHASP,13,8,1,4
Sun,AGO,17,2014,ESTADAO,0,0,0,0
Mon,AGO,18,2014,G1,42,21,7,14
Mon,AGO,18,2014,FOLHASP,36,25,5,6
Mon,AGO,18,2014,ESTADAO,15,13,0,2
Tue,AGO,19,2014,G1,52,28,7,17
Tue,AGO,19,2014,FOLHASP,37,19,8,10
Tue,AGO,19,2014,ESTADAO,19,10,5,4
Wed,AGO,20,2014,G1,55,38,6,11
Wed,AGO,20,2014,FOLHASP,37,24,6,7
Wed,AGO,20,2014,ESTADAO,8,4,3,1
Thu,AGO,21,2014,G1,47,28,11,8
Thu,AGO,21,2014,FOLHASP,25,14,4,7
Thu,AGO,21,2014,ESTADAO,17,8,5,4
Fri,AGO,22,2014,G1,51,26,11,14
Fri,AGO,22,2014,FOLHASP,35,14,17,4
Fri,AGO,22,2014,ESTADAO,44,25,12,7
Sat,AGO,23,2014,G1,4,3,1,0
Sat,AGO,23,2014,FOLHASP,11,6,2,3
Sat,AGO,23,2014,ESTADAO,13,8,5,0
Sun,AGO,24,2014,G1,0,0,0,0
Sun,AGO,24,2014,FOLHASP,25,20,1,4
Sun,AGO,24,2014,ESTADAO,16,11,5,0
Mon,AGO,25,2014,G1,42,23,3,16
Mon,AGO,25,2014,FOLHASP,39,26,4,9
Mon,AGO,25,2014,ESTADAO,40,24,6,10
Tue,AGO,26,2014,G1,54,36,8,10
Tue,AGO,26,2014,FOLHASP,31,21,6,4
Tue,AGO,26,2014,ESTADAO,49,30,9,10
Wed,AGO,27,2014,G1,44,21,11,12
Wed,AGO,27,2014,FOLHASP,38,30,4,4
Wed,AGO,27,2014,ESTADAO,33,22,7,4
Thu,AGO,28,2014,G1,65,40,8,17
Thu,AGO,28,2014,FOLHASP,40,21,7,12
Thu,AGO,28,2014,ESTADAO,43,25,8,10
Fri,AGO,29,2014,G1,45,25,9,11
Fri,AGO,29,2014,FOLHASP,45,22,11,12
Fri,AGO,29,2014,ESTADAO,51,22,22,7
Sat,AGO,30,2014,G1,7,5,2,0
Sat,AGO,30,2014,FOLHASP,13,9,3,1
Sat,AGO,30,2014,ESTADAO,18,14,3,1
Sun,AGO,31,2014,G1,13,7,5,1
Sun,AGO,31,2014,FOLHASP,29,19,9,1
Sun,AGO,31,2014,ESTADAO,21,12,8,1
Mon,SET,1,2014,G1,53,31,7,15
Mon,SET,1,2014,FOLHASP,36,26,6,4
Mon,SET,1,2014,ESTADAO,31,16,4,11
Tue,SET,2,2014,G1,52,39,6,7
Tue,SET,2,2014,FOLHASP,36,23,5,8
Tue,SET,2,2014,ESTADAO,53,40,7,6
Wed,SET,3,2014,G1,57,43,3,11
Wed,SET,3,2014,FOLHASP,40,26,5,9
Wed,SET,3,2014,ESTADAO,46,27,9,10
Thu,SET,4,2014,G1,54,36,4,14
Thu,SET,4,2014,FOLHASP,30,20,5,5
Thu,SET,4,2014,ESTADAO,42,25,9,8
Fri,SET,5,2014,G1,49,29,6,14
Fri,SET,5,2014,FOLHASP,42,28,5,9
Fri,SET,5,2014,ESTADAO,34,26,4,4
Sat,SET,6,2014,G1,6,4,1,1
Sat,SET,6,2014,FOLHASP,7,4,2,1
Sat,SET,6,2014,ESTADAO,13,6,4,3
Sun,SET,7,2014,G1,9,9,0,0
Sun,SET,7,2014,FOLHASP,20,11,5,4
Sun,SET,7,2014,ESTADAO,16,11,2,3
Mon,SET,8,2014,G1,51,34,5,12
Mon,SET,8,2014,FOLHASP,37,28,6,3
Mon,SET,8,2014,ESTADAO,35,16,10,9
Tue,SET,9,2014,G1,51,27,8,16
Tue,SET,9,2014,FOLHASP,34,17,8,9
Tue,SET,9,2014,ESTADAO,43,24,10,9
Wed,SET,10,2014,G1,41,32,6,3
Wed,SET,10,2014,FOLHASP,41,22,7,12
Wed,SET,10,2014,ESTADAO,38,21,9,8
Thu,SET,11,2014,G1,55,36,10,9
Thu,SET,11,2014,FOLHASP,37,28,6,3
Thu,SET,11,2014,ESTADAO,51,26,14,11
Fri,SET,12,2014,G1,33,16,5,12
Fri,SET,12,2014,FOLHASP,35,25,2,8
Fri,SET,12,2014,ESTADAO,41,23,5,13
Sat,SET,13,2014,G1,5,2,2,1
Sat,SET,13,2014,FOLHASP,13,9,4,0
Sat,SET,13,2014,ESTADAO,22,11,5,6
Sun,SET,14,2014,G1,14,9,2,3
Sun,SET,14,2014,FOLHASP,14,10,1,3
Sun,SET,14,2014,ESTADAO,17,12,4,1
Mon,SET,15,2014,G1,44,27,7,10
Mon,SET,15,2014,FOLHASP,37,24,8,5
Mon,SET,15,2014,ESTADAO,54,33,9,12
Tue,SET,16,2014,G1,45,25,10,10
Tue,SET,16,2014,FOLHASP,31,20,5,6
Tue,SET,16,2014,ESTADAO,36,24,8,4
Wed,SET,17,2014,G1,55,34,6,15
Wed,SET,17,2014,FOLHASP,30,24,3,3
Wed,SET,17,2014,ESTADAO,30,26,4,0
Thu,SET,18,2014,G1,60,41,7,12
Thu,SET,18,2014,FOLHASP,42,27,10,5
Thu,SET,18,2014,ESTADAO,39,21,11,7
Fri,SET,19,2014,G1,49,34,7,8
Fri,SET,19,2014,FOLHASP,41,29,6,6
Fri,SET,19,2014,ESTADAO,25,15,4,6
Sat,SET,20,2014,G1,13,10,1,2
Sat,SET,20,2014,FOLHASP,20,11,7,2
Sat,SET,20,2014,ESTADAO,18,12,4,2
Sun,SET,21,2014,G1,11,5,4,2
Sun,SET,21,2014,FOLHASP,15,13,1,1
Sun,SET,21,2014,ESTADAO,21,16,5,0
Mon,SET,22,2014,G1,48,22,13,13
Mon,SET,22,2014,FOLHASP,32,18,8,6
Mon,SET,22,2014,ESTADAO,40,22,9,9
Tue,SET,23,2014,G1,49,24,7,18
Tue,SET,23,2014,FOLHASP,36,16,10,10
Tue,SET,23,2014,ESTADAO,31,19,5,7
Wed,SET,24,2014,G1,56,33,11,12
Wed,SET,24,2014,FOLHASP,46,30,8,8
Wed,SET,24,2014,ESTADAO,41,24,10,7
Thu,SET,25,2014,G1,52,26,8,18
Thu,SET,25,2014,FOLHASP,45,27,12,6
Thu,SET,25,2014,ESTADAO,27,17,4,6
Fri,SET,26,2014,G1,45,30,4,11
Fri,SET,26,2014,FOLHASP,34,19,6,9
Fri,SET,26,2014,ESTADAO,48,31,10,7
Sat,SET,27,2014,G1,7,3,4,0
Sat,SET,27,2014,FOLHASP,18,13,3,2
Sat,SET,27,2014,ESTADAO,17,12,5,0
Sun,SET,28,2014,G1,11,6,0,5
Sun,SET,28,2014,FOLHASP,15,12,1,2
Sun,SET,28,2014,ESTADAO,16,10,3,3
Mon,SET,29,2014,G1,50,31,6,13
Mon,SET,29,2014,FOLHASP,38,24,6,8
Mon,SET,29,2014,ESTADAO,31,21,4,6
Tue,SET,30,2014,G1,69,39,16,14
Tue,SET,30,2014,FOLHASP,29,13,11,5
Tue,SET,30,2014,ESTADAO,49,25,11,13
Wed,OUT,1,2014,G1,59,28,17,14
Wed,OUT,1,2014,FOLHASP,36,24,8,4
Wed,OUT,1,2014,ESTADAO,51,19,22,10
Thu,OUT,2,2014,G1,55,30,11,14
Thu,OUT,2,2014,FOLHASP,25,15,4,6
Thu,OUT,2,2014,ESTADAO,63,40,11,12
Fri,OUT,3,2014,G1,46,30,5,11
Fri,OUT,3,2014,FOLHASP,32,24,5,3
Fri,OUT,3,2014,ESTADAO,37,23,9,5
Sat,OUT,4,2014,G1,4,2,0,2
Sat,OUT,4,2014,FOLHASP,17,12,4,1
Sat,OUT,4,2014,ESTADAO,5,3,2,0
Sun,OUT,5,2014,G1,11,6,1,4
Sun,OUT,5,2014,FOLHASP,17,15,1,1
Sun,OUT,5,2014,ESTADAO,7,3,3,1
Mon,OUT,6,2014,G1,46,37,4,5
Mon,OUT,6,2014,FOLHASP,26,20,3,3
Mon,OUT,6,2014,ESTADAO,28,19,2,7
Tue,OUT,7,2014,G1,45,20,12,13
Tue,OUT,7,2014,FOLHASP,31,19,9,3
Tue,OUT,7,2014,ESTADAO,42,21,14,7
Wed,OUT,8,2014,G1,60,40,5,15
Wed,OUT,8,2014,FOLHASP,38,28,6,4
Wed,OUT,8,2014,ESTADAO,45,27,9,9
Thu,OUT,9,2014,G1,51,29,5,17
Thu,OUT,9,2014,FOLHASP,27,21,3,3
Thu,OUT,9,2014,ESTADAO,41,26,7,8
Fri,OUT,10,2014,G1,40,17,8,15
Fri,OUT,10,2014,FOLHASP,28,14,10,4
Fri,OUT,10,2014,ESTADAO,40,17,16,7
Sat,OUT,11,2014,G1,0,0,0,0
Sat,OUT,11,2014,FOLHASP,16,12,3,1
Sat,OUT,11,2014,ESTADAO,25,18,1,6
Sun,OUT,12,2014,G1,7,5,0,2
Sun,OUT,12,2014,FOLHASP,12,9,2,1
Sun,OUT,12,2014,ESTADAO,15,12,2,1
Mon,OUT,13,2014,G1,46,27,7,12
Mon,OUT,13,2014,FOLHASP,28,17,3,8
Mon,OUT,13,2014,ESTADAO,29,21,5,3
Tue,OUT,14,2014,G1,48,26,4,18
Tue,OUT,14,2014,FOLHASP,31,21,6,4
Tue,OUT,14,2014,ESTADAO,49,30,9,10
Wed,OUT,15,2014,G1,60,31,17,12
Wed,OUT,15,2014,FOLHASP,26,17,4,5
Wed,OUT,15,2014,ESTADAO,36,13,19,4
Thu,OUT,16,2014,G1,45,28,9,8
Thu,OUT,16,2014,FOLHASP,27,19,6,2
Thu,OUT,16,2014,ESTADAO,38,21,11,6
Fri,OUT,17,2014,G1,38,24,7,7
Fri,OUT,17,2014,FOLHASP,35,20,5,10
Fri,OUT,17,2014,ESTADAO,48,34,8,6
Sat,OUT,18,2014,G1,14,10,1,3
Sat,OUT,18,2014,FOLHASP,18,16,1,1
Sat,OUT,18,2014,ESTADAO,19,10,5,4
Sun,OUT,19,2014,G1,11,5,2,4
Sun,OUT,19,2014,FOLHASP,15,8,1,6
Sun,OUT,19,2014,ESTADAO,11,7,3,1
Mon,OUT,20,2014,G1,56,29,11,16
Mon,OUT,20,2014,FOLHASP,31,17,4,10
Mon,OUT,20,2014,ESTADAO,29,17,5,7
Tue,OUT,21,2014,G1,48,21,14,13
Tue,OUT,21,2014,FOLHASP,31,14,4,13
Tue,OUT,21,2014,ESTADAO,36,19,9,8
Wed,OUT,22,2014,G1,60,38,9,13
Wed,OUT,22,2014,FOLHASP,35,20,7,8
Wed,OUT,22,2014,ESTADAO,27,13,6,8
Thu,OUT,23,2014,G1,60,36,14,10
Thu,OUT,23,2014,FOLHASP,25,17,4,4
Thu,OUT,23,2014,ESTADAO,32,16,5,11
Fri,OUT,24,2014,G1,47,27,8,12
Fri,OUT,24,2014,FOLHASP,28,21,3,4
Fri,OUT,24,2014,ESTADAO,33,15,7,11
Sat,OUT,25,2014,G1,5,4,1,0
Sat,OUT,25,2014,FOLHASP,10,8,2,0
Sat,OUT,25,2014,ESTADAO,6,2,2,2
Sun,OUT,26,2014,G1,11,9,1,1
Sun,OUT,26,2014,FOLHASP,16,13,2,1
Sun,OUT,26,2014,ESTADAO,31,13,15,3
Mon,OUT,27,2014,G1,67,40,13,14
Mon,OUT,27,2014,FOLHASP,20,17,2,1
Mon,OUT,27,2014,ESTADAO,38,21,9,8
Tue,OUT,28,2014,G1,39,22,8,9
Tue,OUT,28,2014,FOLHASP,25,18,3,4
Tue,OUT,28,2014,ESTADAO,36,27,3,6
Wed,OUT,29,2014,G1,65,42,10,13
Wed,OUT,29,2014,FOLHASP,35,26,5,4
Wed,OUT,29,2014,ESTADAO,54,36,5,13
Thu,OUT,30,2014,G1,47,37,2,8
Thu,OUT,30,2014,FOLHASP,32,26,3,3
Thu,OUT,30,2014,ESTADAO,41,26,8,7
Fri,OUT,31,2014,G1,43,27,6,10
Fri,OUT,31,2014,FOLHASP,45,26,12,7
Fri,OUT,31,2014,ESTADAO,34,19,9,6
Sat,NOV,1,2014,G1,9,3,3,3
Sat,NOV,1,2014,FOLHASP,11,7,2,2
Sat,NOV,1,2014,ESTADAO,8,1,2,5
Sun,NOV,2,2014,G1,9,7,0,2
Sun,NOV,2,2014,FOLHASP,25,20,0,5
Sun,NOV,2,2014,ESTADAO,14,12,0,2
Mon,NOV,3,2014,G1,52,30,10,12
Mon,NOV,3,2014,FOLHASP,36,24,8,4
Mon,NOV,3,2014,ESTADAO,40,25,6,9
Tue,NOV,4,2014,G1,46,26,9,11
Tue,NOV,4,2014,FOLHASP,29,16,5,8
Tue,NOV,4,2014,ESTADAO,24,14,5,5
Wed,NOV,5,2014,G1,51,36,8,7
Wed,NOV,5,2014,FOLHASP,26,20,4,2
Wed,NOV,5,2014,ESTADAO,41,26,10,5
Thu,NOV,6,2014,G1,60,36,13,11
Thu,NOV,6,2014,FOLHASP,33,23,3,7
Thu,NOV,6,2014,ESTADAO,51,35,4,12
Fri,NOV,7,2014,G1,52,31,8,13
Fri,NOV,7,2014,FOLHASP,34,25,3,6
Fri,NOV,7,2014,ESTADAO,0,0,0,0
Sat,NOV,8,2014,G1,5,3,2,0
Sat,NOV,8,2014,FOLHASP,11,8,2,1
Sat,NOV,8,2014,ESTADAO,0,0,0,0
Sun,NOV,9,2014,G1,13,8,0,5
Sun,NOV,9,2014,FOLHASP,19,16,2,1
Sun,NOV,9,2014,ESTADAO,0,0,0,0
Mon,NOV,10,2014,G1,55,33,10,12
Mon,NOV,10,2014,FOLHASP,31,23,2,6
Mon,NOV,10,2014,ESTADAO,0,0,0,0
Tue,NOV,11,2014,G1,53,36,4,13
Tue,NOV,11,2014,FOLHASP,43,30,5,8
Tue,NOV,11,2014,ESTADAO,0,0,0,0
Wed,NOV,12,2014,G1,49,31,10,8
Wed,NOV,12,2014,FOLHASP,49,29,12,8
Wed,NOV,12,2014,ESTADAO,10,9,1,0
Thu,NOV,13,2014,G1,53,35,8,10
Thu,NOV,13,2014,FOLHASP,44,30,8,6
Thu,NOV,13,2014,ESTADAO,34,23,5,6
Fri,NOV,14,2014,G1,49,28,11,10
Fri,NOV,14,2014,FOLHASP,48,30,8,10
Fri,NOV,14,2014,ESTADAO,46,25,10,11
Sat,NOV,15,2014,G1,5,3,1,1
Sat,NOV,15,2014,FOLHASP,14,7,5,2
Sat,NOV,15,2014,ESTADAO,22,15,3,4
Sun,NOV,16,2014,G1,20,9,7,4
Sun,NOV,16,2014,FOLHASP,31,28,1,2
Sun,NOV,16,2014,ESTADAO,26,14,5,7
Mon,NOV,17,2014,G1,56,30,11,15
Mon,NOV,17,2014,FOLHASP,30,18,6,6
Mon,NOV,17,2014,ESTADAO,38,25,5,8
Tue,NOV,18,2014,G1,43,24,11,8
Tue,NOV,18,2014,FOLHASP,39,19,12,8
Tue,NOV,18,2014,ESTADAO,47,26,9,12
Wed,NOV,19,2014,G1,56,46,6,4
Wed,NOV,19,2014,FOLHASP,30,19,6,5
Wed,NOV,19,2014,ESTADAO,46,22,12,12
Thu,NOV,20,2014,G1,37,26,4,7
Thu,NOV,20,2014,FOLHASP,21,13,3,5
Thu,NOV,20,2014,ESTADAO,32,19,6,7
Fri,NOV,21,2014,G1,39,29,3,7
Fri,NOV,21,2014,FOLHASP,32,23,2,7
Fri,NOV,21,2014,ESTADAO,67,44,10,13
Sat,NOV,22,2014,G1,5,1,1,3
Sat,NOV,22,2014,FOLHASP,18,14,3,1
Sat,NOV,22,2014,ESTADAO,23,22,1,0
Sun,NOV,23,2014,G1,11,8,0,3
Sun,NOV,23,2014,FOLHASP,38,33,1,4
Sun,NOV,23,2014,ESTADAO,14,11,2,1
Mon,NOV,24,2014,G1,61,41,6,14
Mon,NOV,24,2014,FOLHASP,35,25,5,5
Mon,NOV,24,2014,ESTADAO,42,27,9,6
Tue,NOV,25,2014,G1,56,39,10,7
Tue,NOV,25,2014,FOLHASP,39,24,8,7
Tue,NOV,25,2014,ESTADAO,53,30,15,8
Wed,NOV,26,2014,G1,50,38,4,8
Wed,NOV,26,2014,FOLHASP,48,31,6,11
Wed,NOV,26,2014,ESTADAO,49,30,3,16
Thu,NOV,27,2014,G1,52,39,5,8
Thu,NOV,27,2014,FOLHASP,46,32,5,9
Thu,NOV,27,2014,ESTADAO,57,30,10,17
Fri,NOV,28,2014,G1,57,37,14,6
Fri,NOV,28,2014,FOLHASP,48,29,13,6
Fri,NOV,28,2014,ESTADAO,49,23,14,12
Sat,NOV,29,2014,G1,6,4,2,0
Sat,NOV,29,2014,FOLHASP,11,7,2,2
Sat,NOV,29,2014,ESTADAO,10,7,2,1
Sun,NOV,30,2014,G1,12,8,4,0
Sun,NOV,30,2014,FOLHASP,16,10,3,3
Sun,NOV,30,2014,ESTADAO,11,10,1,0
Mon,DEZ,1,2014,G1,44,32,7,5
Mon,DEZ,1,2014,FOLHASP,35,20,8,7
Mon,DEZ,1,2014,ESTADAO,41,28,10,3
Tue,DEZ,2,2014,G1,39,27,7,5
Tue,DEZ,2,2014,FOLHASP,33,22,5,6
Tue,DEZ,2,2014,ESTADAO,39,22,6,11
Wed,DEZ,3,2014,G1,45,29,6,10
Wed,DEZ,3,2014,FOLHASP,48,31,8,9
Wed,DEZ,3,2014,ESTADAO,63,45,7,11
Thu,DEZ,4,2014,G1,46,33,8,5
Thu,DEZ,4,2014,FOLHASP,29,12,6,11
Thu,DEZ,4,2014,ESTADAO,37,24,7,6
Fri,DEZ,5,2014,G1,46,39,4,3
Fri,DEZ,5,2014,FOLHASP,46,30,8,8
Fri,DEZ,5,2014,ESTADAO,27,19,4,4
Sat,DEZ,6,2014,G1,4,4,0,0
Sat,DEZ,6,2014,FOLHASP,16,10,4,2
Sat,DEZ,6,2014,ESTADAO,7,5,0,2
Sun,DEZ,7,2014,G1,13,8,2,3
Sun,DEZ,7,2014,FOLHASP,22,17,2,3
Sun,DEZ,7,2014,ESTADAO,10,5,5,0
Mon,DEZ,8,2014,G1,40,20,9,11
Mon,DEZ,8,2014,FOLHASP,29,21,1,7
Mon,DEZ,8,2014,ESTADAO,29,17,8,4
Tue,DEZ,9,2014,G1,39,22,7,10
Tue,DEZ,9,2014,FOLHASP,36,22,6,8
Tue,DEZ,9,2014,ESTADAO,19,13,2,4
Wed,DEZ,10,2014,G1,43,24,13,6
Wed,DEZ,10,2014,FOLHASP,41,25,7,9
Wed,DEZ,10,2014,ESTADAO,18,13,5,0
Thu,DEZ,11,2014,G1,38,27,3,8
Thu,DEZ,11,2014,FOLHASP,35,17,10,8
Thu,DEZ,11,2014,ESTADAO,26,16,4,6
Fri,DEZ,12,2014,G1,41,21,9,11
Fri,DEZ,12,2014,FOLHASP,37,21,7,9
Fri,DEZ,12,2014,ESTADAO,22,11,8,3
Sat,DEZ,13,2014,G1,6,5,1,0
Sat,DEZ,13,2014,FOLHASP,13,6,5,2
Sat,DEZ,13,2014,ESTADAO,16,8,3,5
Sun,DEZ,14,2014,G1,14,9,4,1
Sun,DEZ,14,2014,FOLHASP,14,10,3,1
Sun,DEZ,14,2014,ESTADAO,15,13,0,2
Mon,DEZ,15,2014,G1,35,22,8,5
Mon,DEZ,15,2014,FOLHASP,29,17,4,8
Mon,DEZ,15,2014,ESTADAO,26,10,12,4
Tue,DEZ,16,2014,G1,44,24,12,8
Tue,DEZ,16,2014,FOLHASP,40,29,7,4
Tue,DEZ,16,2014,ESTADAO,25,14,6,5
Wed,DEZ,17,2014,G1,49,32,7,10
Wed,DEZ,17,2014,FOLHASP,38,26,7,5
Wed,DEZ,17,2014,ESTADAO,31,16,9,6
Thu,DEZ,18,2014,G1,41,28,6,7
Thu,DEZ,18,2014,FOLHASP,26,15,4,7
Thu,DEZ,18,2014,ESTADAO,20,12,7,1
Fri,DEZ,19,2014,G1,44,34,4,6
Fri,DEZ,19,2014,FOLHASP,35,27,4,4
Fri,DEZ,19,2014,ESTADAO,19,10,5,4
Sat,DEZ,20,2014,G1,3,2,0,1
Sat,DEZ,20,2014,FOLHASP,15,11,3,1
Sat,DEZ,20,2014,ESTADAO,24,13,5,6
Sun,DEZ,21,2014,G1,11,8,1,2
Sun,DEZ,21,2014,FOLHASP,16,8,2,6
Sun,DEZ,21,2014,ESTADAO,9,3,5,1
Mon,DEZ,22,2014,G1,40,36,3,1
Mon,DEZ,22,2014,FOLHASP,25,11,8,6
Mon,DEZ,22,2014,ESTADAO,9,7,1,1
Tue,DEZ,23,2014,G1,37,28,5,4
Tue,DEZ,23,2014,FOLHASP,26,17,3,6
Tue,DEZ,23,2014,ESTADAO,12,9,2,1
Wed,DEZ,24,2014,G1,21,15,2,4
Wed,DEZ,24,2014,FOLHASP,18,10,3,5
Wed,DEZ,24,2014,ESTADAO,7,4,1,2
Thu,DEZ,25,2014,G1,6,2,4,0
Thu,DEZ,25,2014,FOLHASP,14,6,7,1
Thu,DEZ,25,2014,ESTADAO,7,4,2,1
Fri,DEZ,26,2014,G1,17,12,1,4
Fri,DEZ,26,2014,FOLHASP,15,11,2,2
Fri,DEZ,26,2014,ESTADAO,10,9,1,0
Sat,DEZ,27,2014,G1,3,3,0,0
Sat,DEZ,27,2014,FOLHASP,12,9,1,2
Sat,DEZ,27,2014,ESTADAO,13,8,3,2
Sun,DEZ,28,2014,G1,8,5,2,1
Sun,DEZ,28,2014,FOLHASP,14,12,1,1
Sun,DEZ,28,2014,ESTADAO,13,11,1,1
Mon,DEZ,29,2014,G1,32,19,6,7
Mon,DEZ,29,2014,FOLHASP,20,9,5,6
Mon,DEZ,29,2014,ESTADAO,12,4,7,1
Tue,DEZ,30,2014,G1,38,27,6,5
Tue,DEZ,30,2014,FOLHASP,19,13,4,2
Tue,DEZ,30,2014,ESTADAO,33,19,9,5
Wed,DEZ,31,2014,G1,11,5,4,2
Wed,DEZ,31,2014,FOLHASP,14,9,4,1
Wed,DEZ,31,2014,ESTADAO,22,12,3,7
Thu,JAN,1,2015,G1,6,4,1,1
Thu,JAN,1,2015,FOLHASP,9,5,2,2
Thu,JAN,1,2015,ESTADAO,28,23,1,4
Fri,JAN,2,2015,G1,24,14,4,6
