Data,DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu
29/05/2007,Tue,MAI,29,2007,FOLHASP,55,0,0,2,0,0,2,43,6,6
29/05/2007,Tue,MAI,29,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
30/05/2007,Wed,MAI,30,2007,G1,0,0,0,0,0,0,0,0,0,0
30/05/2007,Wed,MAI,30,2007,FOLHASP,63,0,0,0,0,0,0,41,10,12
30/05/2007,Wed,MAI,30,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
31/05/2007,Thu,MAI,31,2007,G1,0,0,0,0,0,0,0,0,0,0
31/05/2007,Thu,MAI,31,2007,FOLHASP,58,0,0,0,0,0,0,41,7,10
31/05/2007,Thu,MAI,31,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
01/06/2007,Fri,JUN,1,2007,G1,0,0,0,0,0,0,0,0,0,0
01/06/2007,Fri,JUN,1,2007,FOLHASP,47,0,0,1,0,0,1,31,8,8
01/06/2007,Fri,JUN,1,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
02/06/2007,Sat,JUN,2,2007,G1,0,0,0,0,0,0,0,0,0,0
02/06/2007,Sat,JUN,2,2007,FOLHASP,8,0,0,0,0,0,0,7,1,0
02/06/2007,Sat,JUN,2,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
03/06/2007,Sun,JUN,3,2007,G1,0,0,0,0,0,0,0,0,0,0
03/06/2007,Sun,JUN,3,2007,FOLHASP,3,0,0,0,0,0,0,2,1,0
03/06/2007,Sun,JUN,3,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
04/06/2007,Mon,JUN,4,2007,G1,0,0,0,0,0,0,0,0,0,0
04/06/2007,Mon,JUN,4,2007,FOLHASP,52,0,0,1,0,0,1,38,7,7
04/06/2007,Mon,JUN,4,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
05/06/2007,Tue,JUN,5,2007,G1,0,0,0,0,0,0,0,0,0,0
05/06/2007,Tue,JUN,5,2007,FOLHASP,43,0,0,0,0,0,0,30,6,7
05/06/2007,Tue,JUN,5,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
06/06/2007,Wed,JUN,6,2007,G1,0,0,0,0,0,0,0,0,0,0
06/06/2007,Wed,JUN,6,2007,FOLHASP,54,0,0,0,0,0,0,42,7,5
06/06/2007,Wed,JUN,6,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
07/06/2007,Thu,JUN,7,2007,G1,0,0,0,0,0,0,0,0,0,0
07/06/2007,Thu,JUN,7,2007,FOLHASP,22,0,0,0,0,0,0,14,3,5
07/06/2007,Thu,JUN,7,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
08/06/2007,Fri,JUN,8,2007,G1,0,0,0,0,0,0,0,0,0,0
08/06/2007,Fri,JUN,8,2007,FOLHASP,39,0,0,0,0,0,0,28,3,8
08/06/2007,Fri,JUN,8,2007,ESTADAO,10,0,0,0,0,0,0,8,2,0
09/06/2007,Sat,JUN,9,2007,G1,0,0,0,0,0,0,0,0,0,0
09/06/2007,Sat,JUN,9,2007,FOLHASP,4,0,0,0,0,0,0,4,0,0
09/06/2007,Sat,JUN,9,2007,ESTADAO,8,0,0,0,0,0,0,7,1,0
10/06/2007,Sun,JUN,10,2007,G1,0,0,0,0,0,0,0,0,0,0
10/06/2007,Sun,JUN,10,2007,FOLHASP,5,0,0,0,0,0,0,4,0,1
10/06/2007,Sun,JUN,10,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
11/06/2007,Mon,JUN,11,2007,G1,0,0,0,0,0,0,0,0,0,0
11/06/2007,Mon,JUN,11,2007,FOLHASP,45,0,0,2,0,0,2,32,5,8
11/06/2007,Mon,JUN,11,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
12/06/2007,Tue,JUN,12,2007,G1,0,0,0,0,0,0,0,0,0,0
12/06/2007,Tue,JUN,12,2007,FOLHASP,51,0,0,0,0,0,0,33,9,9
12/06/2007,Tue,JUN,12,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
13/06/2007,Wed,JUN,13,2007,G1,0,0,0,0,0,0,0,0,0,0
13/06/2007,Wed,JUN,13,2007,FOLHASP,61,0,0,0,0,0,0,46,6,9
13/06/2007,Wed,JUN,13,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
14/06/2007,Thu,JUN,14,2007,G1,0,0,0,0,0,0,0,0,0,0
14/06/2007,Thu,JUN,14,2007,FOLHASP,52,0,0,0,0,0,0,39,4,9
14/06/2007,Thu,JUN,14,2007,ESTADAO,35,0,0,0,0,0,0,28,2,5
15/06/2007,Fri,JUN,15,2007,G1,0,0,0,0,0,0,0,0,0,0
15/06/2007,Fri,JUN,15,2007,FOLHASP,41,0,0,0,0,0,0,35,3,3
15/06/2007,Fri,JUN,15,2007,ESTADAO,2,0,0,0,0,0,0,1,1,0
16/06/2007,Sat,JUN,16,2007,G1,0,0,0,0,0,0,0,0,0,0
16/06/2007,Sat,JUN,16,2007,FOLHASP,5,0,0,0,0,0,0,2,2,1
16/06/2007,Sat,JUN,16,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
17/06/2007,Sun,JUN,17,2007,G1,0,0,0,0,0,0,0,0,0,0
17/06/2007,Sun,JUN,17,2007,FOLHASP,3,0,0,0,0,0,0,3,0,0
17/06/2007,Sun,JUN,17,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
18/06/2007,Mon,JUN,18,2007,G1,0,0,0,0,0,0,0,0,0,0
18/06/2007,Mon,JUN,18,2007,FOLHASP,43,0,0,0,0,0,0,34,3,6
18/06/2007,Mon,JUN,18,2007,ESTADAO,13,0,0,0,0,0,0,12,0,1
19/06/2007,Tue,JUN,19,2007,G1,0,0,0,0,0,0,0,0,0,0
19/06/2007,Tue,JUN,19,2007,FOLHASP,45,0,0,10,0,0,10,36,5,4
19/06/2007,Tue,JUN,19,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
20/06/2007,Wed,JUN,20,2007,G1,0,0,0,0,0,0,0,0,0,0
20/06/2007,Wed,JUN,20,2007,FOLHASP,49,0,0,0,0,0,0,30,8,11
20/06/2007,Wed,JUN,20,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
21/06/2007,Thu,JUN,21,2007,G1,0,0,0,0,0,0,0,0,0,0
21/06/2007,Thu,JUN,21,2007,FOLHASP,49,0,0,0,0,0,0,39,8,2
21/06/2007,Thu,JUN,21,2007,ESTADAO,36,0,0,0,0,0,0,28,3,5
22/06/2007,Fri,JUN,22,2007,G1,0,0,0,0,0,0,0,0,0,0
22/06/2007,Fri,JUN,22,2007,FOLHASP,44,0,0,1,0,0,1,32,4,8
22/06/2007,Fri,JUN,22,2007,ESTADAO,3,0,0,0,0,0,0,3,0,0
23/06/2007,Sat,JUN,23,2007,G1,0,0,0,0,0,0,0,0,0,0
23/06/2007,Sat,JUN,23,2007,FOLHASP,4,0,0,0,0,0,0,2,1,1
23/06/2007,Sat,JUN,23,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
24/06/2007,Sun,JUN,24,2007,G1,0,0,0,0,0,0,0,0,0,0
24/06/2007,Sun,JUN,24,2007,FOLHASP,7,0,0,1,0,0,1,5,2,0
24/06/2007,Sun,JUN,24,2007,ESTADAO,3,0,0,0,0,0,0,3,0,0
25/06/2007,Mon,JUN,25,2007,G1,0,0,0,0,0,0,0,0,0,0
25/06/2007,Mon,JUN,25,2007,FOLHASP,50,0,0,0,0,0,0,36,5,9
25/06/2007,Mon,JUN,25,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
26/06/2007,Tue,JUN,26,2007,G1,0,0,0,0,0,0,0,0,0,0
26/06/2007,Tue,JUN,26,2007,FOLHASP,53,0,0,25,0,0,25,42,3,8
26/06/2007,Tue,JUN,26,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
27/06/2007,Wed,JUN,27,2007,G1,0,0,0,0,0,0,0,0,0,0
27/06/2007,Wed,JUN,27,2007,FOLHASP,51,0,0,0,0,0,0,34,8,9
27/06/2007,Wed,JUN,27,2007,ESTADAO,23,0,0,4,0,0,4,15,1,7
28/06/2007,Thu,JUN,28,2007,G1,0,0,0,0,0,0,0,0,0,0
28/06/2007,Thu,JUN,28,2007,FOLHASP,56,0,0,0,0,0,0,47,4,5
28/06/2007,Thu,JUN,28,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
29/06/2007,Fri,JUN,29,2007,G1,0,0,0,0,0,0,0,0,0,0
29/06/2007,Fri,JUN,29,2007,FOLHASP,43,0,0,3,0,0,3,35,2,6
29/06/2007,Fri,JUN,29,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
30/06/2007,Sat,JUN,30,2007,G1,0,0,0,0,0,0,0,0,0,0
30/06/2007,Sat,JUN,30,2007,FOLHASP,3,0,0,4,0,0,4,3,0,0
30/06/2007,Sat,JUN,30,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
01/07/2007,Sun,JUL,1,2007,G1,0,0,0,0,0,0,0,0,0,0
01/07/2007,Sun,JUL,1,2007,FOLHASP,2,0,0,0,0,0,0,2,0,0
01/07/2007,Sun,JUL,1,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
02/07/2007,Mon,JUL,2,2007,G1,0,0,0,0,0,0,0,0,0,0
02/07/2007,Mon,JUL,2,2007,FOLHASP,39,0,0,0,0,0,0,29,5,5
02/07/2007,Mon,JUL,2,2007,ESTADAO,27,0,0,0,0,0,0,26,1,0
03/07/2007,Tue,JUL,3,2007,G1,0,0,0,0,0,0,0,0,0,0
03/07/2007,Tue,JUL,3,2007,FOLHASP,55,0,0,0,0,0,0,42,6,7
03/07/2007,Tue,JUL,3,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
04/07/2007,Wed,JUL,4,2007,G1,0,0,0,0,0,0,0,0,0,0
04/07/2007,Wed,JUL,4,2007,FOLHASP,41,0,0,0,0,0,0,30,4,7
04/07/2007,Wed,JUL,4,2007,ESTADAO,15,0,1,1,0,0,2,15,0,0
05/07/2007,Thu,JUL,5,2007,G1,0,0,0,0,0,0,0,0,0,0
05/07/2007,Thu,JUL,5,2007,FOLHASP,42,0,0,0,0,0,0,35,0,7
05/07/2007,Thu,JUL,5,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
06/07/2007,Fri,JUL,6,2007,G1,0,0,0,0,0,0,0,0,0,0
06/07/2007,Fri,JUL,6,2007,FOLHASP,35,0,0,0,0,0,0,29,2,4
06/07/2007,Fri,JUL,6,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
07/07/2007,Sat,JUL,7,2007,G1,0,0,0,0,0,0,0,0,0,0
07/07/2007,Sat,JUL,7,2007,FOLHASP,8,0,0,0,0,0,0,7,0,1
07/07/2007,Sat,JUL,7,2007,ESTADAO,0,0,0,0,0,0,0,0,0,0
08/07/2007,Sun,JUL,8,2007,G1,0,0,0,0,0,0,0,0,0,0
08/07/2007,Sun,JUL,8,2007,FOLHASP,5,0,0,0,0,0,0,4,1,0
08/07/2007,Sun,JUL,8,2007,ESTADAO,12,0,0,0,0,0,0,7,3,2
09/07/2007,Mon,JUL,9,2007,G1,0,0,0,0,0,0,0,0,0,0
09/07/2007,Mon,JUL,9,2007,FOLHASP,34,0,0,0,0,0,0,25,0,9
09/07/2007,Mon,JUL,9,2007,ESTADAO,8,0,0,0,0,0,0,6,1,1
10/07/2007,Tue,JUL,10,2007,G1,0,0,0,0,0,0,0,0,0,0
10/07/2007,Tue,JUL,10,2007,FOLHASP,41,0,0,0,0,0,0,28,6,7
10/07/2007,Tue,JUL,10,2007,ESTADAO,12,0,0,0,0,0,0,10,2,0
11/07/2007,Wed,JUL,11,2007,G1,0,0,0,0,0,0,0,0,0,0
11/07/2007,Wed,JUL,11,2007,FOLHASP,47,0,2,0,0,0,2,33,6,8
11/07/2007,Wed,JUL,11,2007,ESTADAO,14,0,0,0,0,0,0,6,7,1
12/07/2007,Thu,JUL,12,2007,G1,0,0,0,0,0,0,0,0,0,0
12/07/2007,Thu,JUL,12,2007,FOLHASP,47,0,0,0,0,0,0,36,5,6
12/07/2007,Thu,JUL,12,2007,ESTADAO,6,0,0,0,0,0,0,5,0,1
13/07/2007,Fri,JUL,13,2007,G1,0,0,0,0,0,0,0,0,0,0
13/07/2007,Fri,JUL,13,2007,FOLHASP,34,0,0,0,0,0,0,29,1,4
13/07/2007,Fri,JUL,13,2007,ESTADAO,3,0,0,0,0,0,0,2,1,0
14/07/2007,Sat,JUL,14,2007,G1,0,0,0,0,0,0,0,0,0,0
14/07/2007,Sat,JUL,14,2007,FOLHASP,2,0,0,0,0,0,0,2,0,0
14/07/2007,Sat,JUL,14,2007,ESTADAO,11,0,0,2,0,0,2,9,1,1
15/07/2007,Sun,JUL,15,2007,G1,0,0,0,0,0,0,0,0,0,0
15/07/2007,Sun,JUL,15,2007,FOLHASP,4,0,0,0,0,0,0,2,0,2
15/07/2007,Sun,JUL,15,2007,ESTADAO,34,0,0,0,0,0,0,24,5,5
16/07/2007,Mon,JUL,16,2007,G1,0,0,0,0,0,0,0,0,0,0
16/07/2007,Mon,JUL,16,2007,FOLHASP,50,0,0,19,0,0,19,43,3,4
16/07/2007,Mon,JUL,16,2007,ESTADAO,14,0,0,0,0,0,0,11,0,3
17/07/2007,Tue,JUL,17,2007,G1,0,0,0,0,0,0,0,0,0,0
17/07/2007,Tue,JUL,17,2007,FOLHASP,50,0,0,0,0,0,0,35,7,8
17/07/2007,Tue,JUL,17,2007,ESTADAO,19,0,0,2,0,0,2,18,0,1
18/07/2007,Wed,JUL,18,2007,G1,0,0,0,0,0,0,0,0,0,0
18/07/2007,Wed,JUL,18,2007,FOLHASP,43,0,0,0,0,0,0,28,7,8
18/07/2007,Wed,JUL,18,2007,ESTADAO,21,0,0,2,0,0,2,15,1,5
19/07/2007,Thu,JUL,19,2007,G1,0,0,0,0,0,0,0,0,0,0
19/07/2007,Thu,JUL,19,2007,FOLHASP,40,0,0,0,0,0,0,30,4,6
19/07/2007,Thu,JUL,19,2007,ESTADAO,15,0,0,0,0,0,0,12,0,3
20/07/2007,Fri,JUL,20,2007,G1,0,0,0,0,0,0,0,0,0,0
20/07/2007,Fri,JUL,20,2007,FOLHASP,35,0,0,0,0,0,0,26,2,7
20/07/2007,Fri,JUL,20,2007,ESTADAO,14,0,0,0,0,0,0,9,0,5
21/07/2007,Sat,JUL,21,2007,G1,0,0,0,0,0,0,0,0,0,0
21/07/2007,Sat,JUL,21,2007,FOLHASP,3,0,0,0,0,0,0,3,0,0
21/07/2007,Sat,JUL,21,2007,ESTADAO,44,0,0,0,0,0,0,30,9,5
22/07/2007,Sun,JUL,22,2007,G1,0,0,0,0,0,0,0,0,0,0
22/07/2007,Sun,JUL,22,2007,FOLHASP,2,0,0,0,0,0,0,2,0,0
22/07/2007,Sun,JUL,22,2007,ESTADAO,11,0,0,0,0,0,0,8,2,1
23/07/2007,Mon,JUL,23,2007,G1,0,0,0,0,0,0,0,0,0,0
23/07/2007,Mon,JUL,23,2007,FOLHASP,39,0,0,0,0,0,0,33,2,4
23/07/2007,Mon,JUL,23,2007,ESTADAO,14,0,0,0,0,0,0,11,1,2
24/07/2007,Tue,JUL,24,2007,G1,0,0,0,0,0,0,0,0,0,0
24/07/2007,Tue,JUL,24,2007,FOLHASP,40,0,0,0,0,0,0,31,4,5
24/07/2007,Tue,JUL,24,2007,ESTADAO,22,0,0,0,0,0,0,12,3,7
25/07/2007,Wed,JUL,25,2007,G1,0,0,0,0,0,0,0,0,0,0
25/07/2007,Wed,JUL,25,2007,FOLHASP,45,0,0,3,0,0,3,37,3,5
25/07/2007,Wed,JUL,25,2007,ESTADAO,16,0,0,0,0,0,0,10,2,4
26/07/2007,Thu,JUL,26,2007,G1,0,0,0,0,0,0,0,0,0,0
26/07/2007,Thu,JUL,26,2007,FOLHASP,55,0,0,0,0,0,0,34,9,12
26/07/2007,Thu,JUL,26,2007,ESTADAO,27,0,0,0,0,0,0,18,5,4
27/07/2007,Fri,JUL,27,2007,G1,0,0,0,0,0,0,0,0,0,0
27/07/2007,Fri,JUL,27,2007,FOLHASP,36,0,0,0,0,0,0,28,6,2
27/07/2007,Fri,JUL,27,2007,ESTADAO,31,0,0,0,0,0,0,23,4,4
28/07/2007,Sat,JUL,28,2007,G1,0,0,0,0,0,0,0,0,0,0
28/07/2007,Sat,JUL,28,2007,FOLHASP,1,0,0,0,0,0,0,1,0,0
28/07/2007,Sat,JUL,28,2007,ESTADAO,3,0,0,0,0,0,0,1,2,0
29/07/2007,Sun,JUL,29,2007,G1,0,0,0,0,0,0,0,0,0,0
29/07/2007,Sun,JUL,29,2007,FOLHASP,2,0,0,0,0,0,0,1,0,1
29/07/2007,Sun,JUL,29,2007,ESTADAO,3,0,0,0,0,0,0,3,0,0
30/07/2007,Mon,JUL,30,2007,G1,0,0,0,0,0,0,0,0,0,0
30/07/2007,Mon,JUL,30,2007,FOLHASP,34,0,0,0,0,0,0,27,1,6
30/07/2007,Mon,JUL,30,2007,ESTADAO,9,0,0,0,0,0,0,7,0,2
31/07/2007,Tue,JUL,31,2007,G1,0,0,0,0,0,0,0,0,0,0
31/07/2007,Tue,JUL,31,2007,FOLHASP,45,0,0,0,0,0,0,37,3,5
31/07/2007,Tue,JUL,31,2007,ESTADAO,15,0,0,0,0,0,0,10,2,3
01/08/2007,Wed,AGO,1,2007,G1,0,0,0,0,0,0,0,0,0,0
01/08/2007,Wed,AGO,1,2007,FOLHASP,57,0,0,0,0,0,0,42,9,6
01/08/2007,Wed,AGO,1,2007,ESTADAO,17,0,0,0,0,0,0,8,7,2
02/08/2007,Thu,AGO,2,2007,G1,0,0,0,0,0,0,0,0,0,0
02/08/2007,Thu,AGO,2,2007,FOLHASP,50,0,0,1,0,0,1,38,4,8
02/08/2007,Thu,AGO,2,2007,ESTADAO,20,0,0,0,0,0,0,11,6,3
03/08/2007,Fri,AGO,3,2007,G1,0,0,0,0,0,0,0,0,0,0
03/08/2007,Fri,AGO,3,2007,FOLHASP,42,0,0,1,0,0,1,26,11,5
03/08/2007,Fri,AGO,3,2007,ESTADAO,28,0,0,0,0,0,0,19,5,4
04/08/2007,Sat,AGO,4,2007,G1,0,0,0,0,0,0,0,0,0,0
04/08/2007,Sat,AGO,4,2007,FOLHASP,7,0,0,0,0,0,0,4,2,1
04/08/2007,Sat,AGO,4,2007,ESTADAO,3,0,0,0,0,0,0,2,0,1
05/08/2007,Sun,AGO,5,2007,G1,0,0,0,0,0,0,0,0,0,0
05/08/2007,Sun,AGO,5,2007,FOLHASP,4,0,0,0,0,0,0,3,1,0
05/08/2007,Sun,AGO,5,2007,ESTADAO,3,0,0,0,0,0,0,1,2,0
06/08/2007,Mon,AGO,6,2007,G1,0,0,0,0,0,0,0,0,0,0
06/08/2007,Mon,AGO,6,2007,FOLHASP,49,0,0,0,0,0,0,32,11,6
06/08/2007,Mon,AGO,6,2007,ESTADAO,13,0,0,0,0,0,0,8,1,4
07/08/2007,Tue,AGO,7,2007,G1,0,0,0,0,0,0,0,0,0,0
07/08/2007,Tue,AGO,7,2007,FOLHASP,49,0,0,0,0,0,0,42,1,6
07/08/2007,Tue,AGO,7,2007,ESTADAO,21,0,0,3,0,0,3,16,2,3
08/08/2007,Wed,AGO,8,2007,G1,0,0,0,0,0,0,0,0,0,0
08/08/2007,Wed,AGO,8,2007,FOLHASP,55,0,0,2,0,0,2,45,4,6
08/08/2007,Wed,AGO,8,2007,ESTADAO,40,0,0,0,0,1,1,30,2,8
09/08/2007,Thu,AGO,9,2007,G1,0,0,0,0,0,0,0,0,0,0
09/08/2007,Thu,AGO,9,2007,FOLHASP,51,0,0,3,0,0,3,30,14,7
09/08/2007,Thu,AGO,9,2007,ESTADAO,34,0,0,0,0,0,0,17,8,9
10/08/2007,Fri,AGO,10,2007,G1,0,0,0,0,0,0,0,0,0,0
10/08/2007,Fri,AGO,10,2007,FOLHASP,52,0,0,0,0,0,0,18,25,9
10/08/2007,Fri,AGO,10,2007,ESTADAO,39,0,0,0,0,0,0,16,11,12
11/08/2007,Sat,AGO,11,2007,G1,0,0,0,0,0,0,0,0,0,0
11/08/2007,Sat,AGO,11,2007,FOLHASP,2,0,0,0,0,0,0,2,0,0
11/08/2007,Sat,AGO,11,2007,ESTADAO,7,0,0,0,0,0,0,5,1,1
12/08/2007,Sun,AGO,12,2007,G1,0,0,0,0,0,0,0,0,0,0
12/08/2007,Sun,AGO,12,2007,FOLHASP,5,0,0,0,0,0,0,2,2,1
12/08/2007,Sun,AGO,12,2007,ESTADAO,11,0,0,0,0,0,0,7,2,2
13/08/2007,Mon,AGO,13,2007,G1,0,0,0,0,0,0,0,0,0,0
13/08/2007,Mon,AGO,13,2007,FOLHASP,55,0,0,3,0,0,3,39,6,10
13/08/2007,Mon,AGO,13,2007,ESTADAO,18,0,0,0,0,0,0,13,4,1
14/08/2007,Tue,AGO,14,2007,G1,0,0,0,0,0,0,0,0,0,0
14/08/2007,Tue,AGO,14,2007,FOLHASP,55,0,6,44,0,0,50,36,15,4
14/08/2007,Tue,AGO,14,2007,ESTADAO,34,0,0,0,0,0,0,19,9,6
15/08/2007,Wed,AGO,15,2007,G1,0,0,0,0,0,0,0,0,0,0
15/08/2007,Wed,AGO,15,2007,FOLHASP,60,0,0,0,0,0,0,34,19,7
15/08/2007,Wed,AGO,15,2007,ESTADAO,36,0,0,0,0,0,0,22,11,3
16/08/2007,Thu,AGO,16,2007,G1,0,0,0,0,0,0,0,0,0,0
16/08/2007,Thu,AGO,16,2007,FOLHASP,54,0,0,38,0,0,38,26,18,10
16/08/2007,Thu,AGO,16,2007,ESTADAO,32,0,0,0,0,0,0,12,18,2
17/08/2007,Fri,AGO,17,2007,G1,0,0,0,0,0,0,0,0,0,0
17/08/2007,Fri,AGO,17,2007,FOLHASP,40,0,0,0,0,0,0,21,11,8
17/08/2007,Fri,AGO,17,2007,ESTADAO,45,0,0,0,0,0,0,16,21,8
18/08/2007,Sat,AGO,18,2007,G1,0,0,0,0,0,0,0,0,0,0
18/08/2007,Sat,AGO,18,2007,FOLHASP,0,0,0,0,0,0,0,0,0,0
18/08/2007,Sat,AGO,18,2007,ESTADAO,14,0,0,0,0,0,0,6,6,2
19/08/2007,Sun,AGO,19,2007,G1,0,0,0,0,0,0,0,0,0,0
19/08/2007,Sun,AGO,19,2007,FOLHASP,8,0,0,0,0,0,0,5,2,1
19/08/2007,Sun,AGO,19,2007,ESTADAO,11,0,0,0,0,0,0,7,2,2
20/08/2007,Mon,AGO,20,2007,G1,0,0,0,0,0,0,0,0,0,0
20/08/2007,Mon,AGO,20,2007,FOLHASP,57,0,0,4,0,0,4,36,10,11
20/08/2007,Mon,AGO,20,2007,ESTADAO,28,0,0,0,0,0,0,12,9,7
21/08/2007,Tue,AGO,21,2007,G1,0,0,0,0,0,0,0,0,0,0
21/08/2007,Tue,AGO,21,2007,FOLHASP,56,0,0,0,0,0,0,31,14,11
21/08/2007,Tue,AGO,21,2007,ESTADAO,33,0,0,0,0,0,0,21,8,4
22/08/2007,Wed,AGO,22,2007,G1,0,0,0,0,0,0,0,0,0,0
22/08/2007,Wed,AGO,22,2007,FOLHASP,60,0,0,1,0,0,1,35,12,13
22/08/2007,Wed,AGO,22,2007,ESTADAO,35,0,0,0,0,0,0,24,7,4
23/08/2007,Thu,AGO,23,2007,G1,0,0,0,0,0,0,0,0,0,0
23/08/2007,Thu,AGO,23,2007,FOLHASP,55,0,0,0,0,0,0,31,15,9
23/08/2007,Thu,AGO,23,2007,ESTADAO,58,0,0,0,0,0,0,37,11,10
24/08/2007,Fri,AGO,24,2007,G1,0,0,0,0,0,0,0,0,0,0
24/08/2007,Fri,AGO,24,2007,FOLHASP,43,0,0,2,0,0,2,21,12,10
24/08/2007,Fri,AGO,24,2007,ESTADAO,31,0,0,0,0,0,0,18,10,3
25/08/2007,Sat,AGO,25,2007,G1,0,0,0,0,0,0,0,0,0,0
25/08/2007,Sat,AGO,25,2007,FOLHASP,7,0,0,2,0,0,2,4,1,2
25/08/2007,Sat,AGO,25,2007,ESTADAO,11,0,0,1,0,0,1,9,2,0
26/08/2007,Sun,AGO,26,2007,G1,0,0,0,0,0,0,0,0,0,0
26/08/2007,Sun,AGO,26,2007,FOLHASP,8,0,0,0,0,0,0,5,2,1
26/08/2007,Sun,AGO,26,2007,ESTADAO,6,0,0,0,0,0,0,5,1,0
27/08/2007,Mon,AGO,27,2007,G1,0,0,0,0,0,0,0,0,0,0
27/08/2007,Mon,AGO,27,2007,FOLHASP,48,0,0,0,0,0,0,33,11,4
27/08/2007,Mon,AGO,27,2007,ESTADAO,23,0,0,0,0,0,0,18,2,3
28/08/2007,Tue,AGO,28,2007,G1,0,0,0,0,0,0,0,0,0,0
28/08/2007,Tue,AGO,28,2007,FOLHASP,50,0,0,2,0,0,2,31,9,10
28/08/2007,Tue,AGO,28,2007,ESTADAO,42,0,0,0,0,0,0,24,11,7
29/08/2007,Wed,AGO,29,2007,G1,0,0,0,0,0,0,0,0,0,0
29/08/2007,Wed,AGO,29,2007,FOLHASP,57,0,4,53,0,0,57,34,13,10
29/08/2007,Wed,AGO,29,2007,ESTADAO,28,0,0,0,0,0,0,16,6,6
30/08/2007,Thu,AGO,30,2007,G1,0,0,0,0,0,0,0,0,0,0
30/08/2007,Thu,AGO,30,2007,FOLHASP,40,0,0,0,0,0,0,30,5,5
30/08/2007,Thu,AGO,30,2007,ESTADAO,23,0,0,0,0,0,0,15,5,3
31/08/2007,Fri,AGO,31,2007,G1,0,0,0,0,0,0,0,0,0,0
31/08/2007,Fri,AGO,31,2007,FOLHASP,55,0,0,0,0,0,0,33,7,15
31/08/2007,Fri,AGO,31,2007,ESTADAO,36,0,0,0,0,0,0,23,7,6
01/09/2007,Sat,SET,1,2007,G1,0,0,0,0,0,0,0,0,0,0
01/09/2007,Sat,SET,1,2007,FOLHASP,2,0,0,0,0,0,0,1,1,0
01/09/2007,Sat,SET,1,2007,ESTADAO,9,0,0,0,0,0,0,6,0,3
02/09/2007,Sun,SET,2,2007,G1,0,0,0,0,0,0,0,0,0,0
02/09/2007,Sun,SET,2,2007,FOLHASP,4,0,0,0,0,0,0,3,0,1
02/09/2007,Sun,SET,2,2007,ESTADAO,7,0,0,0,0,0,0,6,0,1
03/09/2007,Mon,SET,3,2007,G1,0,0,0,0,0,0,0,0,0,0
03/09/2007,Mon,SET,3,2007,FOLHASP,59,0,2,1,0,0,3,43,4,12
03/09/2007,Mon,SET,3,2007,ESTADAO,32,0,0,0,0,0,0,19,7,6
04/09/2007,Tue,SET,4,2007,G1,0,0,0,0,0,0,0,0,0,0
04/09/2007,Tue,SET,4,2007,FOLHASP,52,0,2,5,0,0,7,31,9,12
04/09/2007,Tue,SET,4,2007,ESTADAO,47,0,0,0,0,0,0,34,9,4
05/09/2007,Wed,SET,5,2007,G1,0,0,0,0,0,0,0,0,0,0
05/09/2007,Wed,SET,5,2007,FOLHASP,56,0,6,56,0,0,62,36,13,7
05/09/2007,Wed,SET,5,2007,ESTADAO,39,0,0,0,0,0,0,29,5,5
06/09/2007,Thu,SET,6,2007,G1,0,0,0,0,0,0,0,0,0,0
06/09/2007,Thu,SET,6,2007,FOLHASP,46,0,0,0,0,0,0,34,6,6
06/09/2007,Thu,SET,6,2007,ESTADAO,30,0,0,0,0,0,0,24,4,2
07/09/2007,Fri,SET,7,2007,G1,0,0,0,0,0,0,0,0,0,0
07/09/2007,Fri,SET,7,2007,FOLHASP,20,0,0,0,0,0,0,10,5,5
