Data,Jornal,Quantidade,Comentarios,Tweets,Facebook,LinkedIn,GooglePlus,TotalRepercussao
24/09/2008,ESTADAO,51,0,0,1,0,0,1
25/09/2008,G1,0,0,0,0,0,0,0
25/09/2008,FOLHASP,67,0,0,0,0,0,0
25/09/2008,ESTADAO,38,0,0,0,0,0,0
26/09/2008,G1,0,0,0,0,0,0,0
26/09/2008,FOLHASP,57,0,0,0,0,0,0
26/09/2008,ESTADAO,35,0,0,0,0,0,0
27/09/2008,G1,0,0,0,0,0,0,0
27/09/2008,FOLHASP,11,0,0,0,0,0,0
27/09/2008,ESTADAO,11,0,0,2,0,0,2
28/09/2008,G1,0,0,0,0,0,0,0
28/09/2008,FOLHASP,11,0,0,0,0,0,0
28/09/2008,ESTADAO,25,0,0,1,0,0,1
29/09/2008,G1,0,0,0,0,0,0,0
29/09/2008,FOLHASP,71,0,0,9,0,0,9
29/09/2008,ESTADAO,77,0,0,0,0,0,0
30/09/2008,G1,0,0,0,0,0,0,0
30/09/2008,FOLHASP,71,0,0,0,0,0,0
30/09/2008,ESTADAO,61,0,0,0,0,0,0
01/10/2008,G1,0,0,0,0,0,0,0
01/10/2008,FOLHASP,61,0,0,0,0,0,0
01/10/2008,ESTADAO,30,0,0,0,0,0,0
02/10/2008,G1,0,0,0,0,0,0,0
02/10/2008,FOLHASP,56,0,0,14,0,0,14
02/10/2008,ESTADAO,51,0,0,0,0,0,0
03/10/2008,G1,0,0,0,0,0,0,0
03/10/2008,FOLHASP,57,0,0,0,0,0,0
03/10/2008,ESTADAO,69,0,0,0,0,0,0
04/10/2008,G1,0,0,0,0,0,0,0
04/10/2008,FOLHASP,12,0,0,0,0,0,0
04/10/2008,ESTADAO,14,0,0,0,0,0,0
05/10/2008,G1,0,0,0,0,0,0,0
05/10/2008,FOLHASP,10,0,0,0,0,0,0
05/10/2008,ESTADAO,15,0,0,0,0,0,0
06/10/2008,G1,0,0,0,0,0,0,0
06/10/2008,FOLHASP,61,0,0,5,0,0,5
06/10/2008,ESTADAO,56,0,0,1,0,0,1
07/10/2008,G1,0,0,0,0,0,0,0
07/10/2008,FOLHASP,66,0,0,0,0,0,0
07/10/2008,ESTADAO,78,0,1,2,0,0,3
08/10/2008,G1,0,0,0,0,0,0,0
08/10/2008,FOLHASP,77,0,0,0,0,0,0
08/10/2008,ESTADAO,76,0,0,5,0,0,5
09/10/2008,G1,0,0,0,0,0,0,0
09/10/2008,FOLHASP,62,0,0,0,0,0,0
09/10/2008,ESTADAO,59,0,0,9,0,0,9
10/10/2008,G1,0,0,0,0,0,0,0
10/10/2008,FOLHASP,72,0,0,0,0,0,0
10/10/2008,ESTADAO,75,0,0,0,0,0,0
11/10/2008,G1,0,0,0,0,0,0,0
11/10/2008,FOLHASP,21,0,0,0,0,0,0
11/10/2008,ESTADAO,28,0,0,0,0,0,0
12/10/2008,G1,0,0,0,0,0,0,0
12/10/2008,FOLHASP,23,0,0,0,0,0,0
12/10/2008,ESTADAO,26,0,0,0,0,0,0
13/10/2008,G1,0,0,0,0,0,0,0
13/10/2008,FOLHASP,71,0,0,0,0,0,0
13/10/2008,ESTADAO,58,0,0,2,0,0,2
14/10/2008,G1,0,0,0,0,0,0,0
14/10/2008,FOLHASP,72,0,0,0,0,0,0
14/10/2008,ESTADAO,66,0,0,0,0,0,0
15/10/2008,G1,0,0,0,0,0,0,0
15/10/2008,FOLHASP,78,0,0,0,0,0,0
15/10/2008,ESTADAO,102,0,0,0,0,0,0
16/10/2008,G1,0,0,0,0,0,0,0
16/10/2008,FOLHASP,74,0,0,0,0,0,0
16/10/2008,ESTADAO,47,0,0,0,0,0,0
17/10/2008,G1,0,0,0,0,0,0,0
17/10/2008,FOLHASP,54,0,0,0,0,0,0
17/10/2008,ESTADAO,44,0,0,0,0,0,0
18/10/2008,G1,0,0,0,0,0,0,0
18/10/2008,FOLHASP,11,0,0,0,0,0,0
18/10/2008,ESTADAO,10,0,0,0,0,0,0
19/10/2008,G1,0,0,0,0,0,0,0
19/10/2008,FOLHASP,13,0,0,0,0,0,0
19/10/2008,ESTADAO,11,0,0,0,0,0,0
20/10/2008,G1,0,0,0,0,0,0,0
20/10/2008,FOLHASP,69,0,0,0,0,0,0
20/10/2008,ESTADAO,39,0,0,0,0,0,0
21/10/2008,G1,0,0,0,0,0,0,0
21/10/2008,FOLHASP,75,0,0,2,0,0,2
21/10/2008,ESTADAO,50,0,0,0,0,0,0
22/10/2008,G1,0,0,0,0,0,0,0
22/10/2008,FOLHASP,70,0,0,32,0,0,32
22/10/2008,ESTADAO,53,0,0,0,0,0,0
23/10/2008,G1,0,0,0,0,0,0,0
23/10/2008,FOLHASP,70,0,0,0,0,0,0
23/10/2008,ESTADAO,81,0,0,0,0,0,0
24/10/2008,G1,0,0,0,0,0,0,0
24/10/2008,FOLHASP,60,0,0,0,0,0,0
24/10/2008,ESTADAO,54,0,0,0,0,0,0
25/10/2008,G1,0,0,0,0,0,0,0
25/10/2008,FOLHASP,13,0,0,0,0,0,0
25/10/2008,ESTADAO,11,0,0,0,0,0,0
26/10/2008,G1,0,0,0,0,0,0,0
26/10/2008,FOLHASP,1,0,0,0,0,0,0
26/10/2008,ESTADAO,19,0,0,0,0,0,0
27/10/2008,G1,0,0,0,0,0,0,0
27/10/2008,FOLHASP,56,0,0,0,0,0,0
27/10/2008,ESTADAO,47,0,0,2,0,0,2
28/10/2008,G1,0,0,0,0,0,0,0
28/10/2008,FOLHASP,64,0,0,0,0,0,0
28/10/2008,ESTADAO,47,0,0,0,0,0,0
29/10/2008,G1,0,0,0,0,0,0,0
29/10/2008,FOLHASP,99,0,0,3,0,0,3
29/10/2008,ESTADAO,87,0,0,0,0,0,0
30/10/2008,G1,0,0,0,0,0,0,0
30/10/2008,FOLHASP,85,0,0,0,0,0,0
30/10/2008,ESTADAO,95,0,0,4,0,0,4
31/10/2008,G1,0,0,0,0,0,0,0
31/10/2008,FOLHASP,75,0,0,1,0,0,1
31/10/2008,ESTADAO,40,0,0,0,0,0,0
01/11/2008,G1,0,0,0,0,0,0,0
01/11/2008,FOLHASP,9,0,0,2,0,0,2
01/11/2008,ESTADAO,14,0,0,0,0,0,0
02/11/2008,G1,0,0,0,0,0,0,0
02/11/2008,FOLHASP,1,0,0,0,0,0,0
02/11/2008,ESTADAO,9,0,0,0,0,0,0
03/11/2008,G1,0,0,0,0,0,0,0
03/11/2008,FOLHASP,70,0,0,17,0,0,17
03/11/2008,ESTADAO,62,0,0,0,0,0,0
04/11/2008,G1,0,0,0,0,0,0,0
04/11/2008,FOLHASP,65,0,0,0,0,0,0
04/11/2008,ESTADAO,43,0,0,0,0,0,0
05/11/2008,G1,0,0,0,0,0,0,0
05/11/2008,FOLHASP,62,0,0,0,0,0,0
05/11/2008,ESTADAO,62,0,0,0,0,0,0
06/11/2008,G1,0,0,0,0,0,0,0
06/11/2008,FOLHASP,68,0,0,0,0,0,0
06/11/2008,ESTADAO,77,0,0,0,0,1,1
07/11/2008,G1,0,0,0,0,0,0,0
07/11/2008,FOLHASP,51,0,0,0,0,0,0
07/11/2008,ESTADAO,59,0,0,0,0,0,0
08/11/2008,G1,0,0,0,0,0,0,0
08/11/2008,FOLHASP,11,0,0,0,0,0,0
08/11/2008,ESTADAO,32,0,0,1,0,0,1
09/11/2008,G1,0,0,0,0,0,0,0
09/11/2008,FOLHASP,10,0,0,0,0,0,0
09/11/2008,ESTADAO,21,0,0,0,0,0,0
10/11/2008,G1,0,0,0,0,0,0,0
10/11/2008,FOLHASP,58,0,0,0,0,0,0
10/11/2008,ESTADAO,54,0,0,0,0,0,0
11/11/2008,G1,0,0,0,0,0,0,0
11/11/2008,FOLHASP,71,0,0,0,0,0,0
11/11/2008,ESTADAO,55,0,0,0,0,0,0
12/11/2008,G1,0,0,0,0,0,0,0
12/11/2008,FOLHASP,64,0,0,0,0,0,0
12/11/2008,ESTADAO,74,0,0,0,0,0,0
13/11/2008,G1,0,0,0,0,0,0,0
13/11/2008,FOLHASP,62,0,0,0,0,0,0
13/11/2008,ESTADAO,79,0,0,5,0,0,5
14/11/2008,G1,0,0,0,0,0,0,0
14/11/2008,FOLHASP,56,0,0,7,0,0,7
14/11/2008,ESTADAO,50,0,0,0,0,0,0
15/11/2008,G1,0,0,0,0,0,0,0
15/11/2008,FOLHASP,23,0,0,0,0,0,0
15/11/2008,ESTADAO,59,0,0,0,0,0,0
16/11/2008,G1,0,0,0,0,0,0,0
16/11/2008,FOLHASP,10,0,0,0,0,0,0
16/11/2008,ESTADAO,10,0,0,0,0,0,0
17/11/2008,G1,0,0,0,0,0,0,0
17/11/2008,FOLHASP,56,0,0,0,0,0,0
17/11/2008,ESTADAO,78,0,0,0,0,1,1
18/11/2008,G1,0,0,0,0,0,0,0
18/11/2008,FOLHASP,55,0,0,0,0,0,0
18/11/2008,ESTADAO,70,0,0,0,0,0,0
19/11/2008,G1,0,0,0,0,0,0,0
19/11/2008,FOLHASP,62,0,0,0,0,0,0
19/11/2008,ESTADAO,84,0,0,1,0,0,1
20/11/2008,G1,0,0,0,0,0,0,0
20/11/2008,FOLHASP,51,0,0,8,0,0,8
20/11/2008,ESTADAO,83,0,0,1,0,0,1
21/11/2008,G1,0,0,0,0,0,0,0
21/11/2008,FOLHASP,63,0,0,0,0,0,0
21/11/2008,ESTADAO,59,0,0,0,0,0,0
22/11/2008,G1,0,0,0,0,0,0,0
22/11/2008,FOLHASP,9,0,0,0,0,0,0
22/11/2008,ESTADAO,35,0,0,1,0,0,1
23/11/2008,G1,0,0,0,0,0,0,0
23/11/2008,FOLHASP,7,0,0,0,0,0,0
23/11/2008,ESTADAO,20,0,0,0,0,0,0
24/11/2008,G1,0,0,0,0,0,0,0
24/11/2008,FOLHASP,61,0,0,0,0,0,0
24/11/2008,ESTADAO,72,0,0,0,0,0,0
25/11/2008,G1,0,0,0,0,0,0,0
25/11/2008,FOLHASP,56,0,0,0,0,0,0
25/11/2008,ESTADAO,94,0,0,0,0,0,0
26/11/2008,G1,0,0,0,0,0,0,0
26/11/2008,FOLHASP,55,0,0,0,0,0,0
26/11/2008,ESTADAO,76,0,0,0,0,0,0
27/11/2008,G1,0,0,0,0,0,0,0
27/11/2008,FOLHASP,45,0,0,0,0,0,0
27/11/2008,ESTADAO,65,0,0,1,0,0,1
28/11/2008,G1,0,0,0,0,0,0,0
28/11/2008,FOLHASP,45,0,0,0,0,0,0
28/11/2008,ESTADAO,65,0,0,0,0,0,0
29/11/2008,G1,0,0,0,0,0,0,0
29/11/2008,FOLHASP,9,0,0,0,0,0,0
29/11/2008,ESTADAO,37,0,0,0,0,0,0
30/11/2008,G1,0,0,0,0,0,0,0
30/11/2008,FOLHASP,5,0,0,0,0,0,0
30/11/2008,ESTADAO,7,0,0,0,0,0,0
01/12/2008,G1,0,0,0,0,0,0,0
01/12/2008,FOLHASP,56,0,0,0,0,0,0
01/12/2008,ESTADAO,66,0,0,0,0,0,0
02/12/2008,G1,0,0,0,0,0,0,0
02/12/2008,FOLHASP,52,0,0,0,0,0,0
02/12/2008,ESTADAO,63,0,0,0,0,0,0
03/12/2008,G1,0,0,0,0,0,0,0
03/12/2008,FOLHASP,53,0,0,0,0,0,0
03/12/2008,ESTADAO,55,0,0,3,0,0,3
04/12/2008,G1,0,0,0,0,0,0,0
04/12/2008,FOLHASP,64,0,0,0,0,0,0
04/12/2008,ESTADAO,88,0,0,0,0,0,0
05/12/2008,G1,0,0,0,0,0,0,0
05/12/2008,FOLHASP,54,0,0,4,0,0,4
05/12/2008,ESTADAO,66,0,0,0,0,0,0
06/12/2008,G1,0,0,0,0,0,0,0
06/12/2008,FOLHASP,8,0,0,0,0,0,0
06/12/2008,ESTADAO,39,0,0,0,0,0,0
07/12/2008,G1,0,0,0,0,0,0,0
07/12/2008,FOLHASP,7,0,0,0,0,0,0
07/12/2008,ESTADAO,16,0,0,0,0,0,0
08/12/2008,G1,0,0,0,0,0,0,0
08/12/2008,FOLHASP,55,0,0,0,0,0,0
08/12/2008,ESTADAO,63,0,0,0,0,0,0
09/12/2008,G1,0,0,0,0,0,0,0
09/12/2008,FOLHASP,58,0,0,0,0,0,0
09/12/2008,ESTADAO,56,0,0,0,0,0,0
10/12/2008,G1,0,0,0,0,0,0,0
10/12/2008,FOLHASP,65,0,0,2,0,0,2
10/12/2008,ESTADAO,58,0,0,0,0,0,0
11/12/2008,G1,0,0,0,0,0,0,0
11/12/2008,FOLHASP,63,0,0,6,0,0,6
11/12/2008,ESTADAO,79,0,0,0,0,0,0
12/12/2008,G1,0,0,0,0,0,0,0
12/12/2008,FOLHASP,55,0,0,0,0,0,0
12/12/2008,ESTADAO,85,0,0,0,0,0,0
13/12/2008,G1,0,0,0,0,0,0,0
13/12/2008,FOLHASP,18,0,0,0,0,0,0
13/12/2008,ESTADAO,34,0,0,0,0,0,0
14/12/2008,G1,0,0,0,0,0,0,0
14/12/2008,FOLHASP,14,0,0,0,0,0,0
14/12/2008,ESTADAO,5,0,0,1,0,0,1
15/12/2008,G1,0,0,0,0,0,0,0
15/12/2008,FOLHASP,60,0,0,0,0,0,0
15/12/2008,ESTADAO,54,0,0,0,0,0,0
16/12/2008,G1,0,0,0,0,0,0,0
16/12/2008,FOLHASP,64,0,0,3,0,0,3
16/12/2008,ESTADAO,54,0,0,0,0,0,0
17/12/2008,G1,0,0,0,0,0,0,0
17/12/2008,FOLHASP,60,0,0,0,0,0,0
17/12/2008,ESTADAO,57,0,0,3,0,1,4
18/12/2008,G1,0,0,0,0,0,0,0
18/12/2008,FOLHASP,69,0,0,0,0,0,0
18/12/2008,ESTADAO,68,0,0,0,0,0,0
19/12/2008,G1,0,0,0,0,0,0,0
19/12/2008,FOLHASP,69,0,0,0,0,0,0
19/12/2008,ESTADAO,50,0,0,0,0,0,0
20/12/2008,G1,0,0,0,0,0,0,0
20/12/2008,FOLHASP,3,0,0,0,0,0,0
20/12/2008,ESTADAO,39,0,0,0,0,0,0
21/12/2008,G1,0,0,0,0,0,0,0
21/12/2008,FOLHASP,6,0,0,0,0,0,0
21/12/2008,ESTADAO,11,0,0,0,0,0,0
22/12/2008,G1,0,0,0,0,0,0,0
22/12/2008,FOLHASP,48,0,0,0,0,0,0
22/12/2008,ESTADAO,68,0,0,1,0,0,1
23/12/2008,G1,0,0,0,0,0,0,0
23/12/2008,FOLHASP,56,0,0,0,0,0,0
23/12/2008,ESTADAO,55,0,0,0,0,0,0
24/12/2008,G1,0,0,0,0,0,0,0
24/12/2008,FOLHASP,30,0,0,0,0,0,0
24/12/2008,ESTADAO,41,0,0,0,0,0,0
25/12/2008,G1,0,0,0,0,0,0,0
25/12/2008,FOLHASP,22,0,0,0,0,0,0
25/12/2008,ESTADAO,5,0,0,0,0,0,0
26/12/2008,G1,0,0,0,0,0,0,0
26/12/2008,FOLHASP,31,0,0,0,0,0,0
26/12/2008,ESTADAO,28,0,0,0,0,0,0
27/12/2008,G1,0,0,0,0,0,0,0
27/12/2008,FOLHASP,6,0,0,0,0,0,0
27/12/2008,ESTADAO,20,0,0,8,0,0,8
28/12/2008,G1,0,0,0,0,0,0,0
28/12/2008,FOLHASP,5,0,0,0,0,0,0
28/12/2008,ESTADAO,1,0,0,0,0,0,0
29/12/2008,G1,0,0,0,0,0,0,0
29/12/2008,FOLHASP,40,0,0,0,0,0,0
29/12/2008,ESTADAO,42,0,0,0,0,0,0
30/12/2008,G1,0,0,0,0,0,0,0
30/12/2008,FOLHASP,45,0,0,0,0,0,0
30/12/2008,ESTADAO,26,0,0,20,0,0,20
31/12/2008,G1,0,0,0,0,0,0,0
31/12/2008,FOLHASP,21,0,0,0,0,0,0
31/12/2008,ESTADAO,38,0,0,0,0,0,0
01/01/2009,G1,0,0,0,0,0,0,0
01/01/2009,FOLHASP,8,0,0,0,0,0,0
01/01/2009,ESTADAO,11,0,0,0,0,0,0
02/01/2009,G1,0,0,0,0,0,0,0
02/01/2009,FOLHASP,34,0,0,0,0,0,0
02/01/2009,ESTADAO,29,0,0,0,0,0,0
03/01/2009,G1,0,0,0,0,0,0,0
03/01/2009,FOLHASP,9,0,0,0,0,0,0
03/01/2009,ESTADAO,26,0,0,0,0,0,0
04/01/2009,G1,0,0,0,0,0,0,0
04/01/2009,FOLHASP,4,0,0,0,0,0,0
04/01/2009,ESTADAO,4,0,0,0,0,0,0
05/01/2009,G1,0,0,0,0,0,0,0
05/01/2009,FOLHASP,53,0,0,0,0,0,0
05/01/2009,ESTADAO,40,0,0,0,0,0,0
06/01/2009,G1,0,0,0,0,0,0,0
06/01/2009,FOLHASP,56,0,0,0,0,0,0
06/01/2009,ESTADAO,49,0,0,0,0,0,0
07/01/2009,G1,0,0,0,0,0,0,0
07/01/2009,FOLHASP,61,0,0,0,0,0,0
07/01/2009,ESTADAO,50,0,0,0,0,0,0
08/01/2009,G1,0,0,0,0,0,0,0
08/01/2009,FOLHASP,66,0,0,2,0,0,2
08/01/2009,ESTADAO,47,0,0,0,0,0,0
09/01/2009,G1,0,0,0,0,0,0,0
09/01/2009,FOLHASP,58,0,0,0,0,0,0
09/01/2009,ESTADAO,54,0,0,0,0,0,0
10/01/2009,G1,0,0,0,0,0,0,0
10/01/2009,FOLHASP,8,0,0,0,0,0,0
10/01/2009,ESTADAO,29,0,0,0,0,0,0
11/01/2009,G1,0,0,0,0,0,0,0
11/01/2009,FOLHASP,2,0,0,0,0,0,0
11/01/2009,ESTADAO,5,0,0,0,0,0,0
12/01/2009,G1,0,0,0,0,0,0,0
12/01/2009,FOLHASP,52,0,0,0,0,0,0
12/01/2009,ESTADAO,48,0,0,0,0,0,0
13/01/2009,G1,0,0,0,0,0,0,0
13/01/2009,FOLHASP,58,0,0,0,0,0,0
13/01/2009,ESTADAO,66,0,0,0,0,0,0
14/01/2009,G1,0,0,0,0,0,0,0
14/01/2009,FOLHASP,53,0,0,0,0,0,0
14/01/2009,ESTADAO,63,0,0,0,0,0,0
15/01/2009,G1,0,0,0,0,0,0,0
15/01/2009,FOLHASP,65,0,0,0,0,0,0
15/01/2009,ESTADAO,54,0,0,1,0,0,1
16/01/2009,G1,0,0,0,0,0,0,0
16/01/2009,FOLHASP,54,0,0,1,0,0,1
16/01/2009,ESTADAO,52,0,0,0,0,0,0
17/01/2009,G1,0,0,0,0,0,0,0
17/01/2009,FOLHASP,5,0,0,0,0,0,0
17/01/2009,ESTADAO,29,0,0,0,0,0,0
18/01/2009,G1,0,0,0,0,0,0,0
18/01/2009,FOLHASP,3,0,0,0,0,0,0
18/01/2009,ESTADAO,6,0,0,0,0,0,0
19/01/2009,G1,0,0,0,0,0,0,0
19/01/2009,FOLHASP,50,0,0,0,0,0,0
19/01/2009,ESTADAO,60,0,0,0,0,0,0
20/01/2009,G1,0,0,0,0,0,0,0
20/01/2009,FOLHASP,60,0,0,0,0,0,0
20/01/2009,ESTADAO,56,0,0,1,0,0,1
21/01/2009,G1,0,0,0,0,0,0,0
21/01/2009,FOLHASP,67,0,0,0,0,0,0
21/01/2009,ESTADAO,65,0,0,0,0,0,0
22/01/2009,G1,0,0,0,0,0,0,0
22/01/2009,FOLHASP,61,0,0,0,0,0,0
22/01/2009,ESTADAO,68,0,0,0,0,0,0
23/01/2009,G1,0,0,0,0,0,0,0
23/01/2009,FOLHASP,54,0,0,0,0,0,0
23/01/2009,ESTADAO,47,0,0,0,0,0,0
24/01/2009,G1,0,0,0,0,0,0,0
24/01/2009,FOLHASP,13,0,0,0,0,0,0
24/01/2009,ESTADAO,39,0,0,0,0,0,0
25/01/2009,G1,0,0,0,0,0,0,0
25/01/2009,FOLHASP,7,0,0,0,0,0,0
25/01/2009,ESTADAO,4,0,0,0,0,0,0
26/01/2009,G1,0,0,0,0,0,0,0
26/01/2009,FOLHASP,58,0,0,0,0,0,0
26/01/2009,ESTADAO,65,0,0,0,0,0,0
27/01/2009,G1,0,0,0,0,0,0,0
27/01/2009,FOLHASP,68,0,0,10,0,0,10
27/01/2009,ESTADAO,73,0,0,0,0,0,0
28/01/2009,G1,0,0,0,0,0,0,0
28/01/2009,FOLHASP,69,0,0,2,0,0,2
28/01/2009,ESTADAO,78,0,0,6,0,0,6
29/01/2009,G1,0,0,0,0,0,0,0
29/01/2009,FOLHASP,66,0,0,0,0,0,0
29/01/2009,ESTADAO,82,0,0,0,0,0,0
30/01/2009,G1,0,0,0,0,0,0,0
30/01/2009,FOLHASP,55,0,0,0,0,0,0
30/01/2009,ESTADAO,67,0,0,0,0,0,0
31/01/2009,G1,0,0,0,0,0,0,0
31/01/2009,FOLHASP,7,0,0,0,0,0,0
31/01/2009,ESTADAO,65,0,0,0,0,0,0
01/02/2009,G1,0,0,0,0,0,0,0
01/02/2009,FOLHASP,3,0,0,0,0,0,0
01/02/2009,ESTADAO,8,0,0,0,0,0,0
02/02/2009,G1,0,0,0,0,0,0,0
02/02/2009,FOLHASP,61,0,0,0,0,0,0
02/02/2009,ESTADAO,45,0,0,0,0,0,0
03/02/2009,G1,0,0,0,0,0,0,0
03/02/2009,FOLHASP,56,0,0,5,0,0,5
03/02/2009,ESTADAO,68,0,0,0,0,0,0
04/02/2009,G1,0,0,0,0,0,0,0
04/02/2009,FOLHASP,70,0,0,8,0,0,8
04/02/2009,ESTADAO,61,0,0,0,0,0,0
05/02/2009,G1,0,0,0,0,0,0,0
05/02/2009,FOLHASP,62,0,0,2,0,0,2
05/02/2009,ESTADAO,75,0,0,0,0,0,0
06/02/2009,G1,0,0,0,0,0,0,0
06/02/2009,FOLHASP,58,0,0,3,0,0,3
06/02/2009,ESTADAO,80,0,0,0,0,0,0
07/02/2009,G1,0,0,0,0,0,0,0
07/02/2009,FOLHASP,7,0,0,0,0,0,0
07/02/2009,ESTADAO,29,0,0,0,0,0,0
08/02/2009,G1,0,0,0,0,0,0,0
08/02/2009,FOLHASP,3,0,0,0,0,0,0
08/02/2009,ESTADAO,9,0,0,0,0,0,0
09/02/2009,G1,0,0,0,0,0,0,0
09/02/2009,FOLHASP,62,0,0,0,0,0,0
09/02/2009,ESTADAO,59,0,0,0,0,0,0
10/02/2009,G1,0,0,0,0,0,0,0
10/02/2009,FOLHASP,57,0,0,0,0,0,0
10/02/2009,ESTADAO,50,0,0,4,0,0,4
11/02/2009,G1,0,0,0,0,0,0,0
11/02/2009,FOLHASP,80,0,0,0,0,0,0
11/02/2009,ESTADAO,71,0,0,0,0,0,0
12/02/2009,G1,0,0,0,0,0,0,0
12/02/2009,FOLHASP,51,0,0,0,0,0,0
12/02/2009,ESTADAO,66,0,0,0,0,0,0
13/02/2009,G1,0,0,0,0,0,0,0
13/02/2009,FOLHASP,50,0,0,14,0,0,14
13/02/2009,ESTADAO,63,0,0,0,0,0,0
14/02/2009,G1,0,0,0,0,0,0,0
14/02/2009,FOLHASP,11,0,0,0,0,0,0
14/02/2009,ESTADAO,51,0,0,2,0,1,3
15/02/2009,G1,0,0,0,0,0,0,0
15/02/2009,FOLHASP,13,0,0,0,0,0,0
15/02/2009,ESTADAO,9,0,0,0,0,0,0
16/02/2009,G1,0,0,0,0,0,0,0
16/02/2009,FOLHASP,61,0,0,0,0,0,0
16/02/2009,ESTADAO,46,0,0,0,0,0,0
17/02/2009,G1,0,0,0,0,0,0,0
17/02/2009,FOLHASP,72,0,0,0,0,0,0
17/02/2009,ESTADAO,65,0,0,0,0,0,0
18/02/2009,G1,0,0,0,0,0,0,0
18/02/2009,FOLHASP,68,0,0,0,0,0,0
18/02/2009,ESTADAO,90,0,0,0,0,0,0
19/02/2009,G1,0,0,0,0,0,0,0
19/02/2009,FOLHASP,68,0,0,0,0,0,0
19/02/2009,ESTADAO,57,0,0,22,0,0,22
20/02/2009,G1,0,0,0,0,0,0,0
20/02/2009,FOLHASP,52,0,0,0,0,0,0
20/02/2009,ESTADAO,77,0,0,3,0,0,3
21/02/2009,G1,0,0,0,0,0,0,0
21/02/2009,FOLHASP,7,0,0,0,0,0,0
21/02/2009,ESTADAO,27,0,0,0,0,0,0
22/02/2009,G1,0,0,0,0,0,0,0
22/02/2009,FOLHASP,8,0,0,0,0,0,0
22/02/2009,ESTADAO,20,0,0,0,0,0,0
23/02/2009,G1,0,0,0,0,0,0,0
23/02/2009,FOLHASP,24,0,0,0,0,0,0
23/02/2009,ESTADAO,31,0,0,0,0,0,0
24/02/2009,G1,0,0,0,0,0,0,0
24/02/2009,FOLHASP,27,0,0,0,0,0,0
24/02/2009,ESTADAO,40,0,0,3,0,0,3
25/02/2009,G1,0,0,0,0,0,0,0
25/02/2009,FOLHASP,38,0,0,0,0,0,0
25/02/2009,ESTADAO,57,0,0,0,0,0,0
26/02/2009,G1,0,0,0,0,0,0,0
26/02/2009,FOLHASP,69,0,0,0,0,0,0
26/02/2009,ESTADAO,66,0,0,2,0,0,2
27/02/2009,G1,0,0,0,0,0,0,0
27/02/2009,FOLHASP,63,0,0,0,0,0,0
27/02/2009,ESTADAO,55,0,0,0,0,0,0
28/02/2009,G1,0,0,0,0,0,0,0
28/02/2009,FOLHASP,13,0,0,0,0,0,0
28/02/2009,ESTADAO,43,0,0,5,0,0,5
01/03/2009,G1,0,0,0,0,0,0,0
01/03/2009,FOLHASP,13,0,0,0,0,0,0
01/03/2009,ESTADAO,24,0,0,0,0,0,0
02/03/2009,G1,0,0,0,0,0,0,0
02/03/2009,FOLHASP,69,0,0,0,0,0,0
02/03/2009,ESTADAO,69,0,0,0,0,1,1
03/03/2009,G1,0,0,0,0,0,0,0
03/03/2009,FOLHASP,61,0,0,0,0,0,0
03/03/2009,ESTADAO,66,0,0,0,0,0,0
04/03/2009,G1,0,0,0,0,0,0,0
04/03/2009,FOLHASP,68,0,0,0,0,0,0
04/03/2009,ESTADAO,80,0,0,2,0,0,2
05/03/2009,G1,0,0,0,0,0,0,0
05/03/2009,FOLHASP,75,0,0,0,0,0,0
05/03/2009,ESTADAO,96,0,0,1,0,0,1
06/03/2009,G1,0,0,0,0,0,0,0
06/03/2009,FOLHASP,54,0,0,0,0,0,0
06/03/2009,ESTADAO,65,0,0,0,0,0,0
07/03/2009,G1,0,0,0,0,0,0,0
07/03/2009,FOLHASP,12,0,0,0,0,0,0
07/03/2009,ESTADAO,40,0,0,0,0,0,0
08/03/2009,G1,0,0,0,0,0,0,0
08/03/2009,FOLHASP,10,0,0,0,0,0,0
08/03/2009,ESTADAO,5,0,0,0,0,0,0
09/03/2009,G1,0,0,0,0,0,0,0
09/03/2009,FOLHASP,66,0,0,0,0,0,0
09/03/2009,ESTADAO,61,0,0,0,0,0,0
10/03/2009,G1,0,0,0,0,0,0,0
10/03/2009,FOLHASP,63,0,0,1,0,0,1
10/03/2009,ESTADAO,87,0,0,0,0,0,0
11/03/2009,G1,0,0,0,0,0,0,0
11/03/2009,FOLHASP,63,0,0,0,0,0,0
11/03/2009,ESTADAO,83,0,0,6,0,0,6
12/03/2009,G1,0,0,0,0,0,0,0
12/03/2009,FOLHASP,73,0,0,0,0,0,0
12/03/2009,ESTADAO,98,0,0,2,0,0,2
13/03/2009,G1,0,0,0,0,0,0,0
13/03/2009,FOLHASP,60,0,0,0,0,0,0
13/03/2009,ESTADAO,67,0,0,0,0,1,1
14/03/2009,G1,0,0,0,0,0,0,0
14/03/2009,FOLHASP,9,0,0,0,0,0,0
14/03/2009,ESTADAO,47,0,0,0,0,0,0
15/03/2009,G1,0,0,0,0,0,0,0
15/03/2009,FOLHASP,8,0,0,0,0,0,0
15/03/2009,ESTADAO,10,0,0,0,0,0,0
16/03/2009,G1,0,0,0,0,0,0,0
16/03/2009,FOLHASP,63,0,0,1,0,0,1
16/03/2009,ESTADAO,51,0,0,0,0,0,0
17/03/2009,G1,0,0,0,0,0,0,0
17/03/2009,FOLHASP,62,0,0,0,0,0,0
