Data,DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,variacao
2009-12-08 00:00:00,2,11,8,2009,0,0,0,0,0,0,0,0,0,0,0,"-1,14"
2009-12-08 00:00:00,2,11,8,2009,1,62,0,0,0,0,0,0,39,13,10,"-1,14"
2009-12-08 00:00:00,2,11,8,2009,2,38,0,0,1,0,0,1,23,8,7,"-1,14"
2009-12-09 00:00:00,3,11,9,2009,0,0,0,0,0,0,0,0,0,0,0,"0,42"
2009-12-09 00:00:00,3,11,9,2009,1,63,0,0,0,0,0,0,43,14,6,"0,42"
2009-12-09 00:00:00,3,11,9,2009,2,54,0,1,1,0,0,2,41,5,8,"0,42"
2009-12-10 00:00:00,4,11,10,2009,0,0,0,0,0,0,0,0,0,0,0,"1,05"
2009-12-10 00:00:00,4,11,10,2009,1,57,0,0,0,0,0,0,39,9,9,"1,05"
2009-12-10 00:00:00,4,11,10,2009,2,42,0,0,0,0,0,0,22,15,5,"1,05"
2009-12-11 00:00:00,5,11,11,2009,0,0,0,0,0,0,0,0,0,0,0,"0,78"
2009-12-11 00:00:00,5,11,11,2009,1,58,0,0,6,0,0,6,45,3,10,"0,78"
2009-12-11 00:00:00,5,11,11,2009,2,43,0,0,8,0,0,8,32,6,5,"0,78"
2009-12-14 00:00:00,1,11,14,2009,0,0,0,0,0,0,0,0,0,0,0,"0,12"
2009-12-14 00:00:00,1,11,14,2009,1,52,0,0,0,0,0,0,31,13,8,"0,12"
2009-12-14 00:00:00,1,11,14,2009,2,42,0,0,3,0,0,3,29,7,6,"0,12"
2009-12-15 00:00:00,2,11,15,2009,0,0,0,0,0,0,0,0,0,0,0,"-0,06"
2009-12-15 00:00:00,2,11,15,2009,1,74,0,0,0,0,0,0,45,15,14,"-0,06"
2009-12-15 00:00:00,2,11,15,2009,2,45,0,1,1,0,0,2,39,3,3,"-0,06"
2009-12-16 00:00:00,3,11,16,2009,0,0,0,0,0,0,0,0,0,0,0,"-0,99"
2009-12-16 00:00:00,3,11,16,2009,1,68,0,0,0,0,0,0,46,6,16,"-0,99"
2009-12-16 00:00:00,3,11,16,2009,2,41,0,0,3,0,0,3,29,7,5,"-0,99"
2009-12-17 00:00:00,4,11,17,2009,0,0,0,0,0,0,0,0,0,0,0,"-2,27"
2009-12-17 00:00:00,4,11,17,2009,1,69,0,0,0,0,0,0,42,12,15,"-2,27"
2009-12-17 00:00:00,4,11,17,2009,2,48,0,0,0,0,0,0,35,5,8,"-2,27"
2009-12-18 00:00:00,5,11,18,2009,0,0,0,0,0,0,0,0,0,0,0,"-0,41"
2009-12-18 00:00:00,5,11,18,2009,1,43,0,0,0,0,0,0,33,5,5,"-0,41"
2009-12-18 00:00:00,5,11,18,2009,2,31,0,1,0,0,0,1,24,4,3,"-0,41"
2009-12-21 00:00:00,1,11,21,2009,0,0,0,0,0,0,0,0,0,0,0,"-1,3"
2009-12-21 00:00:00,1,11,21,2009,1,48,0,0,0,0,0,0,34,6,8,"-1,3"
2009-12-21 00:00:00,1,11,21,2009,2,27,0,0,1,0,0,1,21,0,6,"-1,3"
2009-12-22 00:00:00,2,11,22,2009,0,0,0,0,0,0,0,0,0,0,0,"2,26"
2009-12-22 00:00:00,2,11,22,2009,1,48,0,0,6,0,0,6,32,8,8,"2,26"
2009-12-22 00:00:00,2,11,22,2009,2,38,0,0,0,0,0,0,29,5,4,"2,26"
2009-12-23 00:00:00,3,11,23,2009,0,0,0,0,0,0,0,0,0,0,0,"0,25"
2009-12-23 00:00:00,3,11,23,2009,1,41,0,0,0,0,0,0,27,7,7,"0,25"
2009-12-23 00:00:00,3,11,23,2009,2,21,0,0,0,0,0,0,14,2,5,"0,25"
2009-12-28 00:00:00,1,11,28,2009,0,0,0,0,0,0,0,0,0,0,0,"0,46"
2009-12-28 00:00:00,1,11,28,2009,1,39,0,0,0,0,0,0,24,9,6,"0,46"
2009-12-28 00:00:00,1,11,28,2009,2,36,0,2,0,0,0,2,28,4,4,"0,46"
2009-12-29 00:00:00,2,11,29,2009,0,0,0,0,0,0,0,0,0,0,0,"0,58"
2009-12-29 00:00:00,2,11,29,2009,1,38,0,0,0,0,0,0,30,3,5,"0,58"
2009-12-29 00:00:00,2,11,29,2009,2,42,0,0,3,0,0,3,24,7,11,"0,58"
2009-12-30 00:00:00,3,11,30,2009,0,0,0,0,0,0,0,0,0,0,0,"0,43"
2009-12-30 00:00:00,3,11,30,2009,1,42,0,0,0,0,0,0,26,9,7,"0,43"
2009-12-30 00:00:00,3,11,30,2009,2,23,0,0,1,0,0,1,17,5,1,"0,43"
2010-01-04 00:00:00,1,0,4,2010,0,0,0,0,0,0,0,0,0,0,0,"2,12"
2010-01-04 00:00:00,1,0,4,2010,1,44,0,0,1,0,0,1,30,6,8,"2,12"
2010-01-04 00:00:00,1,0,4,2010,2,32,0,0,1,0,0,1,26,2,4,"2,12"
2010-01-05 00:00:00,2,0,5,2010,0,0,0,0,0,0,0,0,0,0,0,"0,28"
2010-01-05 00:00:00,2,0,5,2010,1,40,0,0,0,0,0,0,30,2,8,"0,28"
2010-01-05 00:00:00,2,0,5,2010,2,32,0,0,4,0,0,4,18,4,10,"0,28"
2010-01-06 00:00:00,3,0,6,2010,0,0,0,0,0,0,0,0,0,0,0,"0,7"
2010-01-06 00:00:00,3,0,6,2010,1,49,0,0,2,0,0,2,30,12,7,"0,7"
2010-01-06 00:00:00,3,0,6,2010,2,41,0,0,1,0,0,1,24,8,9,"0,7"
2010-01-07 00:00:00,4,0,7,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,39"
2010-01-07 00:00:00,4,0,7,2010,1,62,0,0,2,0,0,2,38,13,11,"-0,39"
2010-01-07 00:00:00,4,0,7,2010,2,38,0,0,0,0,0,0,21,11,6,"-0,39"
2010-01-08 00:00:00,5,0,8,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,27"
2010-01-08 00:00:00,5,0,8,2010,1,56,0,0,0,0,0,0,25,15,16,"-0,27"
2010-01-08 00:00:00,5,0,8,2010,2,39,0,0,1,0,0,1,23,7,9,"-0,27"
2010-01-11 00:00:00,1,0,11,2010,0,0,0,0,0,0,0,0,0,0,0,"0,24"
2010-01-11 00:00:00,1,0,11,2010,1,59,0,0,93,0,0,93,35,10,14,"0,24"
2010-01-11 00:00:00,1,0,11,2010,2,45,0,0,12,0,0,12,31,8,6,"0,24"
2010-01-12 00:00:00,2,0,12,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,51"
2010-01-12 00:00:00,2,0,12,2010,1,67,0,0,3,0,0,3,40,18,9,"-0,51"
2010-01-12 00:00:00,2,0,12,2010,2,33,0,4,10,0,0,14,12,13,8,"-0,51"
2010-01-13 00:00:00,3,0,13,2010,0,0,0,0,0,0,0,0,0,0,0,"0,44"
2010-01-13 00:00:00,3,0,13,2010,1,49,0,0,3,0,0,3,26,11,12,"0,44"
2010-01-13 00:00:00,3,0,13,2010,2,47,0,0,2,0,0,2,25,12,10,"0,44"
2010-01-14 00:00:00,4,0,14,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,83"
2010-01-14 00:00:00,4,0,14,2010,1,49,0,0,323,0,0,323,38,6,5,"-0,83"
2010-01-14 00:00:00,4,0,14,2010,2,40,0,0,1,0,0,1,28,7,5,"-0,83"
2010-01-15 00:00:00,5,0,15,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,18"
2010-01-15 00:00:00,5,0,15,2010,1,49,0,0,0,0,0,0,33,2,14,"-1,18"
2010-01-15 00:00:00,5,0,15,2010,2,21,0,0,0,0,0,0,16,2,3,"-1,18"
2010-01-18 00:00:00,1,0,18,2010,0,0,0,0,0,0,0,0,0,0,0,"0,61"
2010-01-18 00:00:00,1,0,18,2010,1,55,0,0,0,0,0,0,37,5,13,"0,61"
2010-01-18 00:00:00,1,0,18,2010,2,40,0,0,1,0,0,1,24,7,9,"0,61"
2010-01-19 00:00:00,2,0,19,2010,0,0,0,0,0,0,0,0,0,0,0,"0,73"
2010-01-19 00:00:00,2,0,19,2010,1,50,0,0,0,0,0,0,31,5,14,"0,73"
2010-01-19 00:00:00,2,0,19,2010,2,28,0,0,0,0,0,0,19,5,4,"0,73"
2010-01-20 00:00:00,3,0,20,2010,0,0,0,0,0,0,0,0,0,0,0,"-2,44"
2010-01-20 00:00:00,3,0,20,2010,1,58,0,0,0,0,0,0,32,17,9,"-2,44"
2010-01-20 00:00:00,3,0,20,2010,2,134,0,0,0,0,0,0,86,26,22,"-2,44"
2010-01-21 00:00:00,4,0,21,2010,0,0,0,0,0,0,0,0,0,0,0,"-2,83"
2010-01-21 00:00:00,4,0,21,2010,1,57,0,0,0,0,0,0,36,10,11,"-2,83"
2010-01-21 00:00:00,4,0,21,2010,2,79,0,0,1,0,0,1,55,10,14,"-2,83"
2010-01-22 00:00:00,5,0,22,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,08"
2010-01-22 00:00:00,5,0,22,2010,1,58,0,0,0,0,0,0,31,15,12,"-0,08"
2010-01-22 00:00:00,5,0,22,2010,2,48,0,0,1,0,0,1,19,23,6,"-0,08"
2010-01-26 00:00:00,2,0,26,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,05"
2010-01-26 00:00:00,2,0,26,2010,1,63,0,0,0,0,0,0,45,9,9,"-1,05"
2010-01-26 00:00:00,2,0,26,2010,2,86,0,0,1,0,0,1,55,22,9,"-1,05"
2010-01-27 00:00:00,3,0,27,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,69"
2010-01-27 00:00:00,3,0,27,2010,1,56,0,0,0,0,0,0,40,13,3,"-0,69"
2010-01-27 00:00:00,3,0,27,2010,2,123,0,0,1,0,0,1,85,23,15,"-0,69"
2010-01-28 00:00:00,4,0,28,2010,0,0,0,0,0,0,0,0,0,0,0,"0,8"
2010-01-28 00:00:00,4,0,28,2010,1,54,0,0,0,0,0,0,39,8,7,"0,8"
2010-01-28 00:00:00,4,0,28,2010,2,85,0,3,188,0,3,194,52,19,14,"0,8"
2010-01-29 00:00:00,5,0,29,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,28"
2010-01-29 00:00:00,5,0,29,2010,1,55,0,0,0,0,0,0,25,15,15,"-0,28"
2010-01-29 00:00:00,5,0,29,2010,2,84,0,0,0,0,0,0,52,17,15,"-0,28"
2010-02-01 00:00:00,1,1,1,2010,0,0,0,0,0,0,0,0,0,0,0,"1,79"
2010-02-01 00:00:00,1,1,1,2010,1,60,10,0,0,0,0,10,39,14,7,"1,79"
2010-02-01 00:00:00,1,1,1,2010,2,82,0,0,18,0,0,18,51,16,15,"1,79"
2010-02-02 00:00:00,2,1,2,2010,0,0,0,0,0,0,0,0,0,0,0,"0,89"
2010-02-02 00:00:00,2,1,2,2010,1,65,46,0,0,0,0,46,48,9,8,"0,89"
2010-02-02 00:00:00,2,1,2,2010,2,86,0,0,2,0,0,2,65,8,13,"0,89"
2010-02-03 00:00:00,3,1,3,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,08"
2010-02-03 00:00:00,3,1,3,2010,1,67,80,0,1,0,0,81,47,8,12,"-0,08"
2010-02-03 00:00:00,3,1,3,2010,2,73,0,0,0,0,0,0,55,10,8,"-0,08"
2010-02-04 00:00:00,4,1,4,2010,0,0,0,0,0,0,0,0,0,0,0,"-4,73"
2010-02-04 00:00:00,4,1,4,2010,1,55,57,0,0,0,0,57,31,13,11,"-4,73"
2010-02-04 00:00:00,4,1,4,2010,2,67,0,0,0,0,0,0,36,14,17,"-4,73"
2010-02-05 00:00:00,5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,83"
2010-02-05 00:00:00,5,1,5,2010,1,60,75,2,4,0,0,81,30,20,10,"-1,83"
2010-02-05 00:00:00,5,1,5,2010,2,77,0,0,0,0,0,0,36,33,8,"-1,83"
2010-02-08 00:00:00,1,1,8,2010,0,0,0,0,0,0,0,0,0,0,0,"0,62"
2010-02-08 00:00:00,1,1,8,2010,1,44,90,0,0,0,0,90,24,13,7,"0,62"
2010-02-08 00:00:00,1,1,8,2010,2,48,0,0,0,0,0,0,25,14,9,"0,62"
2010-02-09 00:00:00,2,1,9,2010,0,0,0,0,0,0,0,0,0,0,0,"2,48"
2010-02-09 00:00:00,2,1,9,2010,1,57,51,0,0,0,0,51,35,7,15,"2,48"
2010-02-09 00:00:00,2,1,9,2010,2,59,0,0,0,0,0,0,40,8,11,"2,48"
2010-02-10 00:00:00,3,1,10,2010,0,0,0,0,0,0,0,0,0,0,0,"0,51"
2010-02-10 00:00:00,3,1,10,2010,1,60,52,0,0,0,0,52,40,13,7,"0,51"
2010-02-10 00:00:00,3,1,10,2010,2,61,0,0,0,0,0,0,42,7,12,"0,51"
2010-02-11 00:00:00,4,1,11,2010,0,0,0,0,0,0,0,0,0,0,0,"1,66"
2010-02-11 00:00:00,4,1,11,2010,1,60,77,0,3,0,0,80,37,9,14,"1,66"
2010-02-11 00:00:00,4,1,11,2010,2,73,0,1,1,0,0,2,50,14,9,"1,66"
2010-02-12 00:00:00,5,1,12,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,41"
2010-02-12 00:00:00,5,1,12,2010,1,47,32,0,0,0,0,32,26,15,6,"-0,41"
2010-02-12 00:00:00,5,1,12,2010,2,76,0,0,0,0,0,0,39,19,18,"-0,41"
2010-02-17 00:00:00,3,1,17,2010,0,0,0,0,0,0,0,0,0,0,0,"2,17"
2010-02-17 00:00:00,3,1,17,2010,1,43,17,0,0,0,0,17,26,7,10,"2,17"
2010-02-17 00:00:00,3,1,17,2010,2,47,0,2,2,0,0,4,33,12,2,"2,17"
2010-02-18 00:00:00,4,1,18,2010,0,0,0,0,0,0,0,0,0,0,0,"0,82"
2010-02-18 00:00:00,4,1,18,2010,1,49,44,0,0,0,0,44,38,6,5,"0,82"
2010-02-18 00:00:00,4,1,18,2010,2,78,0,0,0,0,0,0,52,11,15,"0,82"
2010-02-19 00:00:00,5,1,19,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,35"
2010-02-19 00:00:00,5,1,19,2010,1,43,50,0,0,0,0,50,25,13,5,"-0,35"
2010-02-19 00:00:00,5,1,19,2010,2,62,0,0,0,0,0,0,42,10,10,"-0,35"
2010-02-22 00:00:00,1,1,22,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,61"
2010-02-22 00:00:00,1,1,22,2010,1,46,18,0,0,0,0,18,28,8,10,"-0,61"
2010-02-22 00:00:00,1,1,22,2010,2,52,0,0,0,0,0,0,38,7,7,"-0,61"
2010-02-23 00:00:00,2,1,23,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,6"
2010-02-23 00:00:00,2,1,23,2010,1,65,68,0,0,0,0,68,35,21,9,"-1,6"
2010-02-23 00:00:00,2,1,23,2010,2,71,0,0,0,0,0,0,50,15,6,"-1,6"
2010-02-24 00:00:00,3,1,24,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,47"
2010-02-24 00:00:00,3,1,24,2010,1,62,39,0,0,0,0,39,39,12,11,"-0,47"
2010-02-24 00:00:00,3,1,24,2010,2,100,0,0,0,0,0,0,68,16,16,"-0,47"
2010-02-25 00:00:00,4,1,25,2010,0,0,0,0,0,0,0,0,0,0,0,"0,5"
2010-02-25 00:00:00,4,1,25,2010,1,63,341,0,0,0,0,341,32,16,15,"0,5"
2010-02-25 00:00:00,4,1,25,2010,2,88,0,0,0,0,0,0,54,23,11,"0,5"
2010-02-26 00:00:00,5,1,26,2010,0,0,0,0,0,0,0,0,0,0,0,"0,58"
2010-02-26 00:00:00,5,1,26,2010,1,42,91,0,0,0,0,91,29,8,5,"0,58"
2010-02-26 00:00:00,5,1,26,2010,2,65,0,2,11,0,0,13,40,16,9,"0,58"
2010-03-01 00:00:00,1,2,1,2010,0,0,0,0,0,0,0,0,0,0,0,"1,09"
2010-03-01 00:00:00,1,2,1,2010,1,53,95,0,0,0,0,95,33,16,4,"1,09"
2010-03-01 00:00:00,1,2,1,2010,2,64,0,0,0,0,0,0,41,11,12,"1,09"
2010-03-02 00:00:00,2,2,2,2010,0,0,0,0,0,0,0,0,0,0,0,"0,82"
2010-03-02 00:00:00,2,2,2,2010,1,54,236,0,11,0,0,247,40,7,7,"0,82"
2010-03-02 00:00:00,2,2,2,2010,2,59,0,0,0,0,0,0,43,6,10,"0,82"
2010-03-03 00:00:00,3,2,3,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,2"
2010-03-03 00:00:00,3,2,3,2010,1,45,13,0,0,0,0,13,24,9,12,"-0,2"
2010-03-03 00:00:00,3,2,3,2010,2,64,0,0,0,0,0,0,44,9,11,"-0,2"
2010-03-04 00:00:00,4,2,4,2010,0,0,0,0,0,0,0,0,0,0,0,"0,26"
2010-03-04 00:00:00,4,2,4,2010,1,50,25,0,0,0,0,25,37,7,6,"0,26"
2010-03-04 00:00:00,4,2,4,2010,2,70,0,0,0,0,0,0,43,13,14,"0,26"
2010-03-05 00:00:00,5,2,5,2010,0,0,0,0,0,0,0,0,0,0,0,"1,52"
2010-03-05 00:00:00,5,2,5,2010,1,48,26,0,0,0,0,26,34,7,7,"1,52"
2010-03-05 00:00:00,5,2,5,2010,2,73,0,0,0,0,0,0,51,16,6,"1,52"
2010-03-08 00:00:00,1,2,8,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,39"
2010-03-08 00:00:00,1,2,8,2010,1,51,91,0,50,0,0,141,31,7,13,"-0,39"
2010-03-08 00:00:00,1,2,8,2010,2,62,0,0,0,0,0,0,39,14,9,"-0,39"
2010-03-09 00:00:00,2,2,9,2010,0,0,0,0,0,0,0,0,0,0,0,"1,46"
2010-03-09 00:00:00,2,2,9,2010,1,47,108,0,0,0,0,108,18,14,15,"1,46"
2010-03-09 00:00:00,2,2,9,2010,2,52,0,0,0,0,0,0,31,8,13,"1,46"
2010-03-10 00:00:00,3,2,10,2010,0,0,0,0,0,0,0,0,0,0,0,"0,58"
2010-03-10 00:00:00,3,2,10,2010,1,53,213,0,18,0,0,231,32,12,9,"0,58"
2010-03-10 00:00:00,3,2,10,2010,2,72,0,0,0,0,0,0,50,10,12,"0,58"
2010-03-11 00:00:00,4,2,11,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,14"
2010-03-11 00:00:00,4,2,11,2010,1,55,128,2,0,0,0,130,32,15,8,"-0,14"
2010-03-11 00:00:00,4,2,11,2010,2,85,0,0,0,0,0,0,58,19,8,"-0,14"
2010-03-12 00:00:00,5,2,12,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,78"
2010-03-12 00:00:00,5,2,12,2010,1,46,44,0,0,0,0,44,25,12,9,"-0,78"
2010-03-12 00:00:00,5,2,12,2010,2,49,0,0,0,0,0,0,36,5,8,"-0,78"
2010-03-15 00:00:00,1,2,15,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,46"
2010-03-15 00:00:00,1,2,15,2010,1,54,60,0,0,0,0,60,36,9,9,"-0,46"
2010-03-15 00:00:00,1,2,15,2010,2,71,0,0,0,0,0,0,52,9,10,"-0,46"
2010-03-16 00:00:00,2,2,16,2010,0,0,0,0,0,0,0,0,0,0,0,"1,33"
2010-03-16 00:00:00,2,2,16,2010,1,58,162,0,37,0,0,199,37,10,11,"1,33"
2010-03-16 00:00:00,2,2,16,2010,2,75,0,0,0,0,0,0,53,13,9,"1,33"
2010-03-17 00:00:00,3,2,17,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,31"
2010-03-17 00:00:00,3,2,17,2010,1,59,305,0,0,0,0,305,42,6,11,"-0,31"
2010-03-17 00:00:00,3,2,17,2010,2,87,0,1,0,0,0,1,72,5,10,"-0,31"
2010-03-18 00:00:00,4,2,18,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,04"
2010-03-18 00:00:00,4,2,18,2010,1,60,87,0,69,0,0,156,35,15,10,"-0,04"
2010-03-18 00:00:00,4,2,18,2010,2,95,0,0,13,0,0,13,67,15,13,"-0,04"
2010-03-19 00:00:00,5,2,19,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,25"
2010-03-19 00:00:00,5,2,19,2010,1,38,77,0,0,0,0,77,22,7,9,"-1,25"
2010-03-19 00:00:00,5,2,19,2010,2,64,0,0,0,0,0,0,46,7,11,"-1,25"
2010-03-22 00:00:00,1,2,22,2010,0,0,0,0,0,0,0,0,0,0,0,"0,31"
2010-03-22 00:00:00,1,2,22,2010,1,47,107,42,37,0,0,186,23,10,14,"0,31"
2010-03-22 00:00:00,1,2,22,2010,2,75,0,1,6,0,0,7,52,11,12,"0,31"
2010-03-23 00:00:00,2,2,23,2010,0,0,0,0,0,0,0,0,0,0,0,"0,5"
2010-03-23 00:00:00,2,2,23,2010,1,47,6,0,0,0,0,6,36,5,6,"0,5"
2010-03-23 00:00:00,2,2,23,2010,2,71,0,0,0,0,0,0,52,9,10,"0,5"
2010-03-24 00:00:00,3,2,24,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,68"
2010-03-24 00:00:00,3,2,24,2010,1,60,128,0,0,0,0,128,34,17,9,"-0,68"
2010-03-24 00:00:00,3,2,24,2010,2,88,0,0,3,0,0,3,57,16,15,"-0,68"
2010-03-25 00:00:00,4,2,25,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,68"
2010-03-25 00:00:00,4,2,25,2010,1,52,54,0,44,0,0,98,38,7,7,"-0,68"
2010-03-25 00:00:00,4,2,25,2010,2,79,0,0,0,0,0,0,57,12,10,"-0,68"
2010-03-26 00:00:00,5,2,26,2010,0,0,0,0,0,0,0,0,0,0,0,"0,35"
2010-03-26 00:00:00,5,2,26,2010,1,51,82,0,0,0,0,82,42,5,4,"0,35"
2010-03-26 00:00:00,5,2,26,2010,2,78,0,1,1,0,0,2,64,4,10,"0,35"
2010-03-29 00:00:00,1,2,29,2010,0,0,0,0,0,0,0,0,0,0,0,"1,83"
2010-03-29 00:00:00,1,2,29,2010,1,55,91,0,0,0,0,91,42,10,3,"1,83"
2010-03-29 00:00:00,1,2,29,2010,2,91,0,2,19,0,0,21,70,9,12,"1,83"
2010-03-30 00:00:00,2,2,30,2010,0,0,0,0,0,0,0,0,0,0,0,"0,03"
2010-03-30 00:00:00,2,2,30,2010,1,49,203,0,0,0,0,203,33,8,8,"0,03"
2010-03-30 00:00:00,2,2,30,2010,2,95,0,0,1,0,0,1,70,16,9,"0,03"
2010-03-31 00:00:00,3,2,31,2010,0,0,0,0,0,0,0,0,0,0,0,"0,59"
2010-03-31 00:00:00,3,2,31,2010,1,50,87,0,0,0,0,87,27,14,9,"0,59"
2010-03-31 00:00:00,3,2,31,2010,2,97,0,0,0,0,0,0,63,12,22,"0,59"
2010-04-01 00:00:00,4,3,1,2010,0,0,0,0,0,0,0,0,0,0,0,"1,09"
2010-04-01 00:00:00,4,3,1,2010,1,46,67,0,0,0,0,67,31,5,10,"1,09"
2010-04-01 00:00:00,4,3,1,2010,2,82,0,0,0,0,0,0,63,5,14,"1,09"
2010-04-05 00:00:00,1,3,5,2010,0,0,0,0,0,0,0,0,0,0,0,"0,22"
2010-04-05 00:00:00,1,3,5,2010,1,38,41,0,0,0,0,41,23,5,10,"0,22"
2010-04-05 00:00:00,1,3,5,2010,2,79,0,0,7,0,0,7,58,11,10,"0,22"
2010-04-06 00:00:00,2,3,6,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,27"
2010-04-06 00:00:00,2,3,6,2010,1,48,104,0,0,0,0,104,40,4,4,"-0,27"
2010-04-06 00:00:00,2,3,6,2010,2,91,0,0,2,0,0,2,72,11,8,"-0,27"
2010-04-07 00:00:00,3,3,7,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,43"
2010-04-07 00:00:00,3,3,7,2010,1,57,246,2,8,0,0,256,38,6,13,"-0,43"
2010-04-07 00:00:00,3,3,7,2010,2,107,0,0,0,0,0,0,73,16,18,"-0,43"
2010-04-08 00:00:00,4,3,8,2010,0,0,0,0,0,0,0,0,0,0,0,"1,4"
2010-04-08 00:00:00,4,3,8,2010,1,55,59,0,0,0,0,59,41,3,11,"1,4"
2010-04-08 00:00:00,4,3,8,2010,2,88,0,0,0,0,0,0,57,13,18,"1,4"
2010-04-09 00:00:00,5,3,9,2010,0,0,0,0,0,0,0,0,0,0,0,"-0,51"
2010-04-09 00:00:00,5,3,9,2010,1,44,94,0,0,0,0,94,29,2,13,"-0,51"
2010-04-09 00:00:00,5,3,9,2010,2,58,0,0,0,0,0,0,37,13,8,"-0,51"
2010-04-12 00:00:00,1,3,12,2010,0,0,0,0,0,0,0,0,0,0,0,"-1,12"
2010-04-12 00:00:00,1,3,12,2010,1,47,46,0,0,0,0,46,26,9,12,"-1,12"
2010-04-12 00:00:00,1,3,12,2010,2,68,0,0,1,0,0,1,49,11,8,"-1,12"
2010-04-13 00:00:00,2,3,13,2010,0,0,0,0,0,0,0,0,0,0,0,"0,25"
2010-04-13 00:00:00,2,3,13,2010,1,63,265,0,0,0,0,265,41,11,11,"0,25"
2010-04-13 00:00:00,2,3,13,2010,2,57,0,0,1,0,0,1,37,13,7,"0,25"
2010-04-14 00:00:00,3,3,14,2010,0,0,0,0,0,0,0,0,0,0,0,"0,34"
2010-04-14 00:00:00,3,3,14,2010,1,62,162,0,1,0,0,163,49,5,8,"0,34"
2010-04-14 00:00:00,3,3,14,2010,2,114,0,1,2,0,0,3,76,21,17,"0,34"
2010-04-15 00:00:00,4,3,15,2010,0,4,0,0,0,0,0,0,2,0,2,"-0,72"
2010-04-15 00:00:00,4,3,15,2010,1,63,224,0,0,0,0,224,51,7,5,"-0,72"
2010-04-15 00:00:00,4,3,15,2010,2,102,0,0,11,0,0,11,77,4,21,"-0,72"
2010-04-16 00:00:00,5,3,16,2010,0,3,0,0,0,0,0,0,2,0,1,"-1,56"
2010-04-16 00:00:00,5,3,16,2010,1,50,252,0,8,0,0,260,37,4,9,"-1,56"
2010-04-16 00:00:00,5,3,16,2010,2,72,0,0,9,0,0,9,53,8,11,"-1,56"
2010-04-19 00:00:00,1,3,19,2010,0,2,0,0,0,0,0,0,1,1,0,"-0,47"
2010-04-19 00:00:00,1,3,19,2010,1,46,267,0,0,0,0,267,28,11,7,"-0,47"
2010-04-19 00:00:00,1,3,19,2010,2,79,0,0,12,0,1,13,44,24,11,"-0,47"
2010-04-20 00:00:00,2,3,20,2010,0,2,0,0,0,0,0,0,1,1,0,"0,32"
2010-04-20 00:00:00,2,3,20,2010,1,58,446,0,0,0,0,446,47,3,8,"0,32"
2010-04-20 00:00:00,2,3,20,2010,2,79,0,0,3,0,0,3,53,9,17,"0,32"
2010-04-22 00:00:00,4,3,22,2010,0,3,0,0,0,0,0,0,2,0,1,"0,1"
2010-04-22 00:00:00,4,3,22,2010,1,58,423,0,0,0,0,423,31,21,6,"0,1"
2010-04-22 00:00:00,4,3,22,2010,2,72,0,1,5,0,0,6,48,12,12,"0,1"
2010-04-23 00:00:00,5,3,23,2010,0,2,0,0,0,0,0,0,2,0,0,"0,18"
2010-04-23 00:00:00,5,3,23,2010,1,41,200,0,11,0,0,211,29,9,3,"0,18"
2010-04-23 00:00:00,5,3,23,2010,2,81,0,0,0,0,0,0,50,20,11,"0,18"
2010-04-26 00:00:00,1,3,26,2010,0,3,0,0,0,0,0,0,2,0,1,"-0,92"
2010-04-26 00:00:00,1,3,26,2010,1,42,160,0,0,0,0,160,29,5,8,"-0,92"
2010-04-26 00:00:00,1,3,26,2010,2,74,0,0,10,0,0,10,59,7,8,"-0,92"
2010-04-27 00:00:00,2,3,27,2010,0,2,0,0,0,0,0,0,1,0,1,"-3,43"
2010-04-27 00:00:00,2,3,27,2010,1,55,173,0,0,0,0,173,41,7,7,"-3,43"
