DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade,Comentarios,Tweets,Facebook,LinkedIn,GooglePlus,TotalRepercussao
Tue,JAN,17,2012,FOLHASP,30,354,40,24,17,0,435
Tue,JAN,17,2012,ESTADAO,58,0,29,14,0,3,46
Wed,JAN,18,2012,G1,203,0,2553,1602,50,0,4205
Wed,JAN,18,2012,FOLHASP,32,669,124,152,13,0,958
Wed,JAN,18,2012,ESTADAO,91,0,54,13,2,3,72
Thu,JAN,19,2012,G1,218,0,3651,4387,129,0,8167
Thu,JAN,19,2012,FOLHASP,34,563,162,545,29,0,1299
Thu,JAN,19,2012,ESTADAO,71,0,606,68,34,14,722
Fri,JAN,20,2012,G1,154,0,1717,693,39,0,2449
Fri,JAN,20,2012,FOLHASP,27,231,52,27,26,0,336
Fri,JAN,20,2012,ESTADAO,48,0,38,4,1,4,47
Sat,JAN,21,2012,G1,25,0,161,17,2,0,180
Sat,JAN,21,2012,FOLHASP,6,390,134,63,7,0,594
Sat,JAN,21,2012,ESTADAO,19,0,33,5,5,9,52
Sun,JAN,22,2012,G1,46,0,487,427,7,0,921
Sun,JAN,22,2012,FOLHASP,5,648,114,29,6,0,797
Sun,JAN,22,2012,ESTADAO,27,0,0,5,0,2,7
Mon,JAN,23,2012,G1,243,0,2840,844,85,0,3769
Mon,JAN,23,2012,FOLHASP,34,562,152,1039,14,0,1767
Mon,JAN,23,2012,ESTADAO,60,0,58,11,7,2,78
Tue,JAN,24,2012,G1,253,0,3526,1023,129,0,4678
Tue,JAN,24,2012,FOLHASP,35,533,76,1104,16,0,1729
Tue,JAN,24,2012,ESTADAO,61,0,139,38,8,4,189
Wed,JAN,25,2012,G1,189,0,2716,968,101,0,3785
Wed,JAN,25,2012,FOLHASP,29,765,116,98,3,0,982
Wed,JAN,25,2012,ESTADAO,75,0,146,22,8,2,178
Thu,JAN,26,2012,G1,226,0,2961,1066,104,0,4131
Thu,JAN,26,2012,FOLHASP,37,411,150,31,19,0,611
Thu,JAN,26,2012,ESTADAO,78,0,157,1137,4,18,1316
Fri,JAN,27,2012,G1,247,0,3375,3243,86,0,6704
Fri,JAN,27,2012,FOLHASP,31,304,920,22,34,0,1280
Fri,JAN,27,2012,ESTADAO,75,0,195,10,12,7,224
Sat,JAN,28,2012,G1,37,0,479,838,13,0,1330
Sat,JAN,28,2012,FOLHASP,13,289,562,55,15,0,921
Sat,JAN,28,2012,ESTADAO,25,0,109,31,13,3,156
Sun,JAN,29,2012,G1,31,0,443,1512,10,0,1965
Sun,JAN,29,2012,FOLHASP,5,140,414,1,7,0,562
Sun,JAN,29,2012,ESTADAO,31,0,395,54,38,10,497
Mon,JAN,30,2012,G1,217,0,3190,2558,48,0,5796
Mon,JAN,30,2012,FOLHASP,31,345,184,2274,17,0,2820
Mon,JAN,30,2012,ESTADAO,67,0,103,33,5,2,143
Tue,JAN,31,2012,G1,262,0,3572,1850,108,0,5530
Tue,JAN,31,2012,FOLHASP,40,1195,148,37,17,0,1397
Tue,JAN,31,2012,ESTADAO,64,0,65,5,3,1,74
Wed,FEV,1,2012,G1,246,0,3926,4424,141,0,8491
Wed,FEV,1,2012,FOLHASP,38,897,44,82,11,0,1034
Wed,FEV,1,2012,ESTADAO,79,0,22,14,2,0,38
Thu,FEV,2,2012,G1,240,0,3112,1122,108,0,4342
Thu,FEV,2,2012,FOLHASP,41,500,172,2045,27,0,2744
Thu,FEV,2,2012,ESTADAO,65,0,213,25,9,5,252
Fri,FEV,3,2012,G1,172,0,3107,1112,124,0,4343
Fri,FEV,3,2012,FOLHASP,32,735,38,32,13,0,818
Fri,FEV,3,2012,ESTADAO,75,0,112,10,8,11,141
Sat,FEV,4,2012,G1,18,0,1220,734,66,0,2020
Sat,FEV,4,2012,FOLHASP,10,106,116,10,3,0,235
Sat,FEV,4,2012,ESTADAO,20,0,32,5,4,2,43
Sun,FEV,5,2012,G1,37,0,853,569,37,0,1459
Sun,FEV,5,2012,FOLHASP,9,531,308,35,18,0,892
Sun,FEV,5,2012,ESTADAO,7,0,25,1,2,0,28
Mon,FEV,6,2012,G1,259,0,3108,2108,111,0,5327
Mon,FEV,6,2012,FOLHASP,37,1413,386,180,7,0,1986
Mon,FEV,6,2012,ESTADAO,51,0,297,86,21,10,414
Tue,FEV,7,2012,G1,214,0,2836,644,85,0,3565
Tue,FEV,7,2012,FOLHASP,38,1050,188,52,25,0,1315
Tue,FEV,7,2012,ESTADAO,55,0,11,2,1,6,20
Wed,FEV,8,2012,G1,202,0,2861,549,79,0,3489
Wed,FEV,8,2012,FOLHASP,41,352,540,30,29,0,951
Wed,FEV,8,2012,ESTADAO,60,0,18,12,2,1,33
Thu,FEV,9,2012,G1,262,0,3630,1105,77,0,4812
Thu,FEV,9,2012,FOLHASP,39,708,54,1021,24,0,1807
Thu,FEV,9,2012,ESTADAO,87,0,184,22,13,11,230
Fri,FEV,10,2012,G1,235,0,1989,826,60,0,2875
Fri,FEV,10,2012,FOLHASP,31,204,182,103,27,0,516
Fri,FEV,10,2012,ESTADAO,57,0,54,13,1,1,69
Sat,FEV,11,2012,G1,22,0,831,1107,29,0,1967
Sat,FEV,11,2012,FOLHASP,7,26,82,40,8,0,156
Sat,FEV,11,2012,ESTADAO,24,0,106,17,15,3,141
Sun,FEV,12,2012,G1,37,0,1223,472,23,0,1718
Sun,FEV,12,2012,FOLHASP,0,0,0,0,0,0,0
Sun,FEV,12,2012,ESTADAO,24,0,131,10,6,21,168
Mon,FEV,13,2012,G1,240,0,3418,1725,126,0,5269
Mon,FEV,13,2012,FOLHASP,27,288,168,49,22,0,527
Mon,FEV,13,2012,ESTADAO,50,0,50,6,38,3,97
Tue,FEV,14,2012,G1,216,0,3441,852,88,0,4381
Tue,FEV,14,2012,FOLHASP,41,435,604,55,35,0,1129
Tue,FEV,14,2012,ESTADAO,68,0,139,45,17,3,204
Wed,FEV,15,2012,G1,236,0,4225,3306,119,0,7650
Wed,FEV,15,2012,FOLHASP,38,210,44,387,10,0,651
Wed,FEV,15,2012,ESTADAO,65,0,142,153,6,5,306
Thu,FEV,16,2012,G1,226,0,3346,757,107,0,4210
Thu,FEV,16,2012,FOLHASP,39,234,172,60,28,0,494
Thu,FEV,16,2012,ESTADAO,73,0,116,13,10,4,143
Fri,FEV,17,2012,G1,182,0,2292,354,48,0,2694
Fri,FEV,17,2012,FOLHASP,33,457,14,286,10,0,767
Fri,FEV,17,2012,ESTADAO,43,0,15,5,0,3,23
Sat,FEV,18,2012,G1,22,0,316,37,12,0,365
Sat,FEV,18,2012,FOLHASP,5,269,0,0,0,0,269
Sat,FEV,18,2012,ESTADAO,26,0,48,1,9,5,63
Sun,FEV,19,2012,G1,39,0,951,454,18,0,1423
Sun,FEV,19,2012,FOLHASP,4,618,0,71,0,0,689
Sun,FEV,19,2012,ESTADAO,19,0,246,20,16,12,294
Mon,FEV,20,2012,G1,85,0,1196,136,34,0,1366
Mon,FEV,20,2012,FOLHASP,18,301,6,3159,5,0,3471
Mon,FEV,20,2012,ESTADAO,33,0,69,33,7,2,111
Tue,FEV,21,2012,G1,99,0,883,126,14,0,1023
Tue,FEV,21,2012,FOLHASP,16,113,56,50,14,0,233
Tue,FEV,21,2012,ESTADAO,42,0,45,27,6,1,79
Wed,FEV,22,2012,G1,132,0,2568,2938,72,0,5578
Wed,FEV,22,2012,FOLHASP,30,252,278,14,14,0,558
Wed,FEV,22,2012,ESTADAO,49,0,66,32,0,0,98
Thu,FEV,23,2012,G1,189,0,3625,1231,137,0,4993
Thu,FEV,23,2012,FOLHASP,34,236,66,37,23,0,362
Thu,FEV,23,2012,ESTADAO,65,0,60,12,4,1,77
Fri,FEV,24,2012,G1,168,0,3306,2834,134,0,6274
Fri,FEV,24,2012,FOLHASP,32,1770,26,1304,6,0,3106
Fri,FEV,24,2012,ESTADAO,77,0,132,43,8,3,186
Sat,FEV,25,2012,G1,37,0,166,188,3,0,357
Sat,FEV,25,2012,FOLHASP,6,68,844,59,30,0,1001
Sat,FEV,25,2012,ESTADAO,40,0,0,4,0,0,4
Sun,FEV,26,2012,G1,37,0,730,643,24,0,1397
Sun,FEV,26,2012,FOLHASP,2,30,0,0,0,0,30
Sun,FEV,26,2012,ESTADAO,25,0,11,6,10,2,29
Mon,FEV,27,2012,G1,159,0,1711,436,75,0,2222
Mon,FEV,27,2012,FOLHASP,40,335,180,51,13,0,579
Mon,FEV,27,2012,ESTADAO,62,0,41,4,3,0,48
Tue,FEV,28,2012,G1,208,0,3600,1012,115,0,4727
Tue,FEV,28,2012,FOLHASP,36,1164,132,11,3,0,1310
Tue,FEV,28,2012,ESTADAO,63,0,56,13,3,2,74
Wed,FEV,29,2012,G1,201,0,2955,1073,105,0,4133
Wed,FEV,29,2012,FOLHASP,36,2053,144,3283,6,0,5486
Wed,FEV,29,2012,ESTADAO,70,0,61,16,0,1,78
Thu,MAR,1,2012,G1,250,0,3109,1314,112,0,4535
Thu,MAR,1,2012,FOLHASP,36,485,308,44,14,0,851
Thu,MAR,1,2012,ESTADAO,73,0,52,5,1,1,59
Fri,MAR,2,2012,G1,138,0,2229,699,64,0,2992
Fri,MAR,2,2012,FOLHASP,30,276,20,140,7,0,443
Fri,MAR,2,2012,ESTADAO,54,0,133,10,16,2,161
Sat,MAR,3,2012,G1,26,0,860,317,25,0,1202
Sat,MAR,3,2012,FOLHASP,4,49,0,0,0,0,49
Sat,MAR,3,2012,ESTADAO,22,0,42,2,4,0,48
Sun,MAR,4,2012,G1,28,0,941,2402,31,0,3374
Sun,MAR,4,2012,FOLHASP,5,312,0,38,0,0,350
Sun,MAR,4,2012,ESTADAO,21,0,0,1,0,0,1
Mon,MAR,5,2012,G1,181,0,3474,1899,161,0,5534
Mon,MAR,5,2012,FOLHASP,28,270,16,9,5,0,300
Mon,MAR,5,2012,ESTADAO,68,0,41,35,1,0,77
Tue,MAR,6,2012,G1,213,0,3671,3648,215,0,7534
Tue,MAR,6,2012,FOLHASP,32,372,350,1755,33,0,2510
Tue,MAR,6,2012,ESTADAO,74,0,35,9,1,0,45
Wed,MAR,7,2012,G1,214,0,3030,3115,150,0,6295
Wed,MAR,7,2012,FOLHASP,32,296,170,171,9,0,646
Wed,MAR,7,2012,ESTADAO,75,0,66,6,12,2,86
Thu,MAR,8,2012,G1,199,0,2751,1537,93,0,4381
Thu,MAR,8,2012,FOLHASP,37,270,34,177,7,0,488
Thu,MAR,8,2012,ESTADAO,67,0,87,111,18,11,227
Fri,MAR,9,2012,G1,215,0,3868,10101,132,0,14101
Fri,MAR,9,2012,FOLHASP,37,761,210,5958,13,0,6942
Fri,MAR,9,2012,ESTADAO,78,0,305,304,19,14,642
Sat,MAR,10,2012,G1,24,0,182,49,5,0,236
Sat,MAR,10,2012,FOLHASP,8,60,480,515,9,0,1064
Sat,MAR,10,2012,ESTADAO,21,0,55,0,3,0,58
Sun,MAR,11,2012,G1,25,0,1045,2443,46,0,3534
Sun,MAR,11,2012,FOLHASP,2,10,152,32,7,0,201
Sun,MAR,11,2012,ESTADAO,25,0,351,42,45,6,444
Mon,MAR,12,2012,G1,158,0,2296,637,79,0,3012
Mon,MAR,12,2012,FOLHASP,34,269,352,188,25,0,834
Mon,MAR,12,2012,ESTADAO,59,0,110,14,7,6,137
Tue,MAR,13,2012,G1,198,0,3106,1382,117,0,4605
Tue,MAR,13,2012,FOLHASP,38,338,452,30,14,0,834
Tue,MAR,13,2012,ESTADAO,73,0,218,43,12,3,276
Wed,MAR,14,2012,G1,169,0,3155,4172,172,0,7499
Wed,MAR,14,2012,FOLHASP,31,929,276,131,7,0,1343
Wed,MAR,14,2012,ESTADAO,73,0,109,14,4,1,128
Thu,MAR,15,2012,G1,235,0,3764,3440,179,0,7383
Thu,MAR,15,2012,FOLHASP,35,626,162,1351,8,0,2147
Thu,MAR,15,2012,ESTADAO,72,0,142,15,5,5,167
Fri,MAR,16,2012,G1,162,0,2256,933,79,0,3268
Fri,MAR,16,2012,FOLHASP,33,217,376,49,14,0,656
Fri,MAR,16,2012,ESTADAO,53,0,63,20,6,0,89
Sat,MAR,17,2012,G1,40,0,1178,1249,37,0,2464
Sat,MAR,17,2012,FOLHASP,6,52,488,2298,10,0,2848
Sat,MAR,17,2012,ESTADAO,24,0,222,51,32,16,321
Sun,MAR,18,2012,G1,48,0,990,2581,28,0,3599
Sun,MAR,18,2012,FOLHASP,6,65,0,0,0,0,65
Sun,MAR,18,2012,ESTADAO,28,0,57,9,8,3,77
Mon,MAR,19,2012,G1,153,0,3526,6428,160,0,10114
Mon,MAR,19,2012,FOLHASP,25,308,274,7,7,0,596
Mon,MAR,19,2012,ESTADAO,65,0,206,35,16,7,264
Tue,MAR,20,2012,G1,170,0,2786,2934,117,0,5837
Tue,MAR,20,2012,FOLHASP,31,251,12,40,6,0,309
Tue,MAR,20,2012,ESTADAO,71,0,83,18,3,1,105
Wed,MAR,21,2012,G1,224,0,2689,5006,90,0,7785
Wed,MAR,21,2012,FOLHASP,42,244,362,334,13,0,953
Wed,MAR,21,2012,ESTADAO,94,0,131,55,15,7,208
Thu,MAR,22,2012,G1,197,0,3111,3238,119,0,6468
Thu,MAR,22,2012,FOLHASP,30,1020,24,3003,2,0,4049
Thu,MAR,22,2012,ESTADAO,76,0,149,93,10,0,252
Fri,MAR,23,2012,G1,185,0,2563,8926,104,0,11593
Fri,MAR,23,2012,FOLHASP,31,172,354,72,20,0,618
Fri,MAR,23,2012,ESTADAO,74,0,317,24,37,10,388
Sat,MAR,24,2012,G1,17,0,348,353,5,0,706
Sat,MAR,24,2012,FOLHASP,7,178,0,0,0,0,178
Sat,MAR,24,2012,ESTADAO,22,0,194,0,12,11,217
Sun,MAR,25,2012,G1,47,0,599,1173,22,0,1794
Sun,MAR,25,2012,FOLHASP,8,786,0,183,0,0,969
Sun,MAR,25,2012,ESTADAO,13,0,0,2,3,0,5
Mon,MAR,26,2012,G1,201,0,2098,3920,91,0,6109
Mon,MAR,26,2012,FOLHASP,31,479,292,79,3,0,853
Mon,MAR,26,2012,ESTADAO,59,0,170,43,24,12,249
Tue,MAR,27,2012,G1,190,0,2251,1537,87,0,3875
Tue,MAR,27,2012,FOLHASP,32,356,342,120,17,0,835
Tue,MAR,27,2012,ESTADAO,85,0,428,185,26,7,646
Wed,MAR,28,2012,G1,191,0,2479,1223,144,0,3846
Wed,MAR,28,2012,FOLHASP,28,592,12,513,4,0,1121
Wed,MAR,28,2012,ESTADAO,92,0,175,39,4,1,219
Thu,MAR,29,2012,G1,231,0,2867,4485,121,0,7473
Thu,MAR,29,2012,FOLHASP,33,266,174,151,10,0,601
Thu,MAR,29,2012,ESTADAO,92,0,324,13,40,10,387
Fri,MAR,30,2012,G1,175,0,2299,4063,57,0,6419
Fri,MAR,30,2012,FOLHASP,31,256,482,50,21,0,809
Fri,MAR,30,2012,ESTADAO,85,0,133,45,15,2,195
Sat,MAR,31,2012,G1,36,0,741,1106,13,0,1860
Sat,MAR,31,2012,FOLHASP,8,417,160,40,2,0,619
Sat,MAR,31,2012,ESTADAO,31,0,197,10,20,12,239
Sun,ABR,1,2012,G1,30,0,882,1704,31,0,2617
Sun,ABR,1,2012,FOLHASP,8,178,22,125,4,0,329
Sun,ABR,1,2012,ESTADAO,21,0,201,22,33,4,260
Mon,ABR,2,2012,G1,201,0,3885,6666,185,0,10736
Mon,ABR,2,2012,FOLHASP,33,438,208,378,27,0,1051
Mon,ABR,2,2012,ESTADAO,47,0,74,26,4,3,107
Tue,ABR,3,2012,G1,250,0,4034,7805,192,0,12031
Tue,ABR,3,2012,FOLHASP,41,544,376,152,46,0,1118
Tue,ABR,3,2012,ESTADAO,73,0,248,18,23,7,296
Wed,ABR,4,2012,G1,189,0,2451,1869,97,0,4417
Wed,ABR,4,2012,FOLHASP,36,877,342,1445,18,0,2682
Wed,ABR,4,2012,ESTADAO,78,0,157,54,10,2,223
Thu,ABR,5,2012,G1,162,0,2342,1838,69,0,4249
Thu,ABR,5,2012,FOLHASP,28,674,340,2484,14,0,3512
Thu,ABR,5,2012,ESTADAO,59,0,104,67,12,2,185
Fri,ABR,6,2012,G1,58,0,1687,1261,81,0,3029
Fri,ABR,6,2012,FOLHASP,6,487,16,2287,5,0,2795
Fri,ABR,6,2012,ESTADAO,30,0,127,25,11,5,168
Sat,ABR,7,2012,G1,21,0,373,102,11,0,486
Sat,ABR,7,2012,FOLHASP,6,222,158,34,11,0,425
Sat,ABR,7,2012,ESTADAO,23,0,153,78,14,3,248
Sun,ABR,8,2012,G1,27,0,881,2202,32,0,3115
Sun,ABR,8,2012,FOLHASP,6,269,0,137,0,0,406
Sun,ABR,8,2012,ESTADAO,15,0,155,0,33,10,198
Mon,ABR,9,2012,G1,181,0,2947,5003,127,0,8077
Mon,ABR,9,2012,FOLHASP,31,515,34,724,13,0,1286
Mon,ABR,9,2012,ESTADAO,46,0,182,129,19,57,387
Tue,ABR,10,2012,G1,223,0,3283,1398,117,0,4798
Tue,ABR,10,2012,FOLHASP,38,673,332,73,38,0,1116
Tue,ABR,10,2012,ESTADAO,65,0,743,27,28,7,805
Wed,ABR,11,2012,G1,174,0,2401,1004,72,0,3477
Wed,ABR,11,2012,FOLHASP,37,409,1158,143,68,0,1778
Wed,ABR,11,2012,ESTADAO,55,0,132,20,9,1,162
Thu,ABR,12,2012,G1,198,0,3210,6975,94,0,10279
Thu,ABR,12,2012,FOLHASP,38,427,164,45,12,0,648
Thu,ABR,12,2012,ESTADAO,65,0,132,45,17,2,196
Fri,ABR,13,2012,G1,199,0,2216,2516,92,0,4824
Fri,ABR,13,2012,FOLHASP,36,361,202,978,35,0,1576
Fri,ABR,13,2012,ESTADAO,59,0,111,35,7,0,153
Sat,ABR,14,2012,G1,18,0,468,373,23,0,864
Sat,ABR,14,2012,FOLHASP,9,160,192,320,14,0,686
Sat,ABR,14,2012,ESTADAO,25,0,35,17,5,4,61
Sun,ABR,15,2012,G1,22,0,921,889,42,0,1852
Sun,ABR,15,2012,FOLHASP,5,57,168,16,7,0,248
Sun,ABR,15,2012,ESTADAO,24,0,64,4,12,2,82
Mon,ABR,16,2012,G1,209,0,2961,3314,167,0,6442
Mon,ABR,16,2012,FOLHASP,36,462,26,939,18,0,1445
Mon,ABR,16,2012,ESTADAO,46,0,153,16,7,4,180
Tue,ABR,17,2012,G1,288,0,4697,7995,546,0,13238
Tue,ABR,17,2012,FOLHASP,33,186,472,4504,55,0,5217
Tue,ABR,17,2012,ESTADAO,80,0,149,162,14,11,336
Wed,ABR,18,2012,G1,254,0,4475,6651,230,0,11356
Wed,ABR,18,2012,FOLHASP,43,567,352,150,71,0,1140
Wed,ABR,18,2012,ESTADAO,70,0,335,145,30,5,515
Thu,ABR,19,2012,G1,223,0,3312,4918,187,0,8417
Thu,ABR,19,2012,FOLHASP,38,620,172,41,15,0,848
Thu,ABR,19,2012,ESTADAO,83,0,275,79,29,26,409
Fri,ABR,20,2012,G1,207,0,2457,2947,136,0,5540
Fri,ABR,20,2012,FOLHASP,28,413,34,50,19,0,516
Fri,ABR,20,2012,ESTADAO,68,0,86,45,6,2,139
Sat,ABR,21,2012,G1,32,0,442,44,17,0,503
Sat,ABR,21,2012,FOLHASP,6,323,480,1157,16,0,1976
Sat,ABR,21,2012,ESTADAO,32,0,311,13,26,4,354
Sun,ABR,22,2012,G1,50,0,1074,1303,41,0,2418
Sun,ABR,22,2012,FOLHASP,13,98,334,239,19,0,690
Sun,ABR,22,2012,ESTADAO,34,0,62,7,6,0,75
Mon,ABR,23,2012,G1,211,0,3237,2723,166,0,6126
Mon,ABR,23,2012,FOLHASP,39,486,260,24,12,0,782
Mon,ABR,23,2012,ESTADAO,60,0,162,370,10,1,543
Tue,ABR,24,2012,G1,230,0,3199,3012,157,0,6368
Tue,ABR,24,2012,FOLHASP,39,511,596,326,35,0,1468
Tue,ABR,24,2012,ESTADAO,67,0,81,36,2,1,120
Wed,ABR,25,2012,G1,251,0,4327,7757,214,0,12298
Wed,ABR,25,2012,FOLHASP,42,304,458,262,52,0,1076
Wed,ABR,25,2012,ESTADAO,67,0,121,65,7,1,194
Thu,ABR,26,2012,G1,241,0,3836,14254,193,0,18283
Thu,ABR,26,2012,FOLHASP,41,263,596,71,24,0,954
Thu,ABR,26,2012,ESTADAO,88,0,123,49,9,4,185
Fri,ABR,27,2012,G1,172,0,3312,5500,185,0,8997
Fri,ABR,27,2012,FOLHASP,46,507,196,400,24,0,1127
Fri,ABR,27,2012,ESTADAO,60,0,129,29,8,0,166
Sat,ABR,28,2012,G1,39,0,602,673,26,0,1301
Sat,ABR,28,2012,FOLHASP,5,35,70,540,15,0,660
Sat,ABR,28,2012,ESTADAO,25,0,45,69,5,0,119
Sun,ABR,29,2012,G1,57,0,1477,4645,69,0,6191
Sun,ABR,29,2012,FOLHASP,8,91,160,4,5,0,260
Sun,ABR,29,2012,ESTADAO,22,0,4,12,1,0,17
Mon,ABR,30,2012,G1,178,0,4456,7684,203,0,12343
Mon,ABR,30,2012,FOLHASP,35,257,150,113,13,0,533
Mon,ABR,30,2012,ESTADAO,45,0,546,39,35,17,637
Tue,MAI,1,2012,G1,113,0,2047,4559,94,0,6700
Tue,MAI,1,2012,FOLHASP,20,456,12,4,2,0,474
Tue,MAI,1,2012,ESTADAO,39,0,157,55,90,7,309
Wed,MAI,2,2012,G1,208,0,3387,4461,147,0,7995
Wed,MAI,2,2012,FOLHASP,37,295,412,550,35,0,1292
Wed,MAI,2,2012,ESTADAO,56,0,340,44,25,5,414
Thu,MAI,3,2012,G1,237,0,3816,6427,205,0,10448
Thu,MAI,3,2012,FOLHASP,43,936,342,49,23,0,1350
Thu,MAI,3,2012,ESTADAO,78,0,252,149,26,11,438
Fri,MAI,4,2012,G1,196,0,4765,21761,219,0,26745
Fri,MAI,4,2012,FOLHASP,43,561,430,122,40,0,1153
Fri,MAI,4,2012,ESTADAO,62,1,106,47,7,2,163
Sat,MAI,5,2012,G1,34,0,1554,2480,65,0,4099
Sat,MAI,5,2012,FOLHASP,9,158,0,9,0,0,167
Sat,MAI,5,2012,ESTADAO,22,235,0,0,0,3,238
Sun,MAI,6,2012,G1,41,0,1183,1396,66,0,2645
Sun,MAI,6,2012,FOLHASP,7,290,628,128,23,0,1069
Sun,MAI,6,2012,ESTADAO,26,0,2,3,0,0,5
Mon,MAI,7,2012,G1,224,0,3445,1599,166,0,5210
Mon,MAI,7,2012,FOLHASP,48,410,348,108,41,0,907
Mon,MAI,7,2012,ESTADAO,58,0,72,55,7,2,136
Tue,MAI,8,2012,G1,219,0,3288,4648,185,0,8121
Tue,MAI,8,2012,FOLHASP,51,429,522,817,29,0,1797
Tue,MAI,8,2012,ESTADAO,78,0,240,147,17,1,405
Wed,MAI,9,2012,G1,236,0,4161,3770,212,0,8143
Wed,MAI,9,2012,FOLHASP,47,741,306,359,38,0,1444
Wed,MAI,9,2012,ESTADAO,78,0,114,30,13,5,162
Thu,MAI,10,2012,G1,255,0,3260,6354,152,0,9766
Thu,MAI,10,2012,FOLHASP,47,677,654,1199,46,0,2576
Thu,MAI,10,2012,ESTADAO,91,0,332,50,38,40,460
Fri,MAI,11,2012,G1,199,0,2943,3364,140,0,6447
Fri,MAI,11,2012,FOLHASP,36,347,386,266,21,0,1020
Fri,MAI,11,2012,ESTADAO,78,0,560,94,25,58,737
Sat,MAI,12,2012,G1,29,0,683,277,21,0,981
Sat,MAI,12,2012,FOLHASP,10,146,0,0,0,0,146
Sat,MAI,12,2012,ESTADAO,35,0,90,1,11,0,102
Sun,MAI,13,2012,G1,47,0,2019,3281,123,0,5423
Sun,MAI,13,2012,FOLHASP,11,114,626,511,13,0,1264
Sun,MAI,13,2012,ESTADAO,31,0,28,9,1,0,38
Mon,MAI,14,2012,G1,181,0,3200,3727,161,0,7088
Mon,MAI,14,2012,FOLHASP,54,461,294,126,33,0,914
Mon,MAI,14,2012,ESTADAO,62,0,128,39,127,1,295
Tue,MAI,15,2012,G1,238,0,4707,5945,229,0,10881
Tue,MAI,15,2012,FOLHASP,59,483,690,132,57,0,1362
Tue,MAI,15,2012,ESTADAO,92,0,159,77,4,4,244
Wed,MAI,16,2012,G1,233,0,3985,5372,160,0,9517
Wed,MAI,16,2012,FOLHASP,41,371,484,168,38,0,1061
Wed,MAI,16,2012,ESTADAO,67,0,79,86,4,10,179
Thu,MAI,17,2012,G1,234,0,4699,7311,240,0,12250
Thu,MAI,17,2012,FOLHASP,47,535,272,1094,25,0,1926
Thu,MAI,17,2012,ESTADAO,23,0,0,6,0,0,6
Fri,MAI,18,2012,G1,199,0,3860,16858,185,0,20903
Fri,MAI,18,2012,FOLHASP,39,365,326,224,35,0,950
Fri,MAI,18,2012,ESTADAO,65,0,72,13,13,2,100
Sat,MAI,19,2012,G1,31,0,492,914,23,0,1429
Sat,MAI,19,2012,FOLHASP,8,57,630,100,33,0,820
Sat,MAI,19,2012,ESTADAO,26,0,0,1,0,0,1
Sun,MAI,20,2012,G1,31,0,1186,2718,51,0,3955
Sun,MAI,20,2012,FOLHASP,8,214,2,15,9,0,240
Sun,MAI,20,2012,ESTADAO,33,0,112,42,16,3,173
Mon,MAI,21,2012,G1,208,0,4017,8579,205,0,12801
Mon,MAI,21,2012,FOLHASP,50,533,312,345,25,0,1215
Mon,MAI,21,2012,ESTADAO,83,0,81,70,5,2,158
Tue,MAI,22,2012,G1,253,0,4003,3949,190,0,8142
Tue,MAI,22,2012,FOLHASP,50,1793,550,4271,45,0,6659
Tue,MAI,22,2012,ESTADAO,123,0,245,66,25,49,385
Wed,MAI,23,2012,G1,225,0,3303,2147,154,0,5604
Wed,MAI,23,2012,FOLHASP,36,477,62,133,17,0,689
Wed,MAI,23,2012,ESTADAO,79,0,269,52,15,7,343
Thu,MAI,24,2012,G1,224,0,3565,4411,166,0,8142
Thu,MAI,24,2012,FOLHASP,40,496,52,215,36,0,799
Thu,MAI,24,2012,ESTADAO,95,0,253,94,26,10,383
Fri,MAI,25,2012,G1,194,0,4024,13915,181,0,18120
Fri,MAI,25,2012,FOLHASP,30,525,72,34,13,0,644
Fri,MAI,25,2012,ESTADAO,66,0,170,61,18,6,255
Sat,MAI,26,2012,G1,21,0,262,105,8,0,375
Sat,MAI,26,2012,FOLHASP,13,106,74,179,18,0,377
Sat,MAI,26,2012,ESTADAO,29,0,268,3,25,12,308
Sun,MAI,27,2012,G1,41,0,1607,2993,56,0,4656
Sun,MAI,27,2012,FOLHASP,7,127,0,0,0,0,127
Sun,MAI,27,2012,ESTADAO,29,0,76,142,11,1,230
Mon,MAI,28,2012,G1,194,0,4949,12960,211,0,18120
Mon,MAI,28,2012,FOLHASP,36,413,52,141,12,0,618
Mon,MAI,28,2012,ESTADAO,54,0,78,61,10,3,152
Tue,MAI,29,2012,G1,248,0,3223,3949,179,0,7351
Tue,MAI,29,2012,FOLHASP,52,1088,374,19015,34,0,20623
Tue,MAI,29,2012,ESTADAO,84,0,114,28,6,1,149
Wed,MAI,30,2012,G1,286,0,3102,8228,151,0,11481
Wed,MAI,30,2012,FOLHASP,57,281,441,748,62,0,1679
Wed,MAI,30,2012,ESTADAO,110,0,136,87,15,16,254
Thu,MAI,31,2012,G1,266,0,2666,1824,138,0,4628
Thu,MAI,31,2012,FOLHASP,52,362,888,170,54,0,1770
Thu,MAI,31,2012,ESTADAO,94,0,984,14,29,94,1121
Fri,JUN,1,2012,G1,267,0,3035,4307,149,0,7491
Fri,JUN,1,2012,FOLHASP,43,631,153,4054,30,0,4919
Fri,JUN,1,2012,ESTADAO,123,0,122,170,9,8,309
Sat,JUN,2,2012,G1,26,0,457,163,15,0,635
Sat,JUN,2,2012,FOLHASP,12,107,274,659,20,0,1150
Sat,JUN,2,2012,ESTADAO,37,0,2,16,2,1,21
