Setor,Tecnico,Fundamentalista,tau,p-valor
Bens Industriais,media,qt,-0.738155928286,0.0
Bens Industriais,media,mQtCom,-0.512483908437,0.0
Bens Industriais,media,meQtCom,-0.467387509213,0.0
Bens Industriais,media,dpQtCom,-0.771182079745,0.0
Bens Industriais,media,vQtCom,-0.771182079032,0.0
Bens Industriais,media,sQtCom,-0.512467464037,0.0
Bens Industriais,media,mQtTw,-0.616565103739,0.0
Bens Industriais,media,meQtTw,-0.441149344316,0.0
Bens Industriais,media,dpQtTw,-0.863442571184,0.0
Bens Industriais,media,vQtTw,-0.863443336253,0.0
Bens Industriais,media,sQtTw,-0.615718472715,0.0
Bens Industriais,media,mQtFb,-0.567728521517,0.0
Bens Industriais,media,meQtFb,-0.428185484452,0.0
Bens Industriais,media,dpQtFb,-0.839364138665,0.0
Bens Industriais,media,vQtFb,-0.839364468559,0.0
Bens Industriais,media,sQtFb,-0.567903738002,0.0
Bens Industriais,media,mQtLk,-0.521366382344,0.0
Bens Industriais,media,meQtLk,-0.458929979425,0.0
Bens Industriais,media,dpQtLk,-0.796894691662,0.0
Bens Industriais,media,vQtLk,-0.796894673699,0.0
Bens Industriais,media,sQtLk,-0.521116542756,0.0
Bens Industriais,media,mQtGp,-0.463980813511,0.0
Bens Industriais,media,meQtGp,-0.465114060925,0.0
Bens Industriais,media,dpQtGp,-0.735952959779,0.0
Bens Industriais,media,vQtGp,-0.735952961513,0.0
Bens Industriais,media,sQtGp,-0.463979997523,0.0
Bens Industriais,media,mPol,-0.786591053324,0.0
Bens Industriais,media,mePol,-0.704658186813,0.0
Bens Industriais,media,dpPol,-0.887758482735,0.0
Bens Industriais,media,vPol,-0.887750826373,0.0
Bens Industriais,media,sPol,-0.754473608449,0.0
Bens Industriais,negocios,qt,-0.640023801108,0.0
Bens Industriais,negocios,mQtCom,-0.29440820953,0.0
Bens Industriais,negocios,meQtCom,-0.258817080436,0.0
Bens Industriais,negocios,dpQtCom,-0.853892654268,0.0
Bens Industriais,negocios,vQtCom,-0.853892645178,0.0
Bens Industriais,negocios,sQtCom,-0.294403525351,0.0
Bens Industriais,negocios,mQtTw,-0.387983501257,0.0
Bens Industriais,negocios,meQtTw,-0.264249320879,0.0
Bens Industriais,negocios,dpQtTw,-0.907572747491,0.0
Bens Industriais,negocios,vQtTw,-0.907572665855,0.0
Bens Industriais,negocios,sQtTw,-0.387340366933,0.0
Bens Industriais,negocios,mQtFb,-0.358989499876,0.0
Bens Industriais,negocios,meQtFb,-0.255352942736,0.0
Bens Industriais,negocios,dpQtFb,-0.898000039929,0.0
Bens Industriais,negocios,vQtFb,-0.897999976552,0.0
Bens Industriais,negocios,sQtFb,-0.35835226814,0.0
Bens Industriais,negocios,mQtLk,-0.300068817672,0.0
Bens Industriais,negocios,meQtLk,-0.254727017654,0.0
Bens Industriais,negocios,dpQtLk,-0.86499399115,0.0
Bens Industriais,negocios,vQtLk,-0.864993965693,0.0
Bens Industriais,negocios,sQtLk,-0.299742544798,0.0
Bens Industriais,negocios,mQtGp,-0.259016829932,0.0
Bens Industriais,negocios,meQtGp,-0.258724349042,0.0
Bens Industriais,negocios,dpQtGp,-0.838215341142,0.0
Bens Industriais,negocios,vQtGp,-0.838215347409,0.0
Bens Industriais,negocios,sQtGp,-0.259016551904,0.0
Bens Industriais,negocios,mPol,-0.679082963596,0.0
Bens Industriais,negocios,mePol,-0.547505070457,0.0
Bens Industriais,negocios,dpPol,-0.935402484409,0.0
Bens Industriais,negocios,vPol,-0.935253083854,0.0
Bens Industriais,negocios,sPol,-0.653141314718,0.0
Bens Industriais,quantidade_papeis,qt,-0.710751507407,0.0
Bens Industriais,quantidade_papeis,mQtCom,-0.254039566775,0.0
Bens Industriais,quantidade_papeis,meQtCom,-0.194138565628,0.0
Bens Industriais,quantidade_papeis,dpQtCom,-0.754241095363,0.0
Bens Industriais,quantidade_papeis,vQtCom,-0.754241091867,0.0
Bens Industriais,quantidade_papeis,sQtCom,-0.254063141131,0.0
Bens Industriais,quantidade_papeis,mQtTw,-0.420044312654,0.0
Bens Industriais,quantidade_papeis,meQtTw,-0.236598023797,0.0
Bens Industriais,quantidade_papeis,dpQtTw,-0.824159185698,0.0
Bens Industriais,quantidade_papeis,vQtTw,-0.824161788679,0.0
Bens Industriais,quantidade_papeis,sQtTw,-0.420744472638,0.0
Bens Industriais,quantidade_papeis,mQtFb,-0.386615468033,0.0
Bens Industriais,quantidade_papeis,meQtFb,-0.22037249828,0.0
Bens Industriais,quantidade_papeis,dpQtFb,-0.811880330807,0.0
Bens Industriais,quantidade_papeis,vQtFb,-0.81188032116,0.0
Bens Industriais,quantidade_papeis,sQtFb,-0.387254133348,0.0
Bens Industriais,quantidade_papeis,mQtLk,-0.270131407858,0.0
Bens Industriais,quantidade_papeis,meQtLk,-0.193512359197,0.0
Bens Industriais,quantidade_papeis,dpQtLk,-0.764996754586,0.0
Bens Industriais,quantidade_papeis,vQtLk,-0.764996745647,0.0
Bens Industriais,quantidade_papeis,sQtLk,-0.270106368532,0.0
Bens Industriais,quantidade_papeis,mQtGp,-0.195535528895,0.0
Bens Industriais,quantidade_papeis,meQtGp,-0.190768304179,0.0
Bens Industriais,quantidade_papeis,dpQtGp,-0.735104902078,0.0
Bens Industriais,quantidade_papeis,vQtGp,-0.735104902509,0.0
Bens Industriais,quantidade_papeis,sQtGp,-0.195524021378,0.0
Bens Industriais,quantidade_papeis,mPol,-0.793218999438,0.0
Bens Industriais,quantidade_papeis,mePol,-0.76804838371,0.0
Bens Industriais,quantidade_papeis,dpPol,-0.899261999435,0.0
Bens Industriais,quantidade_papeis,vPol,-0.899264092967,0.0
Bens Industriais,quantidade_papeis,sPol,-0.771695020467,0.0
Bens Industriais,volume_financeiro,qt,-0.701583205708,0.0
Bens Industriais,volume_financeiro,mQtCom,-0.570004617519,0.0
Bens Industriais,volume_financeiro,meQtCom,-0.520295585409,0.0
Bens Industriais,volume_financeiro,dpQtCom,-0.903694528622,0.0
Bens Industriais,volume_financeiro,vQtCom,-0.903694527063,0.0
Bens Industriais,volume_financeiro,sQtCom,-0.569719491832,0.0
Bens Industriais,volume_financeiro,mQtTw,-0.650202894869,0.0
Bens Industriais,volume_financeiro,meQtTw,-0.555080059228,0.0
Bens Industriais,volume_financeiro,dpQtTw,-0.942455510466,0.0
Bens Industriais,volume_financeiro,vQtTw,-0.942455542409,0.0
Bens Industriais,volume_financeiro,sQtTw,-0.64458968832,0.0
Bens Industriais,volume_financeiro,mQtFb,-0.643215819426,0.0
Bens Industriais,volume_financeiro,meQtFb,-0.54516490682,0.0
Bens Industriais,volume_financeiro,dpQtFb,-0.936912187379,0.0
Bens Industriais,volume_financeiro,vQtFb,-0.936928738535,0.0
Bens Industriais,volume_financeiro,sQtFb,-0.637753769708,0.0
Bens Industriais,volume_financeiro,mQtLk,-0.576457166697,0.0
Bens Industriais,volume_financeiro,meQtLk,-0.518795437254,0.0
Bens Industriais,volume_financeiro,dpQtLk,-0.911292266811,0.0
Bens Industriais,volume_financeiro,vQtLk,-0.911292534583,0.0
Bens Industriais,volume_financeiro,sQtLk,-0.576139063264,0.0
Bens Industriais,volume_financeiro,mQtGp,-0.518848778179,0.0
Bens Industriais,volume_financeiro,meQtGp,-0.511299900332,0.0
Bens Industriais,volume_financeiro,dpQtGp,-0.881826219224,0.0
Bens Industriais,volume_financeiro,vQtGp,-0.881826217435,0.0
Bens Industriais,volume_financeiro,sQtGp,-0.518815176604,0.0
Bens Industriais,volume_financeiro,mPol,-0.790663202562,0.0
Bens Industriais,volume_financeiro,mePol,-0.622571660376,0.0
Bens Industriais,volume_financeiro,dpPol,-0.947534614714,0.0
Bens Industriais,volume_financeiro,vPol,-0.947218394711,0.0
Bens Industriais,volume_financeiro,sPol,-0.719058020783,0.0
Construcao e Transporte,media,qt,-0.789743111497,0.0
Construcao e Transporte,media,mQtCom,-0.485661340726,0.0
Construcao e Transporte,media,meQtCom,-0.422315205012,0.0
Construcao e Transporte,media,dpQtCom,-0.611196928378,0.0
Construcao e Transporte,media,vQtCom,-0.611196916601,0.0
Construcao e Transporte,media,sQtCom,-0.485661581515,0.0
Construcao e Transporte,media,mQtTw,-0.763764785757,0.0
Construcao e Transporte,media,meQtTw,-0.590364149821,0.0
Construcao e Transporte,media,dpQtTw,-0.825519674547,0.0
Construcao e Transporte,media,vQtTw,-0.825519571422,0.0
Construcao e Transporte,media,sQtTw,-0.763781418245,0.0
Construcao e Transporte,media,mQtFb,-0.754385303076,0.0
Construcao e Transporte,media,meQtFb,-0.571597815425,0.0
Construcao e Transporte,media,dpQtFb,-0.81813710191,0.0
Construcao e Transporte,media,vQtFb,-0.818151782856,0.0
Construcao e Transporte,media,sQtFb,-0.754027572985,0.0
Construcao e Transporte,media,mQtLk,-0.570231824357,0.0
Construcao e Transporte,media,meQtLk,-0.443969460345,0.0
Construcao e Transporte,media,dpQtLk,-0.670817588981,0.0
Construcao e Transporte,media,vQtLk,-0.670817585932,0.0
Construcao e Transporte,media,sQtLk,-0.570003294244,0.0
Construcao e Transporte,media,mQtGp,-0.426467256207,0.0
Construcao e Transporte,media,meQtGp,-0.417476270044,0.0
Construcao e Transporte,media,dpQtGp,-0.564950098585,0.0
Construcao e Transporte,media,vQtGp,-0.564950101159,0.0
Construcao e Transporte,media,sQtGp,-0.426468946317,0.0
Construcao e Transporte,media,mPol,-0.853083863516,0.0
Construcao e Transporte,media,mePol,-0.823439180332,0.0
Construcao e Transporte,media,dpPol,-0.837152587014,0.0
Construcao e Transporte,media,vPol,-0.837167515159,0.0
Construcao e Transporte,media,sPol,-0.862202056801,0.0
Construcao e Transporte,negocios,qt,-0.78085159594,0.0
Construcao e Transporte,negocios,mQtCom,-0.546150670029,0.0
Construcao e Transporte,negocios,meQtCom,-0.512343919463,0.0
Construcao e Transporte,negocios,dpQtCom,-0.793457897118,0.0
Construcao e Transporte,negocios,vQtCom,-0.793457894775,0.0
Construcao e Transporte,negocios,sQtCom,-0.546113279144,0.0
Construcao e Transporte,negocios,mQtTw,-0.636715447592,0.0
Construcao e Transporte,negocios,meQtTw,-0.539910822363,0.0
Construcao e Transporte,negocios,dpQtTw,-0.862440815865,0.0
Construcao e Transporte,negocios,vQtTw,-0.86244079134,0.0
Construcao e Transporte,negocios,sQtTw,-0.635715887678,0.0
Construcao e Transporte,negocios,mQtFb,-0.614155030432,0.0
Construcao e Transporte,negocios,meQtFb,-0.528835077461,0.0
Construcao e Transporte,negocios,dpQtFb,-0.848656876511,0.0
Construcao e Transporte,negocios,vQtFb,-0.84865757403,0.0
Construcao e Transporte,negocios,sQtFb,-0.612969722335,0.0
Construcao e Transporte,negocios,mQtLk,-0.5494522172,0.0
Construcao e Transporte,negocios,meQtLk,-0.510515228009,0.0
Construcao e Transporte,negocios,dpQtLk,-0.802230219066,0.0
Construcao e Transporte,negocios,vQtLk,-0.802230124391,0.0
Construcao e Transporte,negocios,sQtLk,-0.549117029713,0.0
Construcao e Transporte,negocios,mQtGp,-0.511050575701,0.0
Construcao e Transporte,negocios,meQtGp,-0.508576632227,0.0
Construcao e Transporte,negocios,dpQtGp,-0.771099716055,0.0
Construcao e Transporte,negocios,vQtGp,-0.771099717051,0.0
Construcao e Transporte,negocios,sQtGp,-0.511051066744,0.0
Construcao e Transporte,negocios,mPol,-0.837528771126,0.0
Construcao e Transporte,negocios,mePol,-0.794901444284,0.0
Construcao e Transporte,negocios,dpPol,-0.902090728489,0.0
Construcao e Transporte,negocios,vPol,-0.902098708225,0.0
Construcao e Transporte,negocios,sPol,-0.826364660394,0.0
Construcao e Transporte,quantidade_papeis,qt,-0.690674812217,0.0
Construcao e Transporte,quantidade_papeis,mQtCom,-0.509582349614,0.0
Construcao e Transporte,quantidade_papeis,meQtCom,-0.497124473549,0.0
Construcao e Transporte,quantidade_papeis,dpQtCom,-0.863186893174,0.0
Construcao e Transporte,quantidade_papeis,vQtCom,-0.863186650405,0.0
Construcao e Transporte,quantidade_papeis,sQtCom,-0.509506901185,0.0
Construcao e Transporte,quantidade_papeis,mQtTw,-0.570390830585,0.0
Construcao e Transporte,quantidade_papeis,meQtTw,-0.522912782658,0.0
Construcao e Transporte,quantidade_papeis,dpQtTw,-0.905715248661,0.0
Construcao e Transporte,quantidade_papeis,vQtTw,-0.905715283985,0.0
Construcao e Transporte,quantidade_papeis,sQtTw,-0.56718634535,0.0
Construcao e Transporte,quantidade_papeis,mQtFb,-0.553412569309,0.0
Construcao e Transporte,quantidade_papeis,meQtFb,-0.516091400462,0.0
Construcao e Transporte,quantidade_papeis,dpQtFb,-0.894192258678,0.0
Construcao e Transporte,quantidade_papeis,vQtFb,-0.894192211873,0.0
Construcao e Transporte,quantidade_papeis,sQtFb,-0.550420422376,0.0
Construcao e Transporte,quantidade_papeis,mQtLk,-0.504727622406,0.0
Construcao e Transporte,quantidade_papeis,meQtLk,-0.493801544864,0.0
Construcao e Transporte,quantidade_papeis,dpQtLk,-0.869064413276,0.0
Construcao e Transporte,quantidade_papeis,vQtLk,-0.869071133478,0.0
Construcao e Transporte,quantidade_papeis,sQtLk,-0.503706952639,0.0
Construcao e Transporte,quantidade_papeis,mQtGp,-0.493372722611,0.0
Construcao e Transporte,quantidade_papeis,meQtGp,-0.492254982567,0.0
Construcao e Transporte,quantidade_papeis,dpQtGp,-0.848598794675,0.0
Construcao e Transporte,quantidade_papeis,vQtGp,-0.848598795473,0.0
Construcao e Transporte,quantidade_papeis,sQtGp,-0.493372394458,0.0
Construcao e Transporte,quantidade_papeis,mPol,-0.751533673943,0.0
Construcao e Transporte,quantidade_papeis,mePol,-0.715866061529,0.0
Construcao e Transporte,quantidade_papeis,dpPol,-0.940846650421,0.0
Construcao e Transporte,quantidade_papeis,vPol,-0.940842911864,0.0
Construcao e Transporte,quantidade_papeis,sPol,-0.742805214861,0.0
Construcao e Transporte,volume_financeiro,qt,-0.656091853691,0.0
Construcao e Transporte,volume_financeiro,mQtCom,-0.562936945521,0.0
Construcao e Transporte,volume_financeiro,meQtCom,-0.534828269646,0.0
Construcao e Transporte,volume_financeiro,dpQtCom,-0.89010218854,0.0
Construcao e Transporte,volume_financeiro,vQtCom,-0.890102102281,0.0
Construcao e Transporte,volume_financeiro,sQtCom,-0.562847257122,0.0
Construcao e Transporte,volume_financeiro,mQtTw,-0.619303167428,0.0
Construcao e Transporte,volume_financeiro,meQtTw,-0.590191496718,0.0
Construcao e Transporte,volume_financeiro,dpQtTw,-0.950156360979,0.0
Construcao e Transporte,volume_financeiro,vQtTw,-0.950156432261,0.0
Construcao e Transporte,volume_financeiro,sQtTw,-0.619412032738,0.0
Construcao e Transporte,volume_financeiro,mQtFb,-0.639011717403,0.0
Construcao e Transporte,volume_financeiro,meQtFb,-0.583975011214,0.0
Construcao e Transporte,volume_financeiro,dpQtFb,-0.941941781971,0.0
Construcao e Transporte,volume_financeiro,vQtFb,-0.941941763624,0.0
Construcao e Transporte,volume_financeiro,sQtFb,-0.636546435296,0.0
Construcao e Transporte,volume_financeiro,mQtLk,-0.572245800461,0.0
Construcao e Transporte,volume_financeiro,meQtLk,-0.537401903724,0.0
Construcao e Transporte,volume_financeiro,dpQtLk,-0.910280053239,0.0
Construcao e Transporte,volume_financeiro,vQtLk,-0.910280094991,0.0
Construcao e Transporte,volume_financeiro,sQtLk,-0.571138298808,0.0
Construcao e Transporte,volume_financeiro,mQtGp,-0.533766491004,0.0
Construcao e Transporte,volume_financeiro,meQtGp,-0.528161491397,0.0
Construcao e Transporte,volume_financeiro,dpQtGp,-0.865267730841,0.0
Construcao e Transporte,volume_financeiro,vQtGp,-0.865267730215,0.0
Construcao e Transporte,volume_financeiro,sQtGp,-0.533764599039,0.0
Construcao e Transporte,volume_financeiro,mPol,-0.769509237936,0.0
Construcao e Transporte,volume_financeiro,mePol,-0.68115402424,0.0
Construcao e Transporte,volume_financeiro,dpPol,-0.951012039807,0.0
Construcao e Transporte,volume_financeiro,vPol,-0.951001251845,0.0
Construcao e Transporte,volume_financeiro,sPol,-0.708301486063,0.0
Consumo Ciclico,media,qt,-0.588830149936,0.0
Consumo Ciclico,media,mQtCom,-0.283851931796,0.0
Consumo Ciclico,media,meQtCom,-0.237550080106,0.0
Consumo Ciclico,media,dpQtCom,-0.78911181553,0.0
Consumo Ciclico,media,vQtCom,-0.78911181485,0.0
Consumo Ciclico,media,sQtCom,-0.283685783275,0.0
Consumo Ciclico,media,mQtTw,-0.370417356306,0.0
Consumo Ciclico,media,meQtTw,-0.272322620846,0.0
Consumo Ciclico,media,dpQtTw,-0.901036848957,0.0
Consumo Ciclico,media,vQtTw,-0.901036787472,0.0
Consumo Ciclico,media,sQtTw,-0.367198106542,0.0
Consumo Ciclico,media,mQtFb,-0.342424961005,0.0
Consumo Ciclico,media,meQtFb,-0.250003246384,0.0
Consumo Ciclico,media,dpQtFb,-0.866047555224,0.0
Consumo Ciclico,media,vQtFb,-0.866047612354,0.0
Consumo Ciclico,media,sQtFb,-0.341944454613,0.0
Consumo Ciclico,media,mQtLk,-0.299363442812,0.0
Consumo Ciclico,media,meQtLk,-0.235726908437,0.0
Consumo Ciclico,media,dpQtLk,-0.817961371798,0.0
Consumo Ciclico,media,vQtLk,-0.817959984353,0.0
Consumo Ciclico,media,sQtLk,-0.298998313777,0.0
Consumo Ciclico,media,mQtGp,-0.228792973948,0.0
Consumo Ciclico,media,meQtGp,-0.226369197294,0.0
Consumo Ciclico,media,dpQtGp,-0.753420547125,0.0
Consumo Ciclico,media,vQtGp,-0.753420548362,0.0
Consumo Ciclico,media,sQtGp,-0.228793133168,0.0
Consumo Ciclico,media,mPol,-0.648180707165,0.0
Consumo Ciclico,media,mePol,-0.583337623999,0.0
Consumo Ciclico,media,dpPol,-0.900512820954,0.0
Consumo Ciclico,media,vPol,-0.900757262441,0.0
Consumo Ciclico,media,sPol,-0.632377174777,0.0
Consumo Ciclico,negocios,qt,-0.588802195426,0.0
Consumo Ciclico,negocios,mQtCom,-0.233161942139,0.0
Consumo Ciclico,negocios,meQtCom,-0.181783282202,0.0
Consumo Ciclico,negocios,dpQtCom,-0.77344433905,0.0
Consumo Ciclico,negocios,vQtCom,-0.773444337729,0.0
Consumo Ciclico,negocios,sQtCom,-0.233235952504,0.0
Consumo Ciclico,negocios,mQtTw,-0.346342743225,0.0
Consumo Ciclico,negocios,meQtTw,-0.20089713964,0.0
Consumo Ciclico,negocios,dpQtTw,-0.859887912403,0.0
Consumo Ciclico,negocios,vQtTw,-0.85989561605,0.0
Consumo Ciclico,negocios,sQtTw,-0.34533310525,0.0
Consumo Ciclico,negocios,mQtFb,-0.311368235778,0.0
Consumo Ciclico,negocios,meQtFb,-0.190556727246,0.0
Consumo Ciclico,negocios,dpQtFb,-0.838233643976,0.0
Consumo Ciclico,negocios,vQtFb,-0.83823394844,0.0
Consumo Ciclico,negocios,sQtFb,-0.309732432613,0.0
Consumo Ciclico,negocios,mQtLk,-0.236934458991,0.0
Consumo Ciclico,negocios,meQtLk,-0.177259447285,0.0
Consumo Ciclico,negocios,dpQtLk,-0.788269761948,0.0
Consumo Ciclico,negocios,vQtLk,-0.788269744658,0.0
Consumo Ciclico,negocios,sQtLk,-0.236747183734,0.0
Consumo Ciclico,negocios,mQtGp,-0.180341802233,0.0
Consumo Ciclico,negocios,meQtGp,-0.177106138591,0.0
Consumo Ciclico,negocios,dpQtGp,-0.74685582455,0.0
Consumo Ciclico,negocios,vQtGp,-0.746855826871,0.0
Consumo Ciclico,negocios,sQtGp,-0.180348685004,0.0
Consumo Ciclico,negocios,mPol,-0.661796377278,0.0
Consumo Ciclico,negocios,mePol,-0.612534685923,0.0
Consumo Ciclico,negocios,dpPol,-0.89558194869,0.0
Consumo Ciclico,negocios,vPol,-0.895619994144,0.0
Consumo Ciclico,negocios,sPol,-0.636284593727,0.0
Consumo Ciclico,quantidade_papeis,qt,-0.789881069103,0.0
Consumo Ciclico,quantidade_papeis,mQtCom,-0.479116424603,0.0
Consumo Ciclico,quantidade_papeis,meQtCom,-0.428984027397,0.0
Consumo Ciclico,quantidade_papeis,dpQtCom,-0.780986774091,0.0
Consumo Ciclico,quantidade_papeis,vQtCom,-0.780986773641,0.0
Consumo Ciclico,quantidade_papeis,sQtCom,-0.479126176658,0.0
Consumo Ciclico,quantidade_papeis,mQtTw,-0.599640531043,0.0
Consumo Ciclico,quantidade_papeis,meQtTw,-0.47258901414,0.0
Consumo Ciclico,quantidade_papeis,dpQtTw,-0.849588453901,0.0
Consumo Ciclico,quantidade_papeis,vQtTw,-0.849588474758,0.0
Consumo Ciclico,quantidade_papeis,sQtTw,-0.59929293569,0.0
Consumo Ciclico,quantidade_papeis,mQtFb,-0.577508871906,0.0
Consumo Ciclico,quantidade_papeis,meQtFb,-0.45984329681,0.0
Consumo Ciclico,quantidade_papeis,dpQtFb,-0.839700576619,0.0
Consumo Ciclico,quantidade_papeis,vQtFb,-0.839700562046,0.0
Consumo Ciclico,quantidade_papeis,sQtFb,-0.576978606139,0.0
Consumo Ciclico,quantidade_papeis,mQtLk,-0.500609969176,0.0
Consumo Ciclico,quantidade_papeis,meQtLk,-0.437281786028,0.0
Consumo Ciclico,quantidade_papeis,dpQtLk,-0.79460791732,0.0
Consumo Ciclico,quantidade_papeis,vQtLk,-0.794608442939,0.0
Consumo Ciclico,quantidade_papeis,sQtLk,-0.500493915015,0.0
Consumo Ciclico,quantidade_papeis,mQtGp,-0.438095035176,0.0
Consumo Ciclico,quantidade_papeis,meQtGp,-0.433343132324,0.0
Consumo Ciclico,quantidade_papeis,dpQtGp,-0.757299135925,0.0
Consumo Ciclico,quantidade_papeis,vQtGp,-0.757299135925,0.0
Consumo Ciclico,quantidade_papeis,sQtGp,-0.438096864142,0.0
Consumo Ciclico,quantidade_papeis,mPol,-0.833453734087,0.0
Consumo Ciclico,quantidade_papeis,mePol,-0.799532247933,0.0
Consumo Ciclico,quantidade_papeis,dpPol,-0.89693378515,0.0
Consumo Ciclico,quantidade_papeis,vPol,-0.896961841376,0.0
Consumo Ciclico,quantidade_papeis,sPol,-0.824897643416,0.0
Consumo Ciclico,volume_financeiro,qt,-0.627805571218,0.0
Consumo Ciclico,volume_financeiro,mQtCom,-0.476035577971,0.0
Consumo Ciclico,volume_financeiro,meQtCom,-0.443635043974,0.0
Consumo Ciclico,volume_financeiro,dpQtCom,-0.8504076765,0.0
Consumo Ciclico,volume_financeiro,vQtCom,-0.850407671468,0.0
Consumo Ciclico,volume_financeiro,sQtCom,-0.477095642985,0.0
Consumo Ciclico,volume_financeiro,mQtTw,-0.552581514079,0.0
Consumo Ciclico,volume_financeiro,meQtTw,-0.432634053165,0.0
Consumo Ciclico,volume_financeiro,dpQtTw,-0.893403804615,0.0
Consumo Ciclico,volume_financeiro,vQtTw,-0.893420538791,0.0
Consumo Ciclico,volume_financeiro,sQtTw,-0.553660304207,0.0
Consumo Ciclico,volume_financeiro,mQtFb,-0.484940629278,0.0
Consumo Ciclico,volume_financeiro,meQtFb,-0.425355588252,0.0
Consumo Ciclico,volume_financeiro,dpQtFb,-0.861899723317,0.0
Consumo Ciclico,volume_financeiro,vQtFb,-0.861918454943,0.0
Consumo Ciclico,volume_financeiro,sQtFb,-0.484685570712,0.0
Consumo Ciclico,volume_financeiro,mQtLk,-0.479503923955,0.0
Consumo Ciclico,volume_financeiro,meQtLk,-0.434895443679,0.0
Consumo Ciclico,volume_financeiro,dpQtLk,-0.841728288528,0.0
Consumo Ciclico,volume_financeiro,vQtLk,-0.841728458692,0.0
Consumo Ciclico,volume_financeiro,sQtLk,-0.477747121232,0.0
Consumo Ciclico,volume_financeiro,mQtGp,-0.445796288376,0.0
Consumo Ciclico,volume_financeiro,meQtGp,-0.440381429394,0.0
Consumo Ciclico,volume_financeiro,dpQtGp,-0.769533919873,0.0
Consumo Ciclico,volume_financeiro,vQtGp,-0.769533919973,0.0
Consumo Ciclico,volume_financeiro,sQtGp,-0.445818895409,0.0
Consumo Ciclico,volume_financeiro,mPol,-0.655377920746,0.0
