Date,Open,High,Low,Close,Volume,Adj Close
2014-03-19,7832.379883,7931.870117,7782.330078,7888.189941,000,7888.189941
2014-03-18,7667.350098,7842.779785,7659.709961,7832.080078,000,7832.080078
2014-03-17,7617.870117,7713.140137,7617.870117,7667.700195,000,7667.700195
2014-03-14,7698.50,7717.240234,7605.680176,7615.140137,000,7615.140137
2014-03-13,7789.450195,7839.339844,7671.140137,7698.399902,000,7698.399902
2014-03-12,7769.22998,7802.220215,7736.370117,7789.290039,000,7789.290039
2014-03-11,7747.299805,7827.640137,7721.140137,7771.419922,000,7771.419922
2014-03-10,7853.100098,7853.100098,7688.819824,7747.299805,000,7747.299805
2014-03-07,7984.22998,8002.790039,7831.609863,7854.060059,000,7854.060059
2014-03-06,7892.870117,8027.77002,7876.779785,7981.509766,000,7981.509766
2014-03-05,7970.680176,7978.790039,7868.490234,7892.660156,000,7892.660156
2014-02-28,8036.709961,8069.709961,7951.470215,7971.02002,000,7971.02002
2014-02-27,7883.430176,8071.330078,7883.430176,8035.279785,000,8035.279785
2014-02-26,7896.009766,7948.720215,7851.52002,7878.790039,000,7878.790039
2014-02-25,8002.680176,8002.680176,7878.220215,7893.339844,000,7893.339844
2014-02-24,7995.049805,8033.00,7929.410156,8003.629883,000,8003.629883
2014-02-21,7974.529785,8067.149902,7943.100098,7996.109863,000,7996.109863
2014-02-20,7962.370117,8028.25,7878.129883,7974.390137,000,7974.390137
2014-02-19,7876.910156,7967.279785,7794.459961,7967.279785,000,7967.279785
2014-02-18,8011.75,8048.680176,7877.279785,7877.279785,000,7877.279785
2014-02-17,8103.910156,8128.950195,8007.77002,8011.620117,000,8011.620117
2014-02-14,8039.700195,8118.049805,8022.060059,8104.180176,000,8104.180176
2014-02-13,8091.129883,8091.129883,7916.589844,8036.160156,000,8036.160156
2014-02-12,8141.25,8173.72998,8065.040039,8092.00,000,8092.00
2014-02-11,8012.080078,8158.02002,7982.970215,8140.609863,000,8140.609863
2014-02-10,8066.350098,8079.72998,7966.299805,8011.140137,000,8011.140137
2014-02-07,8011.629883,8101.399902,7962.660156,8067.959961,000,8067.959961
2014-02-06,7879.72998,8056.959961,7819.319824,8011.810059,000,8011.810059
2014-02-05,7877.799805,7905.529785,7746.069824,7817.939941,000,7817.939941
2014-02-04,7730.240234,7908.870117,7728.990234,7877.799805,000,7877.799805
2014-02-03,7978.990234,7978.990234,7720.950195,7729.279785,000,7729.279785
2014-01-31,7902.899902,7986.27002,7828.689941,7982.450195,000,7982.450195
2014-01-30,7952.660156,8034.390137,7876.540039,7905.069824,000,7905.069824
2014-01-29,7995.470215,8013.600098,7882.77002,7953.560059,000,7953.560059
2014-01-28,7979.080078,8106.350098,7979.080078,7995.640137,000,7995.640137
2014-01-27,7985.939941,8047.660156,7938.52002,7969.029785,000,7969.029785
2014-01-24,8072.529785,8079.140137,7940.649902,7986.810059,000,7986.810059
2014-01-23,8245.480469,8297.570312,8071.419922,8071.419922,000,8071.419922
2014-01-22,8124.72998,8275.209961,8124.72998,8246.919922,000,8246.919922
2014-01-21,8140.50,8220.730469,8108.950195,8124.350098,000,8124.350098
2014-01-20,8209.049805,8230.110352,8129.580078,8136.430176,000,8136.430176
2014-01-17,8301.480469,8330.820312,8208.580078,8209.139648,000,8209.139648
2014-01-16,8380.589844,8458.150391,8291.450195,8301.480469,000,8301.480469
2014-01-15,8322.530273,8401.160156,8322.530273,8380.240234,000,8380.240234
2014-01-14,8268.519531,8341.450195,8241.269531,8320.080078,000,8320.080078
2014-01-13,8324.620117,8374.50,8254.629883,8269.389648,000,8269.389648
2014-01-10,8268.320312,8397.139648,8260.480469,8322.179688,000,8322.179688
2014-01-09,8487.320312,8487.320312,8259.05957,8268.320312,000,8268.320312
