DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,classes
Mon,AGO,7,2006,ESTADAO,31,0,0,0,0,0,0,23,6,2,Levemente Ruim
Tue,AGO,8,2006,ESTADAO,26,0,0,0,0,0,0,20,0,6,Levemente Ruim
Wed,AGO,9,2006,ESTADAO,24,0,0,0,0,0,0,19,1,4,Levemente Ruim
Thu,AGO,10,2006,ESTADAO,27,0,0,1,0,0,1,19,4,4,Levemente Bom
Fri,AGO,11,2006,ESTADAO,28,0,0,0,0,0,0,19,3,6,Ruim
Mon,AGO,14,2006,ESTADAO,37,0,0,0,0,0,0,31,4,2,Ruim
Tue,AGO,15,2006,ESTADAO,26,0,0,0,0,0,0,17,3,6,Otimo
Wed,AGO,16,2006,ESTADAO,24,0,0,0,0,0,0,17,2,5,Bom
Thu,AGO,17,2006,ESTADAO,40,0,0,0,0,0,0,31,3,6,Levemente Ruim
Fri,AGO,18,2006,ESTADAO,19,0,0,0,0,0,0,14,3,2,Levemente Ruim
Mon,AGO,21,2006,ESTADAO,32,0,0,1,0,0,1,26,3,3,Ruim
Tue,AGO,22,2006,ESTADAO,25,0,0,0,0,0,0,19,2,4,Ruim
Wed,AGO,23,2006,ESTADAO,44,0,0,0,0,0,0,29,5,10,Pessimo
Thu,AGO,24,2006,ESTADAO,40,0,0,0,0,0,0,25,6,9,Levemente Bom
Fri,AGO,25,2006,ESTADAO,35,0,0,0,0,0,0,21,10,4,Levemente Bom
Mon,AGO,28,2006,ESTADAO,41,0,0,0,0,0,0,29,6,6,Bom
Tue,AGO,29,2006,ESTADAO,29,0,0,0,0,0,0,20,8,1,Levemente Ruim
Wed,AGO,30,2006,ESTADAO,38,0,0,14,0,0,14,33,1,4,Levemente Bom
Thu,AGO,31,2006,ESTADAO,27,0,0,0,0,0,0,23,2,2,Levemente Ruim
Fri,SET,1,2006,ESTADAO,25,0,0,0,0,0,0,20,2,3,Otimo
Mon,SET,4,2006,ESTADAO,24,0,0,0,0,0,0,17,2,5,Levemente Bom
Tue,SET,5,2006,ESTADAO,35,0,0,0,0,0,0,31,2,2,Levemente Ruim
Wed,SET,6,2006,ESTADAO,31,0,0,0,0,0,0,21,1,9,Ruim
Fri,SET,8,2006,ESTADAO,25,0,0,0,0,0,0,21,0,4,Levemente Ruim
Mon,SET,11,2006,ESTADAO,29,0,0,0,0,0,0,21,6,2,Pessimo
Tue,SET,12,2006,ESTADAO,36,0,0,0,0,0,0,29,3,4,Bom
Wed,SET,13,2006,ESTADAO,28,0,0,0,0,0,0,21,3,4,Bom
Thu,SET,14,2006,ESTADAO,48,0,0,0,0,0,0,40,4,4,Ruim
Fri,SET,15,2006,ESTADAO,17,0,0,0,0,0,0,13,3,1,Levemente Bom
Mon,SET,18,2006,ESTADAO,24,0,0,0,0,0,0,20,1,3,Levemente Bom
Tue,SET,19,2006,ESTADAO,36,0,0,0,0,0,0,18,15,3,Ruim
Wed,SET,20,2006,ESTADAO,37,0,0,0,0,0,0,19,9,9,Ruim
Thu,SET,21,2006,ESTADAO,29,0,0,0,0,0,0,16,6,7,Ruim
Fri,SET,22,2006,ESTADAO,30,0,0,0,0,0,0,14,11,5,Levemente Ruim
Mon,SET,25,2006,ESTADAO,32,0,0,0,0,0,0,26,3,3,Levemente Bom
Tue,SET,26,2006,ESTADAO,33,0,0,0,0,0,0,28,2,3,Otimo
Wed,SET,27,2006,ESTADAO,43,0,0,0,0,0,0,38,2,3,Levemente Bom
Thu,SET,28,2006,ESTADAO,36,0,0,0,0,0,0,31,0,5,Bom
Fri,SET,29,2006,ESTADAO,28,0,0,0,0,0,0,22,3,3,Levemente Ruim
Mon,OUT,2,2006,ESTADAO,35,0,0,0,0,0,0,31,2,2,Bom
Tue,OUT,3,2006,ESTADAO,29,0,0,0,0,0,0,20,6,3,Ruim
Wed,OUT,4,2006,ESTADAO,36,0,0,0,0,0,0,33,0,3,Otimo
Thu,OUT,5,2006,ESTADAO,27,0,0,0,0,0,0,26,0,1,Levemente Bom
Fri,OUT,6,2006,ESTADAO,37,0,0,0,0,0,0,31,5,1,Levemente Ruim
Mon,OUT,9,2006,ESTADAO,23,0,0,0,0,0,0,22,0,1,Bom
Tue,OUT,10,2006,ESTADAO,39,0,0,0,0,0,0,33,3,3,Levemente Bom
Wed,OUT,11,2006,ESTADAO,24,0,0,0,0,0,0,18,4,2,Levemente Ruim
Fri,OUT,13,2006,ESTADAO,17,0,0,0,0,0,0,12,2,3,Bom
Mon,OUT,16,2006,ESTADAO,29,0,0,0,0,0,0,25,4,0,Levemente Bom
Tue,OUT,17,2006,ESTADAO,30,0,0,0,0,0,0,25,2,3,Levemente Ruim
Wed,OUT,18,2006,ESTADAO,25,0,0,0,0,0,0,24,0,1,Levemente Ruim
Thu,OUT,19,2006,ESTADAO,43,0,0,0,0,0,0,35,0,8,Levemente Bom
Fri,OUT,20,2006,ESTADAO,23,0,0,2,0,0,2,18,1,4,Levemente Ruim
Mon,OUT,23,2006,ESTADAO,25,0,0,0,0,0,0,19,3,3,Bom
Tue,OUT,24,2006,ESTADAO,22,0,0,0,0,0,0,18,4,0,Levemente Bom
Wed,OUT,25,2006,ESTADAO,26,0,0,0,0,0,0,22,3,1,Levemente Bom
Thu,OUT,26,2006,ESTADAO,33,0,0,0,0,0,0,25,5,3,Levemente Bom
Fri,OUT,27,2006,ESTADAO,33,0,0,0,0,0,0,27,4,2,Levemente Ruim
Mon,OUT,30,2006,ESTADAO,33,0,0,0,0,0,0,26,3,4,Ruim
Tue,OUT,31,2006,ESTADAO,26,0,0,0,0,0,0,23,1,2,Levemente Bom
Wed,NOV,1,2006,ESTADAO,35,0,0,0,0,0,0,31,2,2,Bom
Fri,NOV,3,2006,ESTADAO,24,0,0,0,0,0,0,19,2,3,Bom
Mon,NOV,6,2006,ESTADAO,22,0,0,0,0,0,0,15,2,5,Otimo
Tue,NOV,7,2006,ESTADAO,28,0,0,0,0,0,0,21,4,3,Levemente Ruim
Wed,NOV,8,2006,ESTADAO,26,0,0,0,0,0,0,20,6,0,Levemente Bom
Thu,NOV,9,2006,ESTADAO,38,0,0,0,0,0,0,27,4,7,Ruim
Fri,NOV,10,2006,ESTADAO,25,0,0,0,0,0,0,19,3,3,Levemente Ruim
Mon,NOV,13,2006,ESTADAO,31,0,0,0,0,0,0,24,6,1,Levemente Ruim
Tue,NOV,14,2006,ESTADAO,34,0,0,0,0,0,0,27,7,0,Bom
Thu,NOV,16,2006,FOLHASP,1,0,0,0,0,0,0,1,0,0,Levemente Ruim
Thu,NOV,16,2006,ESTADAO,24,0,0,0,0,0,0,22,2,0,Levemente Ruim
Fri,NOV,17,2006,ESTADAO,26,0,0,0,0,0,0,20,3,3,Levemente Ruim
Tue,NOV,21,2006,ESTADAO,21,0,0,0,0,0,0,15,1,5,Bom
Wed,NOV,22,2006,ESTADAO,36,0,0,0,0,0,0,28,2,6,Levemente Bom
Thu,NOV,23,2006,ESTADAO,39,0,0,0,0,0,0,28,4,7,Levemente Bom
Fri,NOV,24,2006,ESTADAO,31,0,0,0,0,0,0,23,2,6,Levemente Ruim
Mon,NOV,27,2006,ESTADAO,27,0,0,0,0,0,0,20,2,5,Pessimo
Tue,NOV,28,2006,ESTADAO,29,0,0,0,0,0,0,20,4,5,Levemente Bom
Wed,NOV,29,2006,ESTADAO,43,0,0,0,0,0,0,38,3,2,Otimo
Thu,NOV,30,2006,ESTADAO,35,0,0,0,0,0,0,24,7,4,Levemente Ruim
Fri,DEZ,1,2006,ESTADAO,30,0,0,0,0,0,0,23,4,3,Ruim
Mon,DEZ,4,2006,ESTADAO,41,0,0,0,0,0,0,27,9,5,Otimo
Tue,DEZ,5,2006,ESTADAO,27,0,0,0,0,0,0,24,2,1,Bom
Wed,DEZ,6,2006,ESTADAO,28,0,0,0,0,0,0,21,3,4,Levemente Ruim
Thu,DEZ,7,2006,ESTADAO,34,0,0,3,0,0,3,22,8,4,Levemente Ruim
Fri,DEZ,8,2006,ESTADAO,37,0,0,0,0,0,0,28,3,6,Levemente Bom
Mon,DEZ,11,2006,ESTADAO,33,0,0,0,0,0,0,28,0,5,Levemente Bom
Tue,DEZ,12,2006,ESTADAO,25,0,0,0,0,0,0,23,1,1,Levemente Ruim
Wed,DEZ,13,2006,ESTADAO,26,0,0,10,0,0,10,23,3,0,Levemente Bom
Thu,DEZ,14,2006,ESTADAO,43,0,0,10,0,0,10,35,4,4,Bom
Fri,DEZ,15,2006,ESTADAO,26,0,0,0,0,0,0,23,2,1,Levemente Ruim
Mon,DEZ,18,2006,ESTADAO,24,0,0,0,0,0,0,20,1,3,Levemente Ruim
Tue,DEZ,19,2006,ESTADAO,26,0,0,0,0,0,0,21,5,0,Levemente Bom
Wed,DEZ,20,2006,ESTADAO,26,0,0,1,0,0,1,23,1,2,Levemente Ruim
Thu,DEZ,21,2006,ESTADAO,22,0,0,0,0,0,0,15,2,5,Levemente Ruim
Fri,DEZ,22,2006,ESTADAO,12,0,0,0,0,0,0,7,4,1,Levemente Ruim
Tue,DEZ,26,2006,ESTADAO,15,0,0,0,0,0,0,15,0,0,Levemente Bom
Wed,DEZ,27,2006,ESTADAO,17,0,0,0,0,0,0,15,0,2,Otimo
Thu,DEZ,28,2006,ESTADAO,16,0,0,0,0,0,0,15,0,1,Levemente Ruim
Tue,JAN,2,2007,ESTADAO,18,0,0,0,0,0,0,14,0,4,Otimo
Wed,JAN,3,2007,ESTADAO,20,0,0,0,0,0,0,18,2,0,Pessimo
Thu,JAN,4,2007,ESTADAO,38,0,0,0,0,0,0,28,5,5,Levemente Ruim
Fri,JAN,5,2007,ESTADAO,22,0,0,0,0,0,0,13,5,4,Pessimo
Mon,JAN,8,2007,ESTADAO,41,0,0,0,0,0,0,29,10,2,Bom
Tue,JAN,9,2007,FOLHASP,1,0,0,0,0,0,0,1,0,0,Ruim
Tue,JAN,9,2007,ESTADAO,31,0,0,0,0,0,0,19,6,6,Ruim
Wed,JAN,10,2007,FOLHASP,1,0,0,0,0,0,0,1,0,0,Levemente Bom
Wed,JAN,10,2007,ESTADAO,32,0,0,0,0,0,0,20,3,9,Levemente Bom
Thu,JAN,11,2007,ESTADAO,24,0,0,0,0,0,0,19,3,2,Levemente Bom
Fri,JAN,12,2007,ESTADAO,21,0,0,0,0,0,0,17,2,2,Bom
Mon,JAN,15,2007,ESTADAO,20,0,0,0,0,0,0,16,3,1,Levemente Ruim
Tue,JAN,16,2007,ESTADAO,26,0,0,0,0,0,0,19,4,3,Levemente Ruim
Wed,JAN,17,2007,ESTADAO,30,0,0,0,0,0,0,25,2,3,Levemente Bom
Thu,JAN,18,2007,ESTADAO,44,0,0,0,0,0,0,33,6,5,Levemente Ruim
Fri,JAN,19,2007,ESTADAO,35,0,0,0,0,0,0,26,4,5,Otimo
Mon,JAN,22,2007,ESTADAO,38,0,0,0,0,0,0,36,1,1,Levemente Bom
Tue,JAN,23,2007,ESTADAO,31,0,0,0,0,0,0,27,0,4,Bom
Wed,JAN,24,2007,ESTADAO,36,0,0,0,0,0,0,33,0,3,Bom
Fri,JAN,26,2007,ESTADAO,32,0,0,0,0,0,0,25,2,5,Levemente Ruim
Mon,JAN,29,2007,ESTADAO,26,0,0,0,0,0,0,23,2,1,Ruim
Tue,JAN,30,2007,ESTADAO,27,0,0,0,0,0,0,17,1,9,Bom
Wed,JAN,31,2007,ESTADAO,34,0,0,0,0,0,0,29,3,2,Bom
Thu,FEV,1,2007,ESTADAO,33,0,0,0,0,0,0,30,3,0,Levemente Bom
Fri,FEV,2,2007,ESTADAO,34,0,0,0,0,0,0,27,4,3,Levemente Bom
Mon,FEV,5,2007,ESTADAO,25,0,140,116,0,0,256,18,3,4,Levemente Bom
Tue,FEV,6,2007,ESTADAO,27,0,0,0,0,0,0,20,5,2,Levemente Bom
Wed,FEV,7,2007,ESTADAO,32,0,0,0,0,0,0,24,4,4,Ruim
Thu,FEV,8,2007,ESTADAO,37,0,0,0,0,0,0,28,5,4,Levemente Bom
Fri,FEV,9,2007,ESTADAO,32,0,0,0,0,0,0,29,3,0,Ruim
Mon,FEV,12,2007,ESTADAO,27,0,0,1,0,0,1,23,1,3,Levemente Ruim
Tue,FEV,13,2007,ESTADAO,22,0,0,0,0,0,0,18,2,2,Otimo
Wed,FEV,14,2007,ESTADAO,25,0,0,0,0,0,0,21,3,1,Bom
Thu,FEV,15,2007,ESTADAO,22,0,0,0,0,0,0,18,2,2,Levemente Ruim
Fri,FEV,16,2007,ESTADAO,15,0,0,0,0,0,0,11,1,3,Levemente Ruim
Tue,FEV,20,2007,ESTADAO,3,0,0,0,0,0,0,3,0,0,Levemente Bom
Wed,FEV,21,2007,ESTADAO,10,0,0,0,0,0,0,8,0,2,Levemente Bom
Thu,FEV,22,2007,ESTADAO,18,0,0,0,0,0,0,15,1,2,Levemente Bom
Fri,FEV,23,2007,ESTADAO,23,0,0,0,0,0,0,13,1,9,Levemente Ruim
Mon,FEV,26,2007,ESTADAO,32,0,0,0,0,0,0,29,1,2,Levemente Bom
Tue,FEV,27,2007,ESTADAO,28,0,0,0,0,0,0,22,4,2,Pessimo
Wed,FEV,28,2007,ESTADAO,41,0,0,0,0,0,0,29,6,6,Bom
Thu,MAR,1,2007,ESTADAO,31,0,0,0,0,0,0,20,4,7,Levemente Ruim
Fri,MAR,2,2007,ESTADAO,27,0,0,0,0,0,0,20,5,2,Pessimo
Mon,MAR,5,2007,ESTADAO,33,0,0,0,0,0,0,22,7,4,Pessimo
Tue,MAR,6,2007,ESTADAO,23,0,0,0,0,0,0,21,0,2,Otimo
Wed,MAR,7,2007,ESTADAO,27,0,0,0,0,0,0,22,2,3,Ruim
Thu,MAR,8,2007,ESTADAO,43,0,0,0,0,0,0,29,8,6,Bom
Fri,MAR,9,2007,ESTADAO,28,0,0,0,0,0,0,22,4,2,Bom
Mon,MAR,12,2007,ESTADAO,31,0,0,1,0,0,1,19,2,10,Levemente Bom
Tue,MAR,13,2007,ESTADAO,29,0,0,2,0,0,2,17,7,5,Pessimo
Wed,MAR,14,2007,ESTADAO,29,0,0,0,0,0,0,15,11,3,Bom
Thu,MAR,15,2007,ESTADAO,32,0,0,0,0,0,0,27,4,1,Levemente Ruim
Fri,MAR,16,2007,ESTADAO,34,0,0,0,0,0,0,26,5,3,Ruim
Mon,MAR,19,2007,ESTADAO,35,0,5,1,0,0,6,25,5,5,Otimo
Tue,MAR,20,2007,ESTADAO,26,0,0,0,0,0,0,22,1,3,Bom
Wed,MAR,21,2007,ESTADAO,33,0,0,0,0,0,0,28,2,3,Otimo
Thu,MAR,22,2007,ESTADAO,21,0,0,0,0,0,0,14,1,6,Levemente Ruim
Fri,MAR,23,2007,ESTADAO,26,0,0,0,0,0,0,20,3,3,Levemente Bom
Mon,MAR,26,2007,ESTADAO,27,0,0,0,0,0,0,17,9,1,Levemente Bom
Tue,MAR,27,2007,ESTADAO,24,0,0,0,0,0,0,16,3,5,Levemente Ruim
Wed,MAR,28,2007,ESTADAO,36,0,0,0,0,0,0,25,7,4,Ruim
Thu,MAR,29,2007,ESTADAO,41,0,0,0,0,0,0,24,5,12,Bom
Fri,MAR,30,2007,ESTADAO,27,0,0,0,0,0,0,16,9,2,Levemente Bom
Mon,ABR,2,2007,ESTADAO,25,0,0,0,0,0,0,18,2,5,Levemente Ruim
Tue,ABR,3,2007,ESTADAO,15,0,0,0,0,0,0,12,1,2,Bom
Wed,ABR,4,2007,ESTADAO,41,0,0,0,0,0,0,32,3,6,Levemente Bom
Thu,ABR,5,2007,ESTADAO,26,0,0,0,0,0,0,21,2,3,Levemente Bom
Mon,ABR,9,2007,ESTADAO,40,0,0,0,0,0,0,30,7,3,Levemente Bom
Tue,ABR,10,2007,ESTADAO,29,0,0,0,0,0,0,21,4,4,Levemente Bom
Wed,ABR,11,2007,ESTADAO,35,0,0,0,0,0,0,26,5,4,Levemente Ruim
Thu,ABR,12,2007,ESTADAO,37,0,0,0,0,0,0,27,7,3,Levemente Bom
Fri,ABR,13,2007,ESTADAO,14,0,0,0,0,0,0,11,1,2,Bom
Mon,ABR,16,2007,ESTADAO,26,0,0,2,0,0,2,22,4,0,Otimo
Tue,ABR,17,2007,ESTADAO,30,0,0,0,0,0,0,26,2,2,Levemente Ruim
Wed,ABR,18,2007,ESTADAO,42,0,0,0,0,0,0,32,4,6,Levemente Ruim
Thu,ABR,19,2007,ESTADAO,37,0,0,0,0,0,0,34,2,1,Levemente Bom
Fri,ABR,20,2007,ESTADAO,22,0,0,0,0,0,0,18,3,1,Bom
Mon,ABR,23,2007,ESTADAO,34,0,0,0,0,0,0,20,6,8,Levemente Ruim
Tue,ABR,24,2007,ESTADAO,22,0,0,0,0,0,0,21,0,1,Levemente Ruim
Wed,ABR,25,2007,ESTADAO,46,0,0,0,0,0,0,38,2,6,Bom
Thu,ABR,26,2007,ESTADAO,23,0,0,3,0,0,3,21,2,0,Ruim
Fri,ABR,27,2007,ESTADAO,36,0,0,0,0,0,0,29,3,4,Levemente Bom
Mon,ABR,30,2007,ESTADAO,24,0,0,0,0,0,0,19,3,2,Levemente Ruim
Tue,MAI,8,2007,ESTADAO,18,0,0,12,0,0,12,8,7,3,Levemente Ruim
Wed,MAI,9,2007,ESTADAO,5,0,0,0,0,0,0,4,0,1,Otimo
Thu,MAI,24,2007,FOLHASP,5,0,0,0,0,0,0,2,1,2,Pessimo
Fri,MAI,25,2007,FOLHASP,37,0,0,0,0,0,0,30,3,4,Otimo
Mon,MAI,28,2007,FOLHASP,47,0,0,0,0,0,0,30,9,8,Levemente Bom
Tue,MAI,29,2007,FOLHASP,55,0,0,2,0,0,2,43,6,6,Levemente Ruim
Wed,MAI,30,2007,FOLHASP,63,0,0,0,0,0,0,41,10,12,Bom
Thu,MAI,31,2007,FOLHASP,58,0,0,0,0,0,0,41,7,10,Levemente Ruim
Fri,JUN,1,2007,FOLHASP,47,0,0,1,0,0,1,31,8,8,Otimo
Mon,JUN,4,2007,FOLHASP,52,0,0,1,0,0,1,38,7,7,Levemente Ruim
Tue,JUN,5,2007,FOLHASP,43,0,0,0,0,0,0,30,6,7,Levemente Ruim
Wed,JUN,6,2007,FOLHASP,54,0,0,0,0,0,0,42,7,5,Pessimo
Fri,JUN,8,2007,FOLHASP,39,0,0,0,0,0,0,28,3,8,Levemente Bom
Fri,JUN,8,2007,ESTADAO,10,0,0,0,0,0,0,8,2,0,Levemente Bom
Mon,JUN,11,2007,FOLHASP,45,0,0,2,0,0,2,32,5,8,Levemente Bom
Tue,JUN,12,2007,FOLHASP,51,0,0,0,0,0,0,33,9,9,Ruim
Wed,JUN,13,2007,FOLHASP,61,0,0,0,0,0,0,46,6,9,Otimo
Thu,JUN,14,2007,FOLHASP,52,0,0,0,0,0,0,39,4,9,Bom
Thu,JUN,14,2007,ESTADAO,35,0,0,0,0,0,0,28,2,5,Bom
Fri,JUN,15,2007,FOLHASP,41,0,0,0,0,0,0,35,3,3,Bom
Fri,JUN,15,2007,ESTADAO,2,0,0,0,0,0,0,1,1,0,Bom
Mon,JUN,18,2007,FOLHASP,43,0,0,0,0,0,0,34,3,6,Levemente Bom
Mon,JUN,18,2007,ESTADAO,13,0,0,0,0,0,0,12,0,1,Levemente Bom
Tue,JUN,19,2007,FOLHASP,45,0,0,10,0,0,10,36,5,4,Levemente Ruim
Wed,JUN,20,2007,FOLHASP,49,0,0,0,0,0,0,30,8,11,Ruim
Thu,JUN,21,2007,FOLHASP,49,0,0,0,0,0,0,39,8,2,Bom
Thu,JUN,21,2007,ESTADAO,36,0,0,0,0,0,0,28,3,5,Bom
Fri,JUN,22,2007,FOLHASP,44,0,0,1,0,0,1,32,4,8,Levemente Ruim
Fri,JUN,22,2007,ESTADAO,3,0,0,0,0,0,0,3,0,0,Levemente Ruim
Mon,JUN,25,2007,FOLHASP,50,0,0,0,0,0,0,36,5,9,Levemente Ruim
Tue,JUN,26,2007,FOLHASP,53,0,0,25,0,0,25,42,3,8,Levemente Ruim
Wed,JUN,27,2007,FOLHASP,51,0,0,0,0,0,0,34,8,9,Levemente Bom
Wed,JUN,27,2007,ESTADAO,23,0,0,4,0,0,4,15,1,7,Levemente Bom
Thu,JUN,28,2007,FOLHASP,56,0,0,0,0,0,0,47,4,5,Levemente Bom
Fri,JUN,29,2007,FOLHASP,43,0,0,3,0,0,3,35,2,6,Levemente Bom
Mon,JUL,2,2007,FOLHASP,39,0,0,0,0,0,0,29,5,5,Bom
Mon,JUL,2,2007,ESTADAO,27,0,0,0,0,0,0,26,1,0,Bom
Tue,JUL,3,2007,FOLHASP,55,0,0,0,0,0,0,42,6,7,Levemente Bom
Wed,JUL,4,2007,FOLHASP,41,0,0,0,0,0,0,30,4,7,Levemente Ruim
Wed,JUL,4,2007,ESTADAO,15,0,1,1,0,0,2,15,0,0,Levemente Ruim
Thu,JUL,5,2007,FOLHASP,42,0,0,0,0,0,0,35,0,7,Levemente Bom
Fri,JUL,6,2007,FOLHASP,35,0,0,0,0,0,0,29,2,4,Levemente Bom
Tue,JUL,10,2007,FOLHASP,41,0,0,0,0,0,0,28,6,7,Levemente Ruim
Tue,JUL,10,2007,ESTADAO,12,0,0,0,0,0,0,10,2,0,Levemente Ruim
Wed,JUL,11,2007,FOLHASP,47,0,2,0,0,0,2,33,6,8,Levemente Bom
Wed,JUL,11,2007,ESTADAO,14,0,0,0,0,0,0,6,7,1,Levemente Bom
Thu,JUL,12,2007,FOLHASP,47,0,0,0,0,0,0,36,5,6,Otimo
Thu,JUL,12,2007,ESTADAO,6,0,0,0,0,0,0,5,0,1,Otimo
Fri,JUL,13,2007,FOLHASP,34,0,0,0,0,0,0,29,1,4,Levemente Bom
Fri,JUL,13,2007,ESTADAO,3,0,0,0,0,0,0,2,1,0,Levemente Bom
Mon,JUL,16,2007,FOLHASP,50,0,0,19,0,0,19,43,3,4,Levemente Ruim
Mon,JUL,16,2007,ESTADAO,14,0,0,0,0,0,0,11,0,3,Levemente Ruim
Tue,JUL,17,2007,FOLHASP,50,0,0,0,0,0,0,35,7,8,Levemente Bom
Tue,JUL,17,2007,ESTADAO,19,0,0,2,0,0,2,18,0,1,Levemente Bom
Wed,JUL,18,2007,FOLHASP,43,0,0,0,0,0,0,28,7,8,Levemente Ruim
Wed,JUL,18,2007,ESTADAO,21,0,0,2,0,0,2,15,1,5,Levemente Ruim
Thu,JUL,19,2007,FOLHASP,40,0,0,0,0,0,0,30,4,6,Levemente Bom
Thu,JUL,19,2007,ESTADAO,15,0,0,0,0,0,0,12,0,3,Levemente Bom
Fri,JUL,20,2007,FOLHASP,35,0,0,0,0,0,0,26,2,7,Ruim
Fri,JUL,20,2007,ESTADAO,14,0,0,0,0,0,0,9,0,5,Ruim
Mon,JUL,23,2007,FOLHASP,39,0,0,0,0,0,0,33,2,4,Bom
Mon,JUL,23,2007,ESTADAO,14,0,0,0,0,0,0,11,1,2,Bom
Tue,JUL,24,2007,FOLHASP,40,0,0,0,0,0,0,31,4,5,Pessimo
Tue,JUL,24,2007,ESTADAO,22,0,0,0,0,0,0,12,3,7,Pessimo
Wed,JUL,25,2007,FOLHASP,45,0,0,3,0,0,3,37,3,5,Levemente Bom
Wed,JUL,25,2007,ESTADAO,16,0,0,0,0,0,0,10,2,4,Levemente Bom
Thu,JUL,26,2007,FOLHASP,55,0,0,0,0,0,0,34,9,12,Pessimo
Thu,JUL,26,2007,ESTADAO,27,0,0,0,0,0,0,18,5,4,Pessimo
Fri,JUL,27,2007,FOLHASP,36,0,0,0,0,0,0,28,6,2,Ruim
Fri,JUL,27,2007,ESTADAO,31,0,0,0,0,0,0,23,4,4,Ruim
Mon,JUL,30,2007,FOLHASP,34,0,0,0,0,0,0,27,1,6,Otimo
Mon,JUL,30,2007,ESTADAO,9,0,0,0,0,0,0,7,0,2,Otimo
Tue,JUL,31,2007,FOLHASP,45,0,0,0,0,0,0,37,3,5,Levemente Ruim
Tue,JUL,31,2007,ESTADAO,15,0,0,0,0,0,0,10,2,3,Levemente Ruim
Wed,AGO,1,2007,FOLHASP,57,0,0,0,0,0,0,42,9,6,Levemente Bom
Wed,AGO,1,2007,ESTADAO,17,0,0,0,0,0,0,8,7,2,Levemente Bom
Thu,AGO,2,2007,FOLHASP,50,0,0,1,0,0,1,38,4,8,Levemente Bom
Thu,AGO,2,2007,ESTADAO,20,0,0,0,0,0,0,11,6,3,Levemente Bom
Fri,AGO,3,2007,FOLHASP,42,0,0,1,0,0,1,26,11,5,Pessimo
Fri,AGO,3,2007,ESTADAO,28,0,0,0,0,0,0,19,5,4,Pessimo
Mon,AGO,6,2007,FOLHASP,49,0,0,0,0,0,0,32,11,6,Levemente Bom
Mon,AGO,6,2007,ESTADAO,13,0,0,0,0,0,0,8,1,4,Levemente Bom
Tue,AGO,7,2007,FOLHASP,49,0,0,0,0,0,0,42,1,6,Bom
Tue,AGO,7,2007,ESTADAO,21,0,0,3,0,0,3,16,2,3,Bom
Wed,AGO,8,2007,FOLHASP,55,0,0,2,0,0,2,45,4,6,Otimo
Wed,AGO,8,2007,ESTADAO,40,0,0,0,0,1,1,30,2,8,Otimo
Thu,AGO,9,2007,FOLHASP,51,0,0,3,0,0,3,30,14,7,Pessimo
Thu,AGO,9,2007,ESTADAO,34,0,0,0,0,0,0,17,8,9,Pessimo
Fri,AGO,10,2007,FOLHASP,52,0,0,0,0,0,0,18,25,9,Ruim
Fri,AGO,10,2007,ESTADAO,39,0,0,0,0,0,0,16,11,12,Ruim
Mon,AGO,13,2007,FOLHASP,55,0,0,3,0,0,3,39,6,10,Levemente Ruim
Mon,AGO,13,2007,ESTADAO,18,0,0,0,0,0,0,13,4,1,Levemente Ruim
Tue,AGO,14,2007,FOLHASP,55,0,6,44,0,0,50,36,15,4,Pessimo
Tue,AGO,14,2007,ESTADAO,34,0,0,0,0,0,0,19,9,6,Pessimo
Wed,AGO,15,2007,FOLHASP,60,0,0,0,0,0,0,34,19,7,Pessimo
Wed,AGO,15,2007,ESTADAO,36,0,0,0,0,0,0,22,11,3,Pessimo
Thu,AGO,16,2007,FOLHASP,54,0,0,38,0,0,38,26,18,10,Pessimo
Thu,AGO,16,2007,ESTADAO,32,0,0,0,0,0,0,12,18,2,Pessimo
Fri,AGO,17,2007,FOLHASP,40,0,0,0,0,0,0,21,11,8,Bom
Fri,AGO,17,2007,ESTADAO,45,0,0,0,0,0,0,16,21,8,Bom
Mon,AGO,20,2007,FOLHASP,57,0,0,4,0,0,4,36,10,11,Bom
Mon,AGO,20,2007,ESTADAO,28,0,0,0,0,0,0,12,9,7,Bom
Tue,AGO,21,2007,FOLHASP,56,0,0,0,0,0,0,31,14,11,Bom
Tue,AGO,21,2007,ESTADAO,33,0,0,0,0,0,0,21,8,4,Bom
Wed,AGO,22,2007,FOLHASP,60,0,0,1,0,0,1,35,12,13,Otimo
Wed,AGO,22,2007,ESTADAO,35,0,0,0,0,0,0,24,7,4,Otimo
Thu,AGO,23,2007,FOLHASP,55,0,0,0,0,0,0,31,15,9,Levemente Bom
Thu,AGO,23,2007,ESTADAO,58,0,0,0,0,0,0,37,11,10,Levemente Bom
Fri,AGO,24,2007,FOLHASP,43,0,0,2,0,0,2,21,12,10,Otimo
Fri,AGO,24,2007,ESTADAO,31,0,0,0,0,0,0,18,10,3,Otimo
Mon,AGO,27,2007,FOLHASP,48,0,0,0,0,0,0,33,11,4,Levemente Bom
Mon,AGO,27,2007,ESTADAO,23,0,0,0,0,0,0,18,2,3,Levemente Bom
Tue,AGO,28,2007,FOLHASP,50,0,0,2,0,0,2,31,9,10,Pessimo
Tue,AGO,28,2007,ESTADAO,42,0,0,0,0,0,0,24,11,7,Pessimo
